# n_shuttle_gate_set	su_S_North
# "n_shuttle_gate"	"su_S_North"
# 80
0	0.076
1	0.526
2	0.948
3	0.508
4	0.085
5	0.512
6	0.936
7	0.503
8	0.1
9	0.55
10	0.923
11	0.492
12	0.109
13	0.538
14	0.926
15	0.553
16	0.099
17	0.528
18	0.894
19	0.575
20	0.094
21	0.489
22	0.889
23	0.452
24	0.112
25	0.486
26	0.896
27	0.569
28	0.141
29	0.531
30	0.906
31	0.533
32	0.12
33	0.639
34	0.885
35	0.405
36	0.128
37	0.554
38	0.882
39	0.456
40	0.175
41	0.451
42	0.865
43	0.426
44	0.135
45	0.61
46	0.85
47	0.412
48	0.177
49	0.565
50	0.828
51	0.407
52	0.228
53	0.672
54	0.832
55	0.389
56	0.195
57	0.525
58	0.834
59	0.453
60	0.173
61	0.573
62	0.794
63	0.515
64	0.204
65	0.418
66	0.813
67	0.597
68	0.238
69	0.461
70	0.807
71	0.592
72	0.24
73	0.524
74	0.777
75	0.331
76	0.221
77	0.6
78	0.749
79	0.41
