# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.0716666666666667
0.6	0.095
1.2	0.101666666666667
1.8	0.118333333333333
2.4	0.0933333333333333
3	0.126666666666667
3.6	0.11
4.2	0.15
4.8	0.143333333333333
5.4	0.121666666666667
6	0.101666666666667
6.6	0.106666666666667
7.2	0.0816666666666667
7.8	0.095
8.4	0.0866666666666667
9	0.0783333333333333
9.6	0.0866666666666667
10.2	0.113333333333333
10.8	0.171666666666667
11.4	0.225
12	0.266666666666667
12.6	0.325
13.2	0.405
13.8	0.463333333333333
14.4	0.535
15	0.67
15.6	0.74
16.2	0.755
16.8	0.83
17.4	0.851666666666667
18	0.888333333333333
18.6	0.911666666666667
19.2	0.896666666666667
19.8	0.915
20.4	0.861666666666667
21	0.81
21.6	0.715
22.2	0.705
22.8	0.633333333333333
23.4	0.541666666666667
24	0.488333333333333
24.6	0.406666666666667
25.2	0.315
25.8	0.248333333333333
26.4	0.21
27	0.163333333333333
27.6	0.103333333333333
28.2	0.106666666666667
28.8	0.09
29.4	0.0783333333333333
30	0.0783333333333333
30.6	0.0966666666666667
31.2	0.075
31.8	0.095
32.4	0.101666666666667
33	0.118333333333333
33.6	0.125
34.2	0.115
34.8	0.11
35.4	0.095
36	0.0783333333333333
36.6	0.0833333333333333
37.2	0.0833333333333333
37.8	0.0766666666666667
38.4	0.0933333333333333
39	0.118333333333333
39.6	0.125
40.2	0.146666666666667
40.8	0.213333333333333
41.4	0.236666666666667
42	0.306666666666667
42.6	0.366666666666667
43.2	0.48
43.8	0.496666666666667
44.4	0.63
45	0.696666666666667
45.6	0.74
46.2	0.805
46.8	0.821666666666667
47.4	0.901666666666667
48	0.916666666666667
48.6	0.915
49.2	0.876666666666667
49.8	0.87
50.4	0.83
51	0.761666666666667
51.6	0.691666666666667
52.2	0.646666666666667
52.8	0.595
53.4	0.481666666666667
54	0.376666666666667
54.6	0.321666666666667
55.2	0.293333333333333
55.8	0.221666666666667
56.4	0.155
57	0.136666666666667
57.6	0.118333333333333
58.2	0.105
58.8	0.0716666666666667
59.4	0.0933333333333333
60	0.1
