# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.65
1.2	0.5
2.4	0.2
3.6	0.25
4.8	0.5375
6	0.7125
7.2	0.8125
8.4	0.6875
9.6	0.35
10.8	0.1875
12	0.2875
13.2	0.55
14.4	0.775
15.6	0.825
16.8	0.65
18	0.4
19.2	0.1875
20.4	0.3125
21.6	0.6
22.8	0.9
24	0.85
25.2	0.6125
26.4	0.275
27.6	0.2625
28.8	0.45
30	0.5375
31.2	0.7625
32.4	0.75
33.6	0.4625
34.8	0.1875
36	0.375
37.2	0.5125
38.4	0.7375
39.6	0.8375
40.8	0.6125
42	0.4375
43.2	0.2125
44.4	0.4125
45.6	0.6625
46.8	0.8125
48	0.7875
49.2	0.6125
50.4	0.25
51.6	0.1625
52.8	0.5375
54	0.725
55.2	0.8875
56.4	0.7375
57.6	0.4
58.8	0.25
60	0.275
