# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 7	101
-85	0	160.76904296875	0.65
-85	3	168.565877278646	0.776666666666667
-85	6	172.471110026042	0.836666666666667
-85	9	170.823771158854	0.803333333333333
-85	12	159.998168945312	0.656666666666667
-85	15	151.434529622396	0.51
-85	18	142.699381510417	0.393333333333333
-85	21	137.402954101562	0.316666666666667
-85	24	137.790120442708	0.306666666666667
-85	27	145.050252278646	0.436666666666667
-85	30	155.672810872396	0.593333333333333
-85	33	165.661417643229	0.75
-85	36	171.019897460938	0.826666666666667
-85	39	165.433756510417	0.75
-85	42	160.018920898438	0.653333333333333
-85	45	158.039347330729	0.606666666666667
-85	48	141.588541666667	0.39
-85	51	142.374064127604	0.39
-85	54	139.6240234375	0.373333333333333
-85	57	143.801066080729	0.44
-85	60	155.179036458333	0.62
-85	63	161.105143229167	0.706666666666667
-85	66	163.707885742188	0.756666666666667
-85	69	159.003499348958	0.7
-85	72	151.537475585938	0.58
-85	75	144.809163411458	0.433333333333333
-85	78	139.719645182292	0.35
-85	81	143.069051106771	0.413333333333333
-85	84	146.277465820312	0.483333333333333
-85	87	151.546834309896	0.543333333333333
-85	90	159.695841471354	0.666666666666667
-85	93	159.43115234375	0.666666666666667
-85	96	156.894124348958	0.636666666666667
-85	99	153.005167643229	0.573333333333333
-85	102	149.390055338542	0.49
-85	105	142.683512369792	0.393333333333333
-85	108	144.722086588542	0.433333333333333
-85	111	152.116495768229	0.57
-85	114	154.873657226562	0.593333333333333
-85	117	158.741861979167	0.656666666666667
-85	120	160.608113606771	0.69
-85	123	158.454182942708	0.666666666666667
-85	126	149.920247395833	0.52
-85	129	146.313069661458	0.476666666666667
-85	132	141.828409830729	0.43
-85	135	146.500244140625	0.503333333333333
-85	138	148.845418294271	0.536666666666667
-85	141	156.428629557292	0.646666666666667
-85	144	153.702392578125	0.613333333333333
-85	147	154.352823893229	0.616666666666667
-85	150	152.0703125	0.576666666666667
-85	153	149.6533203125	0.536666666666667
-85	156	148.305460611979	0.506666666666667
-85	159	149.477335611979	0.536666666666667
-85	162	148.576863606771	0.513333333333333
-85	165	143.839111328125	0.436666666666667
-85	168	147.274373372396	0.483333333333333
-85	171	152.10693359375	0.55
-85	174	150.069376627604	0.54
-85	177	149.058634440104	0.523333333333333
-85	180	148.38134765625	0.513333333333333
-85	183	147.060139973958	0.496666666666667
-85	186	152.922770182292	0.59
-85	189	152.510172526042	0.556666666666667
-85	192	151.987915039062	0.563333333333333
-85	195	153.228759765625	0.586666666666667
-85	198	151.948038736979	0.576666666666667
-85	201	154.761962890625	0.606666666666667
-85	204	148.903605143229	0.513333333333333
-85	207	151.712443033854	0.563333333333333
-85	210	153.233642578125	0.586666666666667
-85	213	153.694661458333	0.6
-85	216	150.920003255208	0.566666666666667
-85	219	155.822550455729	0.616666666666667
-85	222	152.780558268229	0.56
-85	225	150.131429036458	0.523333333333333
-85	228	149.085286458333	0.51
-85	231	149.768676757812	0.536666666666667
-85	234	149.917602539062	0.546666666666667
-85	237	147.584838867188	0.493333333333333
-85	240	153.832397460938	0.6
-85	243	153.652954101562	0.593333333333333
-85	246	153.352661132812	0.593333333333333
-85	249	153.249918619792	0.59
-85	252	154.971110026042	0.613333333333333
-85	255	151.244710286458	0.576666666666667
-85	258	147.009480794271	0.506666666666667
-85	261	152.717488606771	0.563333333333333
-85	264	150.912272135417	0.543333333333333
-85	267	153.015950520833	0.586666666666667
-85	270	149.75341796875	0.533333333333333
-85	273	150.132039388021	0.53
-85	276	151.807454427083	0.553333333333333
-85	279	153.050944010417	0.593333333333333
-85	282	149.053344726562	0.546666666666667
-85	285	152.224324544271	0.583333333333333
-85	288	152.553100585938	0.576666666666667
-85	291	149.063720703125	0.516666666666667
-85	294	151.494750976562	0.573333333333333
-85	297	149.362589518229	0.546666666666667
-85	300	152.1142578125	0.603333333333333

-80	0	167.192993164062	0.763333333333333
-80	3	175.359700520833	0.873333333333333
-80	6	170.572306315104	0.83
-80	9	166.501057942708	0.75
-80	12	150.309448242188	0.523333333333333
-80	15	137.259521484375	0.313333333333333
-80	18	133.668416341146	0.253333333333333
-80	21	132.856241861979	0.243333333333333
-80	24	141.080525716146	0.353333333333333
-80	27	151.869913736979	0.53
-80	30	166.5283203125	0.74
-80	33	173.526407877604	0.863333333333333
-80	36	173.566691080729	0.873333333333333
-80	39	169.42138671875	0.81
-80	42	154.895629882812	0.586666666666667
-80	45	143.135375976562	0.39
-80	48	137.627766927083	0.31
-80	51	130.750935872396	0.21
-80	54	136.77001953125	0.29
-80	57	146.465047200521	0.446666666666667
-80	60	160.160929361979	0.69
-80	63	167.310180664062	0.81
-80	66	170.543619791667	0.84
-80	69	168.271891276042	0.803333333333333
-80	72	159.266560872396	0.66
-80	75	145.902303059896	0.456666666666667
-80	78	140.261637369792	0.363333333333333
-80	81	132.439168294271	0.256666666666667
-80	84	136.398518880208	0.286666666666667
-80	87	140.352172851562	0.35
