# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.1875
1.5	0.3875
3	0.55
4.5	0.825
6	0.875
7.5	0.825
9	0.7375
10.5	0.6375
12	0.3875
13.5	0.15
15	0.1375
16.5	0.2
18	0.375
19.5	0.625
21	0.7625
22.5	0.8125
24	0.8625
25.5	0.75
27	0.5
28.5	0.4
30	0.2375
31.5	0.1875
33	0.275
34.5	0.4375
36	0.6125
37.5	0.775
39	0.8125
40.5	0.7875
42	0.6875
43.5	0.525
45	0.325
46.5	0.2625
48	0.275
49.5	0.2625
51	0.45
52.5	0.5875
54	0.8375
55.5	0.8625
57	0.8
58.5	0.6625
60	0.3875
61.5	0.2375
63	0.15
64.5	0.3
66	0.4375
67.5	0.5625
69	0.75
70.5	0.8
72	0.8375
73.5	0.75
75	0.6125
