# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.0566666666666667
0.6	0.09
1.2	0.09
1.8	0.07
2.4	0.0866666666666667
3	0.075
3.6	0.095
4.2	0.085
4.8	0.095
5.4	0.0783333333333333
6	0.0833333333333333
6.6	0.085
7.2	0.0766666666666667
7.8	0.095
8.4	0.0716666666666667
9	0.0866666666666667
9.6	0.09
10.2	0.0783333333333333
10.8	0.0783333333333333
11.4	0.171666666666667
12	0.176666666666667
12.6	0.201666666666667
13.2	0.258333333333333
13.8	0.303333333333333
14.4	0.373333333333333
15	0.44
15.6	0.543333333333333
16.2	0.576666666666667
16.8	0.605
17.4	0.736666666666667
18	0.74
18.6	0.78
19.2	0.818333333333333
19.8	0.84
20.4	0.84
21	0.821666666666667
21.6	0.818333333333333
22.2	0.75
22.8	0.715
23.4	0.646666666666667
24	0.603333333333333
24.6	0.573333333333333
25.2	0.426666666666667
25.8	0.353333333333333
26.4	0.32
27	0.25
27.6	0.21
28.2	0.173333333333333
28.8	0.121666666666667
29.4	0.0933333333333333
30	0.126666666666667
30.6	0.0683333333333333
31.2	0.075
31.8	0.065
32.4	0.0633333333333333
33	0.0816666666666667
33.6	0.06
34.2	0.0783333333333333
34.8	0.106666666666667
35.4	0.0916666666666667
36	0.0933333333333333
36.6	0.0933333333333333
37.2	0.05
37.8	0.075
38.4	0.0683333333333333
39	0.0766666666666667
39.6	0.095
40.2	0.0983333333333333
40.8	0.111666666666667
41.4	0.17
42	0.188333333333333
42.6	0.228333333333333
43.2	0.296666666666667
43.8	0.403333333333333
44.4	0.418333333333333
45	0.515
45.6	0.541666666666667
46.2	0.628333333333333
46.8	0.676666666666667
47.4	0.726666666666667
48	0.791666666666667
48.6	0.795
49.2	0.82
49.8	0.82
50.4	0.846666666666667
51	0.806666666666667
51.6	0.776666666666667
52.2	0.73
52.8	0.668333333333333
53.4	0.598333333333333
54	0.575
54.6	0.523333333333333
55.2	0.423333333333333
55.8	0.348333333333333
56.4	0.28
57	0.211666666666667
57.6	0.17
58.2	0.133333333333333
58.8	0.14
59.4	0.08
60	0.0916666666666667
