# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.755
240	0.7
480	0.575
720	0.445
960	0.325
1200	0.385
1440	0.54
1680	0.68
1920	0.755
2160	0.78
2400	0.72
2640	0.63
2880	0.435
3120	0.455
3360	0.385
3600	0.365
3840	0.57
4080	0.66
4320	0.695
4560	0.725
4800	0.685
