# n_shuttle_gate_set	su_S_North
# "n_shuttle_gate"	"su_S_North"
# 200
0	0.066
1	0.522
2	0.929
3	0.508
4	0.074
5	0.52
6	0.907
7	0.477
8	0.076
9	0.528
10	0.918
11	0.485
12	0.086
13	0.562
14	0.926
15	0.463
16	0.091
17	0.546
18	0.927
19	0.521
20	0.093
21	0.52
22	0.916
23	0.475
24	0.086
25	0.525
26	0.908
27	0.535
28	0.103
29	0.513
30	0.934
31	0.518
32	0.086
33	0.511
34	0.911
35	0.492
36	0.101
37	0.534
38	0.918
39	0.515
40	0.092
41	0.498
42	0.917
43	0.519
44	0.098
45	0.534
46	0.876
47	0.497
48	0.108
49	0.551
50	0.885
51	0.48
52	0.103
53	0.486
54	0.896
55	0.511
56	0.104
57	0.535
58	0.905
59	0.469
60	0.102
61	0.521
62	0.886
63	0.472
64	0.109
65	0.546
66	0.894
67	0.482
68	0.11
69	0.509
70	0.875
71	0.542
72	0.125
73	0.517
74	0.885
75	0.464
76	0.127
77	0.549
78	0.887
79	0.486
80	0.117
81	0.541
82	0.889
83	0.47
84	0.145
85	0.532
86	0.875
87	0.477
88	0.128
89	0.525
90	0.877
91	0.51
92	0.141
93	0.589
94	0.859
95	0.483
96	0.164
97	0.543
98	0.85
99	0.491
100	0.133
101	0.555
102	0.863
103	0.462
104	0.145
105	0.585
106	0.867
107	0.477
108	0.155
109	0.587
110	0.859
111	0.476
112	0.201
113	0.594
114	0.853
115	0.368
116	0.155
117	0.673
118	0.827
119	0.462
120	0.177
121	0.652
122	0.815
123	0.451
124	0.19
125	0.561
126	0.833
127	0.436
128	0.173
129	0.536
130	0.819
131	0.448
132	0.152
133	0.628
134	0.832
135	0.384
136	0.212
137	0.592
138	0.79
139	0.389
140	0.174
141	0.597
142	0.822
143	0.497
144	0.211
145	0.678
146	0.805
147	0.424
148	0.238
149	0.633
150	0.802
151	0.412
152	0.217
153	0.55
154	0.82
155	0.48
156	0.251
157	0.585
158	0.773
159	0.487
160	0.263
161	0.611
162	0.796
163	0.392
164	0.227
165	0.616
166	0.778
167	0.413
168	0.203
169	0.591
170	0.769
171	0.459
172	0.25
173	0.562
174	0.775
175	0.397
176	0.26
177	0.669
178	0.716
179	0.439
180	0.226
181	0.648
182	0.787
183	0.429
184	0.256
185	0.573
186	0.732
187	0.489
188	0.234
189	0.536
190	0.728
191	0.413
192	0.278
193	0.667
194	0.727
195	0.429
196	0.335
197	0.646
198	0.702
199	0.408
