# vP2_set	vP3_set	ch1	ch2	ch3	ch4
# "vP2"	"vP3"	"ch1"	"ch2"	"ch3"	"ch4"
# 61	61
26	16	-64.19677734375	130.7861328125	226.96533203125	-240.19775390625
26	17	-61.90185546875	127.63671875	229.94384765625	-238.00048828125
26	18	-62.7197265625	133.7890625	228.2470703125	-240.97900390625
26	19	-61.62109375	129.38232421875	225.244140625	-235.9130859375
26	20	-63.19580078125	132.26318359375	225.84228515625	-238.63525390625
26	21	-65.478515625	129.4189453125	224.69482421875	-249.81689453125
26	22	-55.322265625	123.53515625	233.50830078125	-241.8701171875
26	23	-59.87548828125	126.94091796875	232.763671875	-243.59130859375
26	24	-61.03515625	128.40576171875	230.43212890625	-244.29931640625
26	25	-60.24169921875	130.92041015625	235.9375	-240.6005859375
26	26	-61.865234375	133.447265625	232.2509765625	-240.4541015625
26	27	-55.1513671875	128.06396484375	231.4697265625	-240.52734375
26	28	-61.99951171875	129.89501953125	231.0791015625	-243.06640625
26	29	-61.14501953125	132.65380859375	230.82275390625	-248.974609375
26	30	-62.841796875	126.62353515625	233.94775390625	-243.7744140625
26	31	-56.94580078125	135.7177734375	231.70166015625	-245.49560546875
26	32	-60.15625	129.9560546875	234.43603515625	-239.2822265625
26	33	-60.8642578125	130.43212890625	233.36181640625	-244.8974609375
26	34	-55.43212890625	128.99169921875	240.90576171875	-243.68896484375
26	35	-55.8837890625	131.494140625	229.96826171875	-239.501953125
26	36	-58.21533203125	130.8837890625	229.74853515625	-249.35302734375
26	37	-63.1591796875	131.4208984375	230.8349609375	-242.7734375
26	38	-64.55078125	127.685546875	231.92138671875	-246.47216796875
26	39	-63.12255859375	132.3486328125	222.83935546875	-241.796875
26	40	-58.88671875	130.11474609375	233.28857421875	-235.38818359375
26	41	-62.158203125	130.2978515625	224.951171875	-245.44677734375
26	42	-55.04150390625	134.27734375	228.564453125	-240.185546875
26	43	-59.9365234375	134.36279296875	228.82080078125	-241.30859375
26	44	-59.53369140625	128.91845703125	232.12890625	-240.63720703125
26	45	-57.03125	135.38818359375	231.67724609375	-236.04736328125
26	46	-59.48486328125	129.74853515625	237.92724609375	-236.62109375
26	47	-58.935546875	135.3271484375	235.90087890625	-235.400390625
26	48	-58.70361328125	131.92138671875	230.517578125	-240.3076171875
26	49	-59.9853515625	128.3203125	234.26513671875	-236.5234375
26	50	-54.11376953125	137.20703125	230.615234375	-245.37353515625
26	51	-57.67822265625	130.1025390625	230.38330078125	-239.85595703125
26	52	-60.4736328125	134.92431640625	231.43310546875	-241.39404296875
26	53	-53.99169921875	132.7880859375	232.32421875	-239.61181640625
26	54	-65.93017578125	131.5185546875	230.40771484375	-240.3564453125
26	55	-59.033203125	136.1328125	227.16064453125	-238.53759765625
26	56	-57.421875	130.908203125	236.9384765625	-238.1591796875
26	57	-57.1533203125	135.65673828125	231.31103515625	-235.65673828125
26	58	-55.3955078125	132.0068359375	228.2470703125	-242.12646484375
26	59	-60.25390625	127.96630859375	232.32421875	-235.09521484375
26	60	-58.67919921875	132.18994140625	233.77685546875	-237.34130859375
26	61	-57.80029296875	134.47265625	231.103515625	-235.8154296875
26	62	-58.80126953125	133.88671875	235.77880859375	-234.06982421875
26	63	-57.275390625	133.056640625	234.63134765625	-233.80126953125
26	64	-56.494140625	139.53857421875	235.7666015625	-234.6923828125
26	65	-58.837890625	135.85205078125	237.65869140625	-232.470703125
26	66	-54.833984375	129.33349609375	233.38623046875	-237.90283203125

27	6	-69.25048828125	139.63623046875	217.9931640625	-207.80029296875
27	7	-69.29931640625	132.72705078125	223.8037109375	-212.40234375
27	8	-62.3291015625	130.2734375	222.83935546875	-223.74267578125
27	9	-65.8935546875	135.7666015625	227.06298828125	-222.0703125
27	10	-65.29541015625	132.8125	223.095703125	-225.03662109375
27	11	-66.4794921875	132.1044921875	225.9521484375	-226.5869140625
27	12	-65.19775390625	132.50732421875	230.322265625	-226.2451171875
27	13	-63.14697265625	129.67529296875	225.4638671875	-234.2529296875
27	14	-66.88232421875	135.3515625	226.5380859375	-236.376953125
27	15	-61.56005859375	128.50341796875	223.44970703125	-236.60888671875
27	16	-64.00146484375	132.38525390625	231.8603515625	-235.63232421875
27	17	-65.85693359375	125.96435546875	232.2021484375	-233.740234375
27	18	-58.251953125	128.60107421875	227.28271484375	-235.11962890625
27	19	-69.76318359375	128.515625	233.67919921875	-238.53759765625
27	20	-64.19677734375	129.82177734375	229.57763671875	-240.53955078125
27	21	-62.29248046875	127.1484375	230.99365234375	-238.56201171875
27	22	-58.1787109375	123.13232421875	225.2197265625	-240.3076171875
27	23	-63.29345703125	126.81884765625	230.2978515625	-240.7470703125
27	24	-62.4755859375	127.490234375	231.43310546875	-245.83740234375
27	25	-60.92529296875	130.45654296875	231.01806640625	-241.943359375
27	26	-57.3486328125	132.75146484375	227.08740234375	-238.5986328125
27	27	-60.46142578125	128.5888671875	230.60302734375	-239.02587890625
27	28	-60.4248046875	126.5625	228.2470703125	-241.259765625
27	29	-60.38818359375	132.6416015625	233.09326171875	-246.08154296875
27	30	-61.53564453125	126.67236328125	233.38623046875	-243.44482421875
27	31	-57.2021484375	130.3466796875	228.52783203125	-242.919921875
27	32	-67.37060546875	128.955078125	227.64892578125	-243.5546875
27	33	-59.72900390625	127.40478515625	232.2998046875	-245.703125
27	34	-55.6396484375	127.74658203125	230.94482421875	-243.61572265625
27	35	-63.671875	130.95703125	235.70556640625	-246.044921875
27	36	-57.31201171875	126.708984375	226.0498046875	-244.22607421875
27	37	-63.330078125	137.3291015625	232.75146484375	-240.36865234375
27	38	-62.17041015625	133.3984375	226.26953125	-247.35107421875
27	39	-55.43212890625	132.84912109375	226.84326171875	-243.10302734375
27	40	-59.36279296875	136.0107421875	227.8564453125	-243.0419921875
27	41	-57.421875	130.23681640625	231.60400390625	-241.32080078125
27	42	-58.58154296875	135.38818359375	229.04052734375	-239.599609375
27	43	-60.595703125	132.71484375	232.43408203125	-239.17236328125
27	44	-61.1328125	134.86328125	231.43310546875	-244.34814453125
27	45	-64.0869140625	131.9091796875	231.65283203125	-242.95654296875
27	46	-61.669921875	128.43017578125	231.9091796875	-234.58251953125
27	47	-63.18359375	136.9384765625	230.82275390625	-239.0625
27	48	-62.31689453125	133.75244140625	234.24072265625	-240.02685546875
27	49	-54.11376953125	132.55615234375	229.94384765625	-238.9892578125
27	50	-58.58154296875	132.4462890625	237.2802734375	-238.73291015625
27	51	-58.49609375	129.58984375	222.6806640625	-235.97412109375
27	52	-61.09619140625	134.6923828125	232.84912109375	-234.4482421875
27	53	-56.35986328125	136.474609375	232.2265625	-239.404296875
27	54	-60.11962890625	134.228515625	233.02001953125	-239.0380859375
27	55	-61.56005859375	131.4208984375	231.67724609375	-242.8955078125
27	56	-56.5185546875	134.26513671875	233.58154296875	-238.31787109375
27	57	-58.642578125	131.787109375	236.5966796875	-238.58642578125
27	58	-54.52880859375	135.3271484375	234.0576171875	-236.87744140625
27	59	-61.07177734375	131.0302734375	237.548828125	-235.33935546875
27	60	-57.5439453125	134.80224609375	233.48388671875	-233.9111328125
27	61	-64.46533203125	140.576171875	235.302734375	-239.31884765625
27	62	-59.72900390625	133.447265625	233.94775390625	-239.0869140625
27	63	-57.72705078125	130.17578125	236.71875	-237.3779296875
27	64	-54.443359375	130.26123046875	236.03515625	-236.083984375
27	65	-54.65087890625	131.53076171875	234.55810546875	-238.29345703125
27	66	-55.908203125	141.8701171875	231.65283203125	-234.4970703125

28	6	-69.49462890625	138.1591796875	218.9208984375	-207.87353515625
28	7	-67.138671875	135.15625	220.1171875	-213.818359375
28	8	-71.86279296875	135.55908203125	218.84765625	-219.8486328125
28	9	-70.7763671875	135.15625	223.2666015625	-224.54833984375
28	10	-68.1640625	134.619140625	224.3896484375	-224.03564453125
28	11	-66.24755859375	136.6455078125	220.27587890625	-230.6640625
28	12	-65.97900390625	133.251953125	221.7529296875	-232.72705078125
28	13	-65.0390625	129.69970703125	224.98779296875	-237.82958984375
28	14	-60.400390625	128.369140625	225.67138671875	-226.07421875
28	15	-63.818359375	130.2001953125	226.123046875	-232.84912109375
28	16	-64.9169921875	130.517578125	228.64990234375	-240.3076171875
28	17	-65.31982421875	131.005859375	225.69580078125	-233.14208984375
28	18	-59.65576171875	133.30078125	226.91650390625	-236.9873046875
28	19	-69.189453125	127.94189453125	226.8798828125	-238.14697265625
28	20	-62.060546875	126.0009765625	231.1279296875	-242.0166015625
28	21	-63.4521484375	129.0283203125	228.2958984375	-236.3525390625
28	22	-65.8935546875	126.8798828125	231.01806640625	-243.81103515625
28	23	-56.53076171875	127.81982421875	229.23583984375	-242.41943359375
28	24	-64.27001953125	128.16162109375	229.30908203125	-241.44287109375
28	25	-60.83984375	130.33447265625	228.43017578125	-240.95458984375
28	26	-62.2314453125	129.5166015625	227.83203125	-244.29931640625
28	27	-65.73486328125	130.3955078125	227.880859375	-246.86279296875
28	28	-61.29150390625	132.87353515625	232.58056640625	-240.2587890625
28	29	-56.54296875	130.77392578125	231.14013671875	-244.4580078125
28	30	-56.1279296875	128.9306640625	231.3232421875	-235.7666015625
28	31	-66.455078125	132.51953125	231.04248046875	-246.240234375
28	32	-61.41357421875	133.65478515625	221.32568359375	-245.9228515625
28	33	-65.380859375	129.26025390625	231.5185546875	-247.55859375
28	34	-61.73095703125	131.38427734375	236.65771484375	-244.71435546875
28	35	-60.21728515625	131.2744140625	230.7373046875	-248.92578125
28	36	-58.55712890625	127.392578125	232.9345703125	-242.00439453125
28	37	-59.21630859375	133.75244140625	227.6123046875	-239.27001953125
28	38	-58.88671875	131.298828125	223.88916015625	-240.087890625
28	39	-53.99169921875	137.75634765625	221.22802734375	-238.8671875
28	40	-61.92626953125	129.0283203125	230.99365234375	-237.6220703125
28	41	-61.62109375	138.0859375	229.736328125	-239.02587890625
28	42	-57.40966796875	131.92138671875	227.4169921875	-240.02685546875
28	43	-61.34033203125	138.5986328125	227.23388671875	-241.748046875
28	44	-61.53564453125	133.7158203125	230.1025390625	-240.22216796875
28	45	-58.2275390625	132.84912109375	228.1494140625	-238.73291015625
28	46	-61.9384765625	131.0302734375	231.11572265625	-239.6240234375
28	47	-58.65478515625	133.31298828125	226.5869140625	-235.986328125
28	48	-60.400390625	135.4736328125	229.62646484375	-240.9912109375
28	49	-54.60205078125	136.34033203125	229.736328125	-237.95166015625
28	50	-59.04541015625	137.451171875	230.21240234375	-237.890625
28	51	-58.935546875	129.79736328125	233.70361328125	-244.66552734375
28	52	-56.640625	132.3974609375	236.2548828125	-240.22216796875
28	53	-55.6640625	132.75146484375	227.77099609375	-241.90673828125
28	54	-56.6650390625	131.640625	229.2236328125	-239.95361328125
28	55	-62.56103515625	133.16650390625	234.47265625	-239.111328125
28	56	-60.19287109375	133.4228515625	227.42919921875	-236.85302734375
28	57	-56.640625	132.666015625	236.68212890625	-240.4052734375
28	58	-60.791015625	132.40966796875	232.84912109375	-235.6201171875
28	59	-54.11376953125	135.0830078125	234.2529296875	-235.02197265625
28	60	-60.41259765625	132.958984375	236.46240234375	-234.50927734375
28	61	-60.546875	134.46044921875	232.4951171875	-235.11962890625
28	62	-53.62548828125	129.1748046875	230.908203125	-243.505859375
28	63	-58.740234375	133.10546875	234.31396484375	-234.89990234375
28	64	-58.6669921875	132.06787109375	231.82373046875	-235.68115234375
28	65	-61.36474609375	133.36181640625	230.67626953125	-236.31591796875
28	66	-59.814453125	137.0361328125	230.517578125	-236.5966796875

29	6	-65.8447265625	139.0380859375	219.2138671875	-210.009765625
29	7	-69.9462890625	133.5205078125	221.1669921875	-212.46337890625
29	8	-68.29833984375	134.65576171875	221.86279296875	-224.8291015625
29	9	-69.5068359375	139.19677734375	218.22509765625	-231.8115234375
29	10	-68.54248046875	130.35888671875	219.23828125	-224.40185546875
29	11	-68.994140625	128.99169921875	225.8544921875	-224.69482421875
29	12	-64.58740234375	127.0751953125	228.06396484375	-230.40771484375
29	13	-68.45703125	129.01611328125	224.4873046875	-228.01513671875
29	14	-68.2861328125	129.833984375	227.96630859375	-236.8408203125
29	15	-66.0400390625	133.6181640625	226.42822265625	-235.25390625
29	16	-61.7919921875	130.11474609375	229.78515625	-236.9873046875
29	17	-64.0869140625	131.89697265625	223.20556640625	-231.94580078125
29	18	-62.31689453125	139.24560546875	227.67333984375	-235.3271484375
29	19	-61.97509765625	133.251953125	228.759765625	-235.48583984375
29	20	-64.5263671875	136.1328125	231.87255859375	-239.58740234375
29	21	-59.92431640625	130.37109375	228.173828125	-241.88232421875
29	22	-65.3076171875	129.04052734375	234.3017578125	-241.7724609375
29	23	-67.7734375	129.4189453125	231.28662109375	-244.5068359375
29	24	-70.32470703125	125.52490234375	229.52880859375	-245.39794921875
29	25	-59.47265625	127.05078125	231.4208984375	-244.23828125
29	26	-63.720703125	131.884765625	230.7861328125	-244.51904296875
29	27	-61.26708984375	132.12890625	235.205078125	-242.7490234375
29	28	-55.48095703125	127.9296875	237.21923828125	-241.7236328125
29	29	-61.09619140625	134.326171875	231.8115234375	-246.39892578125
29	30	-60.0341796875	126.07421875	231.2255859375	-243.44482421875
29	31	-59.8388671875	132.18994140625	228.72314453125	-239.85595703125
29	32	-59.38720703125	132.861328125	229.638671875	-238.0126953125
29	33	-60.09521484375	127.4658203125	233.04443359375	-244.90966796875
29	34	-61.63330078125	128.35693359375	234.3017578125	-245.30029296875
29	35	-57.080078125	130.615234375	230.76171875	-244.10400390625
29	36	-53.50341796875	133.8134765625	229.1015625	-245.32470703125
29	37	-60.15625	128.82080078125	229.3212890625	-244.8974609375
29	38	-59.60693359375	128.82080078125	225.537109375	-243.64013671875
29	39	-59.55810546875	131.25	230.16357421875	-240.02685546875
29	40	-62.04833984375	131.70166015625	224.4140625	-237.841796875
29	41	-56.982421875	132.92236328125	229.4677734375	-238.720703125
29	42	-64.84375	133.7646484375	231.28662109375	-234.85107421875
29	43	-59.80224609375	130.18798828125	225.3662109375	-241.05224609375
29	44	-57.373046875	134.19189453125	231.4208984375	-240.31982421875
29	45	-56.005859375	131.8603515625	225.64697265625	-241.11328125
29	46	-61.36474609375	128.80859375	230.6884765625	-239.22119140625
29	47	-60.58349609375	136.07177734375	231.11572265625	-231.3720703125
29	48	-59.36279296875	132.45849609375	227.99072265625	-240.33203125
29	49	-58.16650390625	133.89892578125	228.11279296875	-240.966796875
29	50	-54.4189453125	133.59375	226.123046875	-238.04931640625
29	51	-59.7900390625	132.60498046875	231.73828125	-237.98828125
29	52	-58.09326171875	134.36279296875	236.5234375	-234.48486328125
29	53	-55.45654296875	135.19287109375	230.56640625	-237.3046875
29	54	-58.3251953125	129.6875	226.55029296875	-242.7978515625
29	55	-58.33740234375	133.65478515625	230.6640625	-236.3037109375
29	56	-51.57470703125	131.72607421875	230.5908203125	-233.8623046875
29	57	-56.396484375	136.1572265625	232.80029296875	-239.56298828125
29	58	-59.130859375	136.58447265625	230.46875	-230.94482421875
29	59	-57.92236328125	129.1259765625	228.64990234375	-239.56298828125
29	60	-55.322265625	136.58447265625	229.1259765625	-235.7177734375
29	61	-59.5947265625	134.89990234375	235.16845703125	-235.64453125
29	62	-60.77880859375	134.7412109375	232.45849609375	-232.5927734375
29	63	-58.19091796875	132.94677734375	233.203125	-239.56298828125
29	64	-55.76171875	137.451171875	229.4921875	-235.6689453125
29	65	-56.72607421875	130.87158203125	234.27734375	-231.99462890625
29	66	-59.6923828125	133.94775390625	231.9580078125	-236.5966796875

30	6	-66.943359375	139.7705078125	215.771484375	-210.4736328125
30	7	-69.37255859375	129.4189453125	217.37060546875	-208.1298828125
30	8	-73.095703125	132.5439453125	217.61474609375	-217.78564453125
30	9	-71.9970703125	143.78662109375	217.1630859375	-220.703125
30	10	-67.0166015625	132.45849609375	222.8271484375	-227.5634765625
30	11	-64.84375	126.18408203125	218.5791015625	-229.4189453125
30	12	-66.50390625	136.56005859375	221.97265625	-230.7861328125
30	13	-60.11962890625	128.1494140625	225.3173828125	-234.3017578125
30	14	-64.05029296875	130.87158203125	228.076171875	-229.35791015625
30	15	-67.19970703125	127.25830078125	226.13525390625	-236.9873046875
30	16	-65.5517578125	139.58740234375	226.123046875	-235.2783203125
30	17	-65.66162109375	132.80029296875	225.47607421875	-238.58642578125
30	18	-63.525390625	135.8642578125	229.55322265625	-241.0888671875
30	19	-62.939453125	129.2236328125	228.3447265625	-236.0595703125
30	20	-63.7939453125	130.7373046875	219.04296875	-239.92919921875
30	21	-63.09814453125	130.712890625	228.8330078125	-241.11328125
30	22	-66.73583984375	126.3916015625	228.38134765625	-243.32275390625
30	23	-62.841796875	128.1005859375	229.21142578125	-243.9697265625
30	24	-58.251953125	129.35791015625	230.419921875	-243.66455078125
30	25	-57.4951171875	129.7119140625	231.18896484375	-249.40185546875
30	26	-60.9619140625	131.9580078125	229.47998046875	-233.33740234375
30	27	-62.20703125	130.712890625	229.541015625	-242.67578125
30	28	-61.90185546875	134.47265625	227.96630859375	-237.80517578125
30	29	-63.80615234375	126.6357421875	225.72021484375	-240.771484375
30	30	-59.3505859375	130.21240234375	233.87451171875	-240.46630859375
30	31	-60.44921875	130.8837890625	228.67431640625	-244.78759765625
30	32	-57.1044921875	119.970703125	234.09423828125	-239.4287109375
30	33	-58.8134765625	127.28271484375	227.84423828125	-246.9970703125
30	34	-56.103515625	127.4169921875	228.3935546875	-245.95947265625
30	35	-58.38623046875	126.94091796875	225.6591796875	-247.93701171875
30	36	-63.5009765625	132.01904296875	227.84423828125	-237.158203125
30	37	-62.39013671875	133.72802734375	226.5625	-244.580078125
30	38	-60.11962890625	133.7158203125	223.046875	-241.97998046875
30	39	-62.65869140625	137.73193359375	229.23583984375	-242.724609375
30	40	-62.0849609375	133.6669921875	225.91552734375	-243.2373046875
30	41	-60.107421875	134.41162109375	226.4892578125	-239.4775390625
30	42	-65.625	136.6455078125	223.5595703125	-245.20263671875
30	43	-59.8388671875	132.75146484375	228.16162109375	-238.18359375
30	44	-59.814453125	134.36279296875	227.81982421875	-239.892578125
30	45	-63.19580078125	128.84521484375	227.91748046875	-242.822265625
30	46	-60.75439453125	132.9833984375	227.9296875	-237.9638671875
30	47	-60.14404296875	131.72607421875	226.2939453125	-242.95654296875
30	48	-62.9150390625	141.162109375	230.60302734375	-234.14306640625
30	49	-62.1826171875	131.87255859375	231.2255859375	-242.81005859375
30	50	-60.302734375	128.857421875	229.9072265625	-238.916015625
30	51	-61.46240234375	127.94189453125	230.17578125	-239.19677734375
30	52	-58.9599609375	135.80322265625	226.15966796875	-235.48583984375
30	53	-59.5947265625	134.1552734375	232.470703125	-235.19287109375
30	54	-60.6201171875	132.16552734375	227.79541015625	-241.00341796875
30	55	-57.2998046875	136.71875	227.44140625	-238.18359375
30	56	-61.767578125	134.09423828125	230.82275390625	-241.10107421875
30	57	-62.39013671875	130.908203125	229.7119140625	-238.1103515625
30	58	-61.56005859375	129.65087890625	230.55419921875	-235.48583984375
30	59	-56.689453125	130.48095703125	235.43701171875	-234.28955078125
30	60	-60.65673828125	129.11376953125	231.2744140625	-237.17041015625
30	61	-56.73828125	133.82568359375	231.4453125	-237.90283203125
30	62	-57.9833984375	132.12890625	233.38623046875	-229.91943359375
30	63	-58.23974609375	133.72802734375	235.65673828125	-230.517578125
30	64	-58.43505859375	126.9287109375	235.9619140625	-236.65771484375
30	65	-62.158203125	137.158203125	227.5390625	-232.7880859375
30	66	-54.9072265625	137.0849609375	230.7861328125	-231.8603515625

31	6	-71.6064453125	138.63525390625	213.0126953125	-206.53076171875
31	7	-68.34716796875	131.6650390625	211.962890625	-210.53466796875
31	8	-69.71435546875	132.4462890625	217.1630859375	-221.10595703125
31	9	-67.51708984375	134.02099609375	217.3583984375	-220.61767578125
31	10	-67.7490234375	138.28125	219.0185546875	-225.78125
31	11	-66.2109375	131.01806640625	217.9443359375	-229.77294921875
31	12	-69.32373046875	128.3203125	220.66650390625	-229.0771484375
31	13	-66.845703125	132.87353515625	217.5537109375	-229.736328125
31	14	-67.96875	126.91650390625	226.06201171875	-232.6171875
31	15	-67.67578125	130.2734375	223.53515625	-231.1767578125
31	16	-65.90576171875	128.35693359375	222.998046875	-235.02197265625
31	17	-63.9404296875	130.82275390625	224.30419921875	-241.8212890625
31	18	-61.4013671875	130.4931640625	227.62451171875	-230.55419921875
31	19	-68.32275390625	134.06982421875	225.72021484375	-239.74609375
31	20	-63.95263671875	132.94677734375	227.2705078125	-239.02587890625
31	21	-63.134765625	128.86962890625	227.79541015625	-241.5771484375
31	22	-64.17236328125	125.52490234375	228.03955078125	-240.9912109375
31	23	-64.07470703125	135.4736328125	225.2197265625	-239.58740234375
31	24	-61.75537109375	127.7587890625	226.35498046875	-245.9716796875
31	25	-63.9892578125	128.86962890625	229.19921875	-244.05517578125
31	26	-63.916015625	131.55517578125	226.42822265625	-245.30029296875
31	27	-64.697265625	137.2802734375	231.494140625	-237.36572265625
31	28	-62.890625	134.08203125	225.84228515625	-238.4765625
31	29	-63.24462890625	131.884765625	230.8837890625	-239.85595703125
31	30	-58.06884765625	128.6865234375	229.296875	-241.3818359375
31	31	-56.33544921875	131.591796875	232.470703125	-247.27783203125
31	32	-60.9375	126.13525390625	231.3232421875	-246.74072265625
31	33	-58.0322265625	125.5126953125	231.0302734375	-249.20654296875
31	34	-60.60791015625	124.96337890625	229.58984375	-244.03076171875
31	35	-60.60791015625	128.6865234375	228.35693359375	-247.64404296875
31	36	-59.814453125	131.70166015625	228.3203125	-242.93212890625
31	37	-59.423828125	130.87158203125	225.7568359375	-238.58642578125
31	38	-63.5986328125	137.6708984375	223.6083984375	-241.17431640625
31	39	-58.203125	133.2763671875	226.86767578125	-241.0400390625
31	40	-63.22021484375	128.125	226.06201171875	-240.72265625
31	41	-63.58642578125	135.53466796875	225.634765625	-238.14697265625
31	42	-63.80615234375	133.5205078125	225.84228515625	-242.5048828125
31	43	-60.4248046875	131.640625	231.75048828125	-243.75
31	44	-60.02197265625	134.375	225.03662109375	-238.12255859375
31	45	-61.9140625	129.79736328125	227.94189453125	-237.95166015625
31	46	-61.21826171875	133.837890625	226.01318359375	-230.94482421875
31	47	-57.4951171875	134.5458984375	227.8564453125	-237.75634765625
31	48	-61.77978515625	129.150390625	232.2021484375	-242.68798828125
31	49	-61.26708984375	128.9306640625	226.33056640625	-240.673828125
31	50	-57.65380859375	132.2509765625	232.43408203125	-235.9375
31	51	-61.8896484375	127.30712890625	229.47998046875	-242.10205078125
31	52	-61.474609375	134.26513671875	231.67724609375	-241.9677734375
31	53	-59.31396484375	128.06396484375	232.8125	-238.037109375
31	54	-63.2568359375	133.92333984375	231.21337890625	-238.1591796875
31	55	-59.375	135.8642578125	231.01806640625	-242.5048828125
31	56	-58.0810546875	127.99072265625	230.908203125	-236.328125
31	57	-60.107421875	137.78076171875	226.5869140625	-241.7236328125
31	58	-59.619140625	135.64453125	227.33154296875	-234.50927734375
31	59	-59.21630859375	138.09814453125	233.251953125	-228.69873046875
31	60	-60.09521484375	138.90380859375	233.11767578125	-240.88134765625
