# vP2_set	vP1_set	ch1	ch2	ch3	ch4
# "vP2"	"vP1"	"ch1"	"ch2"	"ch3"	"ch4"
# 61	61
28	36	-61.24267578125	129.99267578125	229.150390625	-250.9521484375
28	37	-62.3046875	131.40869140625	228.1005859375	-248.35205078125
28	38	-61.60888671875	126.20849609375	229.9560546875	-249.365234375
28	39	-68.017578125	130.95703125	225.146484375	-250.048828125
28	40	-62.060546875	132.99560546875	225.4150390625	-247.22900390625
28	41	-64.46533203125	128.271484375	227.16064453125	-246.58203125
28	42	-62.5732421875	129.91943359375	224.67041015625	-243.9453125
28	43	-72.81494140625	128.7841796875	205.77392578125	-248.81591796875
28	44	-78.0517578125	133.88671875	209.716796875	-246.1669921875
28	45	-77.62451171875	135.25390625	204.4921875	-246.05712890625
28	46	-76.69677734375	128.94287109375	211.42578125	-242.10205078125
28	47	-80.4931640625	129.0771484375	202.35595703125	-249.52392578125
28	48	-77.84423828125	127.294921875	206.87255859375	-248.42529296875
28	49	-78.61328125	131.298828125	207.38525390625	-252.33154296875
28	50	-82.16552734375	133.63037109375	207.92236328125	-253.1005859375
28	51	-77.587890625	130.810546875	209.24072265625	-253.41796875
28	52	-78.35693359375	134.375	207.82470703125	-248.4375
28	53	-73.91357421875	126.9775390625	213.07373046875	-241.9921875
28	54	-71.8505859375	127.69775390625	210.4736328125	-247.44873046875
28	55	-73.5107421875	132.21435546875	208.65478515625	-250.25634765625
28	56	-80.33447265625	130.7373046875	207.60498046875	-254.91943359375
28	57	-78.69873046875	126.171875	210.107421875	-248.974609375
28	58	-80.72509765625	133.06884765625	204.40673828125	-249.7314453125
28	59	-71.8505859375	130.11474609375	210.19287109375	-247.08251953125
28	60	-80.46875	130.76171875	208.63037109375	-248.681640625

29	0	-88.8671875	140.00244140625	206.97021484375	-193.66455078125
29	1	-84.0087890625	133.94775390625	213.8671875	-204.21142578125
29	2	-82.82470703125	134.0576171875	222.65625	-205.96923828125
29	3	-77.74658203125	140.478515625	216.6015625	-215.6982421875
29	4	-71.97265625	131.94580078125	224.59716796875	-221.37451171875
29	5	-74.47509765625	134.4482421875	216.02783203125	-223.2177734375
29	6	-70.39794921875	136.92626953125	225.64697265625	-225.25634765625
29	7	-71.56982421875	135.7666015625	227.47802734375	-227.392578125
29	8	-70.95947265625	136.21826171875	226.9287109375	-230.517578125
29	9	-76.3427734375	134.033203125	225.79345703125	-223.03466796875
29	10	-69.4091796875	140.17333984375	225.18310546875	-233.31298828125
29	11	-66.22314453125	132.7392578125	228.7353515625	-232.43408203125
29	12	-64.208984375	135.546875	226.2451171875	-238.330078125
29	13	-68.4326171875	132.33642578125	225.40283203125	-237.0849609375
29	14	-69.12841796875	133.72802734375	226.81884765625	-235.595703125
29	15	-64.7216796875	130.31005859375	229.1015625	-234.3017578125
29	16	-63.525390625	134.130859375	226.96533203125	-238.29345703125
29	17	-69.81201171875	134.423828125	228.7841796875	-238.29345703125
29	18	-62.43896484375	130.56640625	225.62255859375	-236.3037109375
29	19	-64.306640625	135.90087890625	229.0771484375	-237.744140625
29	20	-62.1826171875	133.1298828125	229.91943359375	-238.78173828125
29	21	-63.7451171875	137.939453125	228.06396484375	-241.40625
29	22	-63.8427734375	130.6884765625	226.07421875	-239.12353515625
29	23	-62.646484375	135.302734375	232.60498046875	-242.63916015625
29	24	-60.2783203125	131.82373046875	229.72412109375	-245.5810546875
29	25	-64.95361328125	130.6884765625	229.931640625	-240.07568359375
29	26	-64.501953125	130.28564453125	227.06298828125	-237.12158203125
29	27	-62.14599609375	131.18896484375	226.96533203125	-245.60546875
29	28	-62.40234375	131.77490234375	225.537109375	-243.42041015625
29	29	-63.0859375	131.6162109375	226.953125	-247.27783203125
29	30	-64.7216796875	136.63330078125	228.5400390625	-241.95556640625
29	31	-67.19970703125	130.46875	228.5400390625	-246.08154296875
29	32	-63.7939453125	138.525390625	228.22265625	-244.8974609375
29	33	-65.9912109375	134.6923828125	227.734375	-241.2841796875
29	34	-64.31884765625	135.21728515625	228.06396484375	-244.73876953125
29	35	-62.41455078125	133.02001953125	223.44970703125	-244.54345703125
29	36	-62.7197265625	129.57763671875	228.01513671875	-245.60546875
29	37	-62.14599609375	134.16748046875	224.12109375	-246.69189453125
29	38	-60.986328125	128.8330078125	224.6826171875	-249.13330078125
29	39	-67.32177734375	131.1767578125	227.62451171875	-249.2919921875
29	40	-62.353515625	129.77294921875	225.2197265625	-248.828125
29	41	-67.08984375	134.11865234375	226.81884765625	-248.81591796875
29	42	-64.94140625	126.01318359375	223.62060546875	-248.193359375
29	43	-69.12841796875	126.67236328125	218.05419921875	-251.85546875
29	44	-78.16162109375	130.322265625	207.75146484375	-241.748046875
29	45	-81.15234375	127.13623046875	204.2236328125	-247.86376953125
29	46	-81.93359375	125.7568359375	209.75341796875	-241.95556640625
29	47	-75.84228515625	127.42919921875	214.12353515625	-250.91552734375
29	48	-84.3994140625	134.06982421875	206.640625	-249.0234375
29	49	-76.2451171875	128.86962890625	207.4951171875	-250.23193359375
29	50	-81.25	125.96435546875	215.478515625	-243.994140625
29	51	-75.15869140625	129.84619140625	211.3525390625	-245.00732421875
29	52	-80.322265625	139.70947265625	209.53369140625	-249.08447265625
29	53	-78.60107421875	132.5927734375	211.87744140625	-243.15185546875
29	54	-75.18310546875	126.8310546875	206.0546875	-248.3642578125
29	55	-78.11279296875	133.740234375	205.72509765625	-251.89208984375
29	56	-74.0234375	128.369140625	211.73095703125	-248.8037109375
29	57	-78.857421875	129.79736328125	207.4462890625	-246.76513671875
29	58	-73.91357421875	133.0810546875	212.3046875	-248.6328125
29	59	-79.2236328125	131.97021484375	209.50927734375	-251.06201171875
29	60	-75.10986328125	128.1005859375	212.39013671875	-247.0458984375

30	0	-88.97705078125	137.92724609375	207.373046875	-195.2880859375
30	1	-80.810546875	134.48486328125	220.95947265625	-200.6591796875
30	2	-75.54931640625	132.03125	220.86181640625	-212.12158203125
30	3	-80.0537109375	140.17333984375	222.0458984375	-215.31982421875
30	4	-70.80078125	143.5546875	223.81591796875	-217.73681640625
30	5	-65.5029296875	137.7685546875	222.16796875	-220.81298828125
30	6	-70.849609375	133.14208984375	218.85986328125	-223.7060546875
30	7	-74.84130859375	132.2998046875	226.7822265625	-223.01025390625
30	8	-70.703125	139.5751953125	224.59716796875	-229.06494140625
30	9	-68.9697265625	133.6669921875	229.1259765625	-232.99560546875
30	10	-69.73876953125	136.63330078125	227.25830078125	-235.75439453125
30	11	-64.55078125	139.8681640625	223.10791015625	-236.1083984375
30	12	-70.3369140625	133.75244140625	225.98876953125	-232.60498046875
30	13	-68.1884765625	131.62841796875	226.513671875	-236.02294921875
30	14	-63.87939453125	134.5947265625	222.900390625	-235.16845703125
30	15	-67.5537109375	131.5185546875	226.7578125	-235.07080078125
30	16	-66.88232421875	132.958984375	230.76171875	-236.474609375
30	17	-64.07470703125	135.90087890625	227.60009765625	-237.51220703125
30	18	-69.189453125	132.4951171875	232.80029296875	-237.451171875
30	19	-68.26171875	129.62646484375	233.203125	-238.5009765625
30	20	-61.81640625	130.50537109375	222.39990234375	-241.80908203125
30	21	-65.34423828125	132.33642578125	232.51953125	-237.43896484375
30	22	-62.29248046875	130.1025390625	224.0966796875	-246.6552734375
30	23	-66.88232421875	131.35986328125	231.09130859375	-245.56884765625
30	24	-65.41748046875	133.88671875	229.82177734375	-242.28515625
30	25	-64.22119140625	131.6650390625	233.41064453125	-244.07958984375
30	26	-61.99951171875	132.9345703125	228.79638671875	-242.07763671875
30	27	-59.7412109375	134.77783203125	233.14208984375	-242.93212890625
30	28	-62.73193359375	128.41796875	229.6142578125	-241.845703125
30	29	-63.6474609375	134.87548828125	227.03857421875	-238.75732421875
30	30	-60.7177734375	132.2021484375	229.33349609375	-247.00927734375
30	31	-62.48779296875	132.470703125	228.03955078125	-240.90576171875
30	32	-61.572265625	134.2529296875	227.77099609375	-244.7265625
30	33	-63.134765625	131.84814453125	222.705078125	-245.6787109375
30	34	-64.94140625	131.21337890625	226.07421875	-249.853515625
30	35	-61.1572265625	126.72119140625	227.89306640625	-244.17724609375
30	36	-57.67822265625	130.859375	225.5859375	-244.90966796875
30	37	-61.51123046875	125.20751953125	226.84326171875	-249.54833984375
30	38	-59.94873046875	131.005859375	226.025390625	-247.27783203125
30	39	-63.9404296875	126.5380859375	225.68359375	-244.7265625
30	40	-64.306640625	132.373046875	226.6357421875	-243.896484375
30	41	-64.404296875	131.16455078125	223.01025390625	-248.18115234375
30	42	-63.1591796875	131.67724609375	227.392578125	-251.13525390625
30	43	-74.03564453125	128.0029296875	221.8017578125	-245.08056640625
30	44	-78.2958984375	133.16650390625	209.97314453125	-248.30322265625
30	45	-76.79443359375	126.50146484375	213.0615234375	-240.10009765625
30	46	-76.2451171875	133.740234375	204.3701171875	-244.86083984375
30	47	-79.3701171875	133.69140625	207.275390625	-251.06201171875
30	48	-78.84521484375	132.275390625	210.19287109375	-245.3369140625
30	49	-78.84521484375	133.6181640625	209.50927734375	-243.95751953125
30	50	-75.86669921875	128.125	208.2763671875	-249.10888671875
30	51	-77.197265625	129.0771484375	211.21826171875	-251.81884765625
30	52	-76.220703125	131.84814453125	209.87548828125	-247.44873046875
30	53	-78.01513671875	133.33740234375	207.861328125	-252.83203125
30	54	-76.77001953125	133.77685546875	203.50341796875	-245.00732421875
30	55	-77.45361328125	132.67822265625	213.26904296875	-250.0244140625
30	56	-78.91845703125	125.5859375	215.14892578125	-252.197265625
30	57	-79.150390625	130.57861328125	209.87548828125	-248.57177734375
30	58	-71.96044921875	127.55126953125	212.40234375	-249.71923828125
30	59	-72.86376953125	131.65283203125	212.97607421875	-250.0244140625
30	60	-78.61328125	131.82373046875	209.77783203125	-245.2392578125

31	0	-90.087890625	139.61181640625	210.80322265625	-194.17724609375
31	1	-82.2509765625	139.22119140625	213.04931640625	-200.57373046875
31	2	-80.23681640625	134.4970703125	219.2138671875	-213.2080078125
31	3	-79.26025390625	131.72607421875	220.05615234375	-221.7529296875
31	4	-77.69775390625	137.51220703125	217.529296875	-219.0185546875
31	5	-74.79248046875	134.4970703125	223.64501953125	-222.94921875
31	6	-74.21875	136.34033203125	224.31640625	-224.98779296875
31	7	-68.71337890625	140.9912109375	217.88330078125	-227.20947265625
31	8	-69.00634765625	132.1044921875	223.64501953125	-229.931640625
31	9	-73.96240234375	133.5693359375	228.62548828125	-230.11474609375
31	10	-68.9208984375	134.2041015625	227.52685546875	-229.38232421875
31	11	-67.822265625	131.4208984375	222.216796875	-232.4462890625
31	12	-67.78564453125	135.205078125	228.515625	-235.16845703125
31	13	-68.3349609375	133.14208984375	221.76513671875	-231.4208984375
31	14	-65.61279296875	132.5927734375	221.22802734375	-241.17431640625
31	15	-65.7958984375	136.53564453125	227.64892578125	-233.43505859375
31	16	-70.42236328125	135.97412109375	229.67529296875	-237.890625
31	17	-69.1162109375	131.09130859375	227.9052734375	-246.142578125
31	18	-64.80712890625	127.8564453125	226.513671875	-241.748046875
31	19	-65.27099609375	133.3740234375	226.9287109375	-232.2509765625
31	20	-68.78662109375	129.9560546875	227.60009765625	-239.05029296875
31	21	-65.17333984375	128.57666015625	232.373046875	-233.38623046875
31	22	-65.1611328125	132.75146484375	227.47802734375	-238.5009765625
31	23	-65.576171875	134.55810546875	232.2021484375	-241.0400390625
31	24	-65.63720703125	136.85302734375	230.67626953125	-241.650390625
31	25	-61.71875	129.23583984375	226.98974609375	-241.552734375
31	26	-63.39111328125	126.33056640625	224.67041015625	-239.73388671875
31	27	-64.2822265625	128.40576171875	228.89404296875	-243.75
31	28	-65.29541015625	130.06591796875	227.30712890625	-247.16796875
31	29	-63.4521484375	130.18798828125	228.0517578125	-241.36962890625
31	30	-65.2587890625	132.0068359375	229.4189453125	-245.42236328125
31	31	-61.6455078125	129.45556640625	226.89208984375	-242.4560546875
31	32	-64.84375	130.419921875	226.84326171875	-242.37060546875
31	33	-65.1123046875	131.55517578125	224.267578125	-246.66748046875
31	34	-63.916015625	135.1806640625	224.609375	-250.390625
31	35	-60.9619140625	126.0009765625	222.9736328125	-238.92822265625
31	36	-65.185546875	129.23583984375	225.1220703125	-246.71630859375
31	37	-69.3603515625	131.55517578125	225.62255859375	-243.20068359375
31	38	-61.36474609375	133.984375	223.22998046875	-243.2861328125
31	39	-59.86328125	126.318359375	222.8759765625	-244.54345703125
31	40	-62.4267578125	132.62939453125	226.25732421875	-249.1455078125
31	41	-65.234375	127.40478515625	224.70703125	-247.81494140625
31	42	-60.44921875	130.224609375	220.4833984375	-249.70703125
31	43	-61.77978515625	124.90234375	219.091796875	-247.74169921875
31	44	-73.37646484375	130.2978515625	213.22021484375	-245.49560546875
31	45	-77.62451171875	125.57373046875	209.7900390625	-244.37255859375
31	46	-76.08642578125	132.177734375	209.85107421875	-249.7802734375
31	47	-78.6865234375	130.517578125	207.666015625	-245.56884765625
31	48	-76.03759765625	130.224609375	214.2822265625	-246.13037109375
31	49	-80.65185546875	129.84619140625	211.60888671875	-243.56689453125
31	50	-76.2451171875	130.517578125	211.279296875	-252.7587890625
31	51	-80.99365234375	128.271484375	212.060546875	-247.75390625
31	52	-76.91650390625	132.080078125	208.056640625	-255.517578125
31	53	-79.3701171875	129.39453125	203.564453125	-242.7001953125
31	54	-75.91552734375	129.4189453125	210.986328125	-249.9755859375
31	55	-74.267578125	131.591796875	210.70556640625	-248.08349609375
31	56	-76.5625	133.3984375	214.3798828125	-252.1240234375
31	57	-79.26025390625	130.2978515625	210.51025390625	-250.4150390625
31	58	-77.734375	132.4951171875	211.572265625	-249.2431640625
31	59	-77.4658203125	133.7158203125	214.73388671875	-246.13037109375
31	60	-74.35302734375	131.9091796875	208.85009765625	-244.3115234375

32	0	-91.10107421875	141.32080078125	206.787109375	-187.58544921875
32	1	-81.99462890625	142.12646484375	218.115234375	-203.125
32	2	-77.1240234375	141.32080078125	219.43359375	-212.21923828125
32	3	-74.25537109375	138.17138671875	222.6806640625	-214.44091796875
32	4	-76.89208984375	137.255859375	219.4580078125	-221.59423828125
32	5	-68.06640625	134.09423828125	226.69677734375	-220.12939453125
32	6	-73.20556640625	136.6943359375	222.3876953125	-223.18115234375
32	7	-73.2421875	132.62939453125	222.9736328125	-226.47705078125
32	8	-77.7099609375	138.671875	228.1494140625	-221.83837890625
32	9	-70.78857421875	141.44287109375	223.25439453125	-226.77001953125
32	10	-69.4091796875	136.669921875	224.93896484375	-231.9091796875
32	11	-70.7275390625	139.501953125	229.04052734375	-233.251953125
32	12	-69.39697265625	132.94677734375	224.7314453125	-232.275390625
32	13	-65.185546875	132.84912109375	233.740234375	-238.36669921875
32	14	-68.06640625	135.33935546875	229.79736328125	-233.97216796875
32	15	-59.87548828125	134.5458984375	228.01513671875	-239.05029296875
32	16	-65.625	137.40234375	230.60302734375	-235.46142578125
32	17	-63.4033203125	134.63134765625	226.64794921875	-243.505859375
32	18	-70.2392578125	132.26318359375	230.6396484375	-234.70458984375
32	19	-65.88134765625	128.50341796875	232.1044921875	-238.0859375
32	20	-67.822265625	129.248046875	226.3427734375	-237.5
32	21	-65.8935546875	131.34765625	228.55224609375	-242.44384765625
32	22	-67.63916015625	136.328125	227.1484375	-242.22412109375
32	23	-59.9609375	131.34765625	227.7587890625	-241.66259765625
32	24	-66.46728515625	130.16357421875	230.52978515625	-243.59130859375
32	25	-64.61181640625	124.64599609375	230.33447265625	-239.84375
32	26	-65.91796875	130.224609375	222.81494140625	-245.263671875
32	27	-67.2119140625	131.93359375	226.1474609375	-244.04296875
32	28	-60.46142578125	128.7109375	228.564453125	-244.15283203125
32	29	-65.91796875	133.935546875	229.65087890625	-249.59716796875
32	30	-60.82763671875	131.1767578125	220.44677734375	-248.52294921875
32	31	-61.31591796875	128.3203125	227.13623046875	-245.8251953125
32	32	-68.88427734375	130.13916015625	229.2236328125	-244.2138671875
32	33	-62.43896484375	138.623046875	224.08447265625	-241.34521484375
32	34	-65.1611328125	131.8359375	227.6123046875	-245.1416015625
32	35	-61.2060546875	128.28369140625	221.7529296875	-249.45068359375
32	36	-64.31884765625	127.44140625	223.91357421875	-249.42626953125
32	37	-65.05126953125	131.62841796875	227.52685546875	-248.59619140625
32	38	-66.064453125	129.1748046875	225.8056640625	-247.47314453125
32	39	-66.44287109375	126.11083984375	224.7314453125	-249.47509765625
32	40	-64.1845703125	128.30810546875	224.76806640625	-244.43359375
32	41	-64.73388671875	130.45654296875	224.30419921875	-250.84228515625
32	42	-66.9189453125	129.43115234375	217.49267578125	-247.91259765625
32	43	-64.22119140625	124.12109375	218.0419921875	-248.10791015625
32	44	-72.44873046875	129.35791015625	213.39111328125	-253.8330078125
32	45	-74.267578125	131.92138671875	207.09228515625	-248.9990234375
32	46	-76.0009765625	130.01708984375	218.93310546875	-244.53125
32	47	-77.16064453125	130.859375	214.31884765625	-247.705078125
32	48	-74.3408203125	128.94287109375	210.80322265625	-247.55859375
32	49	-70.42236328125	128.84521484375	211.1328125	-250.32958984375
32	50	-69.73876953125	127.685546875	219.5068359375	-250.35400390625
32	51	-79.21142578125	130.517578125	210.48583984375	-240.02685546875
32	52	-74.755859375	130.45654296875	215.5517578125	-249.0234375
32	53	-71.98486328125	137.7685546875	210.99853515625	-250.15869140625
32	54	-74.365234375	128.466796875	216.845703125	-245.751953125
32	55	-70.6787109375	134.9365234375	210.41259765625	-250.57373046875
32	56	-75	135.53466796875	217.08984375	-244.78759765625
32	57	-73.42529296875	133.31298828125	213.2080078125	-248.86474609375
32	58	-70.1904296875	129.79736328125	211.0107421875	-253.3447265625
32	59	-79.19921875	129.69970703125	212.939453125	-247.4365234375
32	60	-69.88525390625	131.8359375	219.775390625	-245.49560546875

33	0	-90.7958984375	135.9619140625	210.75439453125	-191.76025390625
33	1	-78.369140625	139.84375	212.7685546875	-202.392578125
33	2	-75.9765625	132.8125	215.41748046875	-215.80810546875
33	3	-79.78515625	135.04638671875	225.03662109375	-217.19970703125
33	4	-72.3388671875	131.103515625	221.9970703125	-215.6005859375
33	5	-71.52099609375	137.1337890625	218.9697265625	-222.13134765625
33	6	-70.56884765625	137.548828125	224.4384765625	-222.2900390625
33	7	-69.970703125	134.6923828125	222.8515625	-229.833984375
33	8	-73.8037109375	133.5205078125	228.06396484375	-232.23876953125
33	9	-72.98583984375	131.689453125	229.50439453125	-230.04150390625
33	10	-67.822265625	133.97216796875	229.45556640625	-233.7890625
33	11	-68.9697265625	135.16845703125	224.35302734375	-228.08837890625
33	12	-67.1630859375	138.57421875	226.57470703125	-229.541015625
33	13	-62.01171875	135.58349609375	231.3232421875	-232.75146484375
33	14	-64.05029296875	135.986328125	224.0966796875	-238.037109375
33	15	-67.9931640625	137.59765625	225.06103515625	-235.94970703125
33	16	-63.95263671875	137.6953125	226.6845703125	-229.99267578125
33	17	-69.53125	131.82373046875	222.0947265625	-236.21826171875
33	18	-60.11962890625	136.328125	222.802734375	-237.12158203125
33	19	-65.05126953125	137.65869140625	228.41796875	-240.90576171875
33	20	-64.85595703125	132.14111328125	222.74169921875	-239.5263671875
33	21	-64.61181640625	131.55517578125	225.72021484375	-239.44091796875
33	22	-67.71240234375	126.0986328125	230.43212890625	-242.2607421875
33	23	-63.3056640625	130.517578125	223.046875	-243.81103515625
33	24	-63.8916015625	127.9541015625	228.6865234375	-242.88330078125
33	25	-64.4287109375	128.21044921875	225.57373046875	-239.8193359375
33	26	-65.53955078125	124.42626953125	230.57861328125	-242.822265625
33	27	-63.04931640625	131.94580078125	223.5595703125	-242.32177734375
33	28	-67.8955078125	133.4228515625	226.98974609375	-243.95751953125
33	29	-63.17138671875	125.537109375	224.072265625	-241.85791015625
33	30	-60.888671875	133.33740234375	225.048828125	-244.17724609375
33	31	-64.05029296875	128.8818359375	226.72119140625	-246.15478515625
33	32	-60.41259765625	133.056640625	221.8994140625	-247.0703125
33	33	-65.27099609375	127.05078125	225.59814453125	-250.5859375
33	34	-65.234375	130.37109375	225.29296875	-248.828125
33	35	-66.40625	128.4912109375	220.95947265625	-245.3369140625
33	36	-65.14892578125	127.587890625	224.12109375	-250.8056640625
33	37	-65.95458984375	129.40673828125	222.64404296875	-246.2890625
33	38	-63.7939453125	129.541015625	221.47216796875	-245.3857421875
33	39	-63.2080078125	129.248046875	221.22802734375	-249.06005859375
33	40	-68.5791015625	134.77783203125	221.39892578125	-248.66943359375
33	41	-69.82421875	127.16064453125	220.3857421875	-245.37353515625
33	42	-65.75927734375	122.22900390625	220.2880859375	-248.5107421875
33	43	-67.27294921875	127.6611328125	221.97265625	-244.7998046875
33	44	-67.8466796875	130.01708984375	212.59765625	-249.072265625
33	45	-76.1962890625	135.0341796875	210.4736328125	-244.62890625
33	46	-73.2421875	124.6826171875	220.41015625	-243.994140625
33	47	-75.9521484375	132.9833984375	213.75732421875	-252.77099609375
33	48	-74.4384765625	128.4912109375	213.916015625	-249.40185546875
33	49	-81.01806640625	128.759765625	213.134765625	-249.40185546875
33	50	-72.16796875	127.62451171875	217.9443359375	-249.560546875
33	51	-77.74658203125	128.82080078125	212.353515625	-250.78125
33	52	-75.69580078125	131.1767578125	215.66162109375	-248.91357421875
33	53	-73.2177734375	129.16259765625	215.00244140625	-246.8505859375
33	54	-72.20458984375	131.6162109375	212.646484375	-247.69287109375
33	55	-74.0478515625	130.078125	212.3291015625	-248.35205078125
33	56	-79.91943359375	128.91845703125	218.95751953125	-245.44677734375
33	57	-71.77734375	127.03857421875	216.93115234375	-250.35400390625
33	58	-75.2685546875	129.55322265625	219.091796875	-248.14453125
33	59	-72.35107421875	129.33349609375	210.7666015625	-250.0732421875
33	60	-70.361328125	129.5654296875	216.12548828125	-248.32763671875

34	0	-92.8955078125	138.34228515625	206.99462890625	-193.32275390625
34	1	-84.27734375	133.9599609375	215.0146484375	-205.9326171875
34	2	-81.005859375	132.89794921875	220.86181640625	-206.35986328125
34	3	-74.52392578125	134.716796875	218.90869140625	-218.8232421875
34	4	-76.0498046875	137.6953125	218.75	-222.4853515625
34	5	-76.37939453125	136.68212890625	219.95849609375	-221.0205078125
34	6	-70.59326171875	139.0869140625	221.2646484375	-223.6083984375
34	7	-70.27587890625	133.59375	219.20166015625	-225.84228515625
34	8	-70.5078125	129.5654296875	221.044921875	-229.67529296875
34	9	-67.7490234375	134.77783203125	222.08251953125	-229.052734375
34	10	-72.412109375	131.53076171875	221.3623046875	-230.82275390625
34	11	-70.068359375	130.11474609375	223.6083984375	-229.57763671875
34	12	-65.31982421875	127.30712890625	225.18310546875	-228.84521484375
34	13	-67.90771484375	135.6689453125	227.880859375	-231.103515625
34	14	-71.435546875	134.27734375	229.931640625	-232.23876953125
34	15	-67.28515625	134.28955078125	221.9482421875	-237.65869140625
34	16	-66.95556640625	131.005859375	218.7744140625	-236.9873046875
34	17	-62.5	132.55615234375	228.3203125	-236.68212890625
34	18	-64.5263671875	128.57666015625	229.38232421875	-240.68603515625
34	19	-65.56396484375	132.65380859375	224.59716796875	-240.185546875
34	20	-66.5771484375	136.767578125	227.89306640625	-235.2783203125
34	21	-62.75634765625	138.00048828125	225.57373046875	-246.19140625
34	22	-68.9453125	131.84814453125	228.1005859375	-243.05419921875
34	23	-66.3330078125	132.40966796875	228.94287109375	-238.07373046875
34	24	-62.26806640625	127.99072265625	228.25927734375	-246.37451171875
34	25	-65.14892578125	133.2275390625	224.86572265625	-241.85791015625
34	26	-65.0390625	133.8623046875	225.7568359375	-242.1875
34	27	-66.9189453125	131.6650390625	221.05712890625	-245.8251953125
34	28	-69.3603515625	132.82470703125	225.48828125	-243.115234375
34	29	-63.6474609375	133.7646484375	223.08349609375	-244.04296875
34	30	-62.12158203125	133.4228515625	225.5859375	-247.4853515625
34	31	-62.60986328125	125.5859375	221.533203125	-243.8720703125
34	32	-66.40625	131.8603515625	223.74267578125	-244.7021484375
34	33	-68.505859375	132.9833984375	219.8974609375	-246.2646484375
34	34	-68.1884765625	126.416015625	222.76611328125	-240.63720703125
34	35	-66.51611328125	126.96533203125	224.5361328125	-246.91162109375
34	36	-65.88134765625	127.89306640625	224.12109375	-249.462890625
34	37	-63.5986328125	129.60205078125	221.77734375	-246.6796875
34	38	-66.39404296875	127.4169921875	223.42529296875	-247.412109375
34	39	-67.19970703125	133.642578125	221.30126953125	-247.6806640625
34	40	-67.2607421875	130.50537109375	218.06640625	-248.7548828125
34	41	-65.673828125	125.69580078125	215.6982421875	-245.3857421875
34	42	-65.3076171875	129.77294921875	219.73876953125	-244.56787109375
34	43	-65.14892578125	132.470703125	210.5712890625	-246.27685546875
34	44	-71.83837890625	125.5615234375	215.6494140625	-251.123046875
34	45	-75.0244140625	134.4970703125	213.3056640625	-246.7041015625
34	46	-75.9521484375	131.9580078125	217.8466796875	-246.91162109375
34	47	-72.8759765625	125.4150390625	215.6005859375	-242.71240234375
34	48	-77.16064453125	129.04052734375	215.61279296875	-244.9462890625
34	49	-78.1982421875	131.01806640625	212.82958984375	-248.37646484375
34	50	-77.0751953125	125.06103515625	215.36865234375	-249.62158203125
34	51	-69.4091796875	129.248046875	210.6201171875	-254.1015625
34	52	-74.267578125	127.9296875	213.916015625	-254.296875
34	53	-70.88623046875	131.79931640625	213.61083984375	-245.52001953125
34	54	-67.9443359375	129.2724609375	217.56591796875	-249.79248046875
34	55	-74.0234375	132.9345703125	207.4951171875	-252.94189453125
34	56	-78.125	126.30615234375	215.380859375	-247.3876953125
34	57	-70.20263671875	125.81787109375	213.75732421875	-250.81787109375
34	58	-73.2421875	129.0283203125	217.39501953125	-253.857421875
34	59	-71.435546875	129.296875	214.75830078125	-245.32470703125
34	60	-71.66748046875	133.4716796875	213.96484375	-249.31640625

35	0	-88.9892578125	138.78173828125	208.544921875	-189.92919921875
35	1	-83.87451171875	139.58740234375	213.07373046875	-206.54296875
35	2	-79.87060546875	140.58837890625	219.7021484375	-212.158203125
35	3	-79.3701171875	132.21435546875	219.1162109375	-213.48876953125
35	4	-78.55224609375	135.5224609375	217.95654296875	-215.234375
35	5	-75.0732421875	136.4990234375	223.79150390625	-222.49755859375
35	6	-72.52197265625	135.04638671875	220.81298828125	-231.640625
35	7	-68.4326171875	134.27734375	221.6064453125	-231.50634765625
35	8	-68.2373046875	133.72802734375	221.435546875	-223.22998046875
35	9	-69.98291015625	135.55908203125	229.6630859375	-228.91845703125
35	10	-71.42333984375	135.3271484375	224.64599609375	-228.13720703125
35	11	-69.20166015625	135.43701171875	224.365234375	-235.94970703125
35	12	-63.02490234375	130.50537109375	229.19921875	-233.33740234375
35	13	-68.42041015625	131.48193359375	225.0732421875	-236.12060546875
35	14	-65.4541015625	132.177734375	228.06396484375	-239.41650390625
35	15	-70.78857421875	130.2001953125	229.96826171875	-236.04736328125
35	16	-68.12744140625	132.40966796875	228.7109375	-239.4287109375
35	17	-65.80810546875	133.87451171875	223.1201171875	-239.75830078125
35	18	-65.34423828125	132.91015625	224.84130859375	-241.9921875
35	19	-61.19384765625	132.48291015625	227.18505859375	-240.17333984375
35	20	-68.2373046875	129.67529296875	227.6123046875	-240.97900390625
35	21	-61.1572265625	131.99462890625	225.048828125	-235.9375
35	22	-60.21728515625	131.6650390625	229.3701171875	-239.8681640625
35	23	-59.423828125	133.43505859375	224.3896484375	-241.8701171875
35	24	-61.71875	130.908203125	228.84521484375	-236.962890625
35	25	-65.46630859375	127.05078125	225.68359375	-240.90576171875
35	26	-63.90380859375	127.81982421875	224.69482421875	-241.845703125
35	27	-61.16943359375	132.2021484375	219.921875	-244.07958984375
35	28	-62.36572265625	128.72314453125	226.06201171875	-244.6533203125
35	29	-66.845703125	127.89306640625	227.9541015625	-247.2900390625
35	30	-62.939453125	131.57958984375	221.69189453125	-241.259765625
35	31	-67.0166015625	131.25	222.55859375	-243.4326171875
35	32	-68.115234375	126.77001953125	220.8251953125	-238.73291015625
