# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 101
0	0.926666666666667
90	0.943333333333333
180	0.933333333333333
270	0.93
360	0.9
450	0.92
540	0.94
630	0.94
720	0.926666666666667
810	0.923333333333333
900	0.94
990	0.933333333333333
1080	0.906666666666667
1170	0.91
1260	0.936666666666667
1350	0.916666666666667
1440	0.916666666666667
1530	0.91
1620	0.946666666666667
1710	0.89
1800	0.903333333333333
1890	0.89
1980	0.89
2070	0.923333333333333
2160	0.91
2250	0.886666666666667
2340	0.91
2430	0.886666666666667
2520	0.893333333333333
2610	0.896666666666667
2700	0.853333333333333
2790	0.866666666666667
2880	0.82
2970	0.826666666666667
3060	0.836666666666667
3150	0.793333333333333
3240	0.786666666666667
3330	0.833333333333333
3420	0.816666666666667
3510	0.736666666666667
3600	0.753333333333333
3690	0.806666666666667
3780	0.796666666666667
3870	0.76
3960	0.663333333333333
4050	0.73
4140	0.75
4230	0.756666666666667
4320	0.763333333333333
4410	0.746666666666667
4500	0.73
4590	0.723333333333333
4680	0.69
4770	0.67
4860	0.716666666666667
4950	0.73
5040	0.706666666666667
5130	0.686666666666667
5220	0.68
5310	0.646666666666667
5400	0.63
5490	0.576666666666667
5580	0.573333333333333
5670	0.576666666666667
5760	0.526666666666667
5850	0.57
5940	0.52
6030	0.553333333333333
6120	0.5
6210	0.49
6300	0.456666666666667
6390	0.526666666666667
6480	0.516666666666667
6570	0.503333333333333
6660	0.523333333333333
6750	0.57
6840	0.503333333333333
6930	0.536666666666667
7020	0.486666666666667
7110	0.556666666666667
7200	0.586666666666667
7290	0.556666666666667
7380	0.51
7470	0.523333333333333
7560	0.56
7650	0.506666666666667
7740	0.526666666666667
7830	0.526666666666667
7920	0.533333333333333
8010	0.53
8100	0.563333333333333
8190	0.483333333333333
8280	0.543333333333333
8370	0.463333333333333
8460	0.54
8550	0.55
8640	0.533333333333333
8730	0.56
8820	0.48
8910	0.536666666666667
9000	0.56
