# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.486666666666667
0.6	0.503333333333333
1.2	0.583333333333333
1.8	0.583333333333333
2.4	0.6
3	0.605
3.6	0.471666666666667
4.2	0.476666666666667
4.8	0.443333333333333
5.4	0.363333333333333
6	0.273333333333333
6.6	0.225
7.2	0.155
7.8	0.118333333333333
8.4	0.085
9	0.108333333333333
9.6	0.09
10.2	0.133333333333333
10.8	0.166666666666667
11.4	0.23
12	0.335
12.6	0.425
13.2	0.486666666666667
13.8	0.635
14.4	0.661666666666667
15	0.76
15.6	0.786666666666667
16.2	0.825
16.8	0.815
17.4	0.826666666666667
18	0.81
18.6	0.746666666666667
19.2	0.708333333333333
19.8	0.638333333333333
20.4	0.515
21	0.406666666666667
21.6	0.31
22.2	0.24
22.8	0.141666666666667
23.4	0.14
24	0.0833333333333333
24.6	0.08
25.2	0.0816666666666667
25.8	0.12
26.4	0.13
27	0.268333333333333
27.6	0.323333333333333
28.2	0.335
28.8	0.44
29.4	0.491666666666667
30	0.545
30.6	0.585
31.2	0.575
31.8	0.611666666666667
32.4	0.556666666666667
33	0.556666666666667
33.6	0.501666666666667
34.2	0.426666666666667
34.8	0.39
35.4	0.296666666666667
36	0.21
36.6	0.145
37.2	0.141666666666667
37.8	0.0766666666666667
38.4	0.111666666666667
39	0.0783333333333333
39.6	0.118333333333333
40.2	0.198333333333333
40.8	0.236666666666667
41.4	0.256666666666667
42	0.42
42.6	0.535
43.2	0.555
43.8	0.648333333333333
44.4	0.758333333333333
45	0.805
45.6	0.853333333333333
46.2	0.84
46.8	0.821666666666667
47.4	0.81
48	0.776666666666667
48.6	0.686666666666667
49.2	0.623333333333333
49.8	0.523333333333333
50.4	0.436666666666667
51	0.361666666666667
51.6	0.283333333333333
52.2	0.205
52.8	0.12
53.4	0.111666666666667
54	0.0766666666666667
54.6	0.123333333333333
55.2	0.125
55.8	0.188333333333333
56.4	0.213333333333333
57	0.286666666666667
57.6	0.33
58.2	0.378333333333333
58.8	0.476666666666667
59.4	0.543333333333333
60	0.591666666666667
