# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.795
168	0.78
336	0.665
504	0.54
672	0.5
840	0.28
1008	0.355
1176	0.245
1344	0.355
1512	0.5
1680	0.505
1848	0.725
2016	0.74
2184	0.81
2352	0.79
2520	0.67
2688	0.59
2856	0.44
3024	0.395
3192	0.26
3360	0.31
3528	0.32
3696	0.39
3864	0.55
4032	0.6
4200	0.635
4368	0.735
4536	0.655
4704	0.66
4872	0.63
5040	0.55
