# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.733333333333333
0.6	0.768333333333333
1.2	0.858333333333333
1.8	0.873333333333333
2.4	0.901666666666667
3	0.91
3.6	0.908333333333333
4.2	0.908333333333333
4.8	0.87
5.4	0.851666666666667
6	0.76
6.6	0.721666666666667
7.2	0.701666666666667
7.8	0.63
8.4	0.553333333333333
9	0.488333333333333
9.6	0.418333333333333
10.2	0.391666666666667
10.8	0.291666666666667
11.4	0.26
12	0.181666666666667
12.6	0.156666666666667
13.2	0.155
13.8	0.108333333333333
14.4	0.0866666666666667
15	0.0866666666666667
15.6	0.075
16.2	0.08
16.8	0.0866666666666667
17.4	0.101666666666667
18	0.0833333333333333
18.6	0.095
19.2	0.0916666666666667
19.8	0.115
20.4	0.0816666666666667
21	0.085
21.6	0.095
22.2	0.108333333333333
22.8	0.0866666666666667
23.4	0.125
24	0.193333333333333
24.6	0.225
25.2	0.248333333333333
25.8	0.281666666666667
26.4	0.356666666666667
27	0.428333333333333
27.6	0.51
28.2	0.61
28.8	0.676666666666667
29.4	0.691666666666667
30	0.775
30.6	0.791666666666667
31.2	0.855
31.8	0.908333333333333
32.4	0.911666666666667
33	0.918333333333333
33.6	0.898333333333333
34.2	0.891666666666667
34.8	0.828333333333333
35.4	0.813333333333333
36	0.745
36.6	0.686666666666667
37.2	0.635
37.8	0.583333333333333
38.4	0.478333333333333
39	0.401666666666667
39.6	0.366666666666667
40.2	0.306666666666667
40.8	0.231666666666667
41.4	0.171666666666667
42	0.171666666666667
42.6	0.13
43.2	0.106666666666667
43.8	0.0816666666666667
44.4	0.0866666666666667
45	0.075
45.6	0.08
46.2	0.0933333333333333
46.8	0.106666666666667
47.4	0.106666666666667
48	0.0933333333333333
48.6	0.0783333333333333
49.2	0.0783333333333333
49.8	0.0633333333333333
50.4	0.1
51	0.111666666666667
51.6	0.113333333333333
52.2	0.141666666666667
52.8	0.11
53.4	0.181666666666667
54	0.171666666666667
54.6	0.233333333333333
55.2	0.305
55.8	0.375
56.4	0.431666666666667
57	0.518333333333333
57.6	0.58
58.2	0.625
58.8	0.681666666666667
59.4	0.746666666666667
60	0.818333333333333
