# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.825
240	0.705
480	0.43
720	0.385
960	0.535
1200	0.69
1440	0.82
1680	0.81
1920	0.67
2160	0.5
2400	0.355
2640	0.425
2880	0.65
3120	0.74
3360	0.745
3600	0.605
3840	0.5
4080	0.455
4320	0.47
4560	0.625
4800	0.77
