# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 21	101
-50	0	180.504353841146	0.856666666666667
-50	3	180.029500325521	0.853333333333333
-50	6	155.616048177083	0.483333333333333
-50	9	140.936482747396	0.25
-50	12	135.099487304688	0.143333333333333
-50	15	158.782552083333	0.5
-50	18	177.067667643229	0.816666666666667
-50	21	184.044799804688	0.906666666666667
-50	24	174.269409179688	0.766666666666667
-50	27	153.453979492188	0.436666666666667
-50	30	136.805216471354	0.176666666666667
-50	33	137.439982096354	0.22
-50	36	163.702392578125	0.613333333333333
-50	39	178.10791015625	0.85
-50	42	179.061075846354	0.863333333333333
-50	45	159.776407877604	0.573333333333333
-50	48	142.11669921875	0.28
-50	51	131.266276041667	0.103333333333333
-50	54	144.903361002604	0.323333333333333
-50	57	167.341918945312	0.7
-50	60	181.039021809896	0.93
-50	63	170.531616210938	0.77
-50	66	148.503214518229	0.426666666666667
-50	69	132.568155924479	0.166666666666667
-50	72	131.829833984375	0.17
-50	75	147.125040690104	0.41
-50	78	170.087890625	0.776666666666667
-50	81	178.718872070312	0.873333333333333
-50	84	165.946451822917	0.713333333333333
-50	87	142.947184244792	0.366666666666667
-50	90	130.273640950521	0.173333333333333
-50	93	136.382649739583	0.263333333333333
-50	96	160.191446940104	0.6
-50	99	177.493082682292	0.876666666666667
-50	102	174.809163411458	0.85
-50	105	159.813639322917	0.603333333333333
-50	108	141.003824869792	0.306666666666667
-50	111	131.708780924479	0.163333333333333
-50	114	144.126790364583	0.35
-50	117	165.74951171875	0.67
-50	120	182.951049804688	0.916666666666667
-50	123	171.245930989583	0.78
-50	126	153.734130859375	0.5
-50	129	135.205281575521	0.186666666666667
-50	132	135.167643229167	0.196666666666667
-50	135	153.912760416667	0.51
-50	138	170.843505859375	0.786666666666667
-50	141	177.321166992188	0.876666666666667
-50	144	164.348958333333	0.693333333333333
-50	147	144.423624674479	0.38
-50	150	128.412272135417	0.1
-50	153	138.607788085938	0.253333333333333
-50	156	161.867472330729	0.633333333333333
-50	159	178.109944661458	0.863333333333333
-50	162	174.447631835938	0.803333333333333
-50	165	158.558349609375	0.563333333333333
-50	168	136.628011067708	0.243333333333333
-50	171	132.897338867188	0.18
-50	174	150.776163736979	0.44
