# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.66
0.6	0.706666666666667
1.2	0.791666666666667
1.8	0.836666666666667
2.4	0.885
3	0.921666666666667
3.6	0.941666666666667
4.2	0.916666666666667
4.8	0.938333333333333
5.4	0.906666666666667
6	0.858333333333333
6.6	0.808333333333333
7.2	0.736666666666667
7.8	0.726666666666667
8.4	0.601666666666667
9	0.54
9.6	0.463333333333333
10.2	0.39
10.8	0.356666666666667
11.4	0.296666666666667
12	0.235
12.6	0.195
13.2	0.145
13.8	0.126666666666667
14.4	0.105
15	0.0833333333333333
15.6	0.0933333333333333
16.2	0.1
16.8	0.09
17.4	0.0833333333333333
18	0.075
18.6	0.07
19.2	0.0866666666666667
19.8	0.0933333333333333
20.4	0.0966666666666667
21	0.0766666666666667
21.6	0.0983333333333333
22.2	0.128333333333333
22.8	0.108333333333333
23.4	0.116666666666667
24	0.153333333333333
24.6	0.191666666666667
25.2	0.205
25.8	0.268333333333333
26.4	0.31
27	0.378333333333333
27.6	0.401666666666667
28.2	0.513333333333333
28.8	0.573333333333333
29.4	0.668333333333333
30	0.755
30.6	0.748333333333333
31.2	0.815
31.8	0.86
32.4	0.89
33	0.943333333333333
33.6	0.941666666666667
34.2	0.928333333333333
34.8	0.906666666666667
35.4	0.863333333333333
36	0.833333333333333
36.6	0.783333333333333
37.2	0.7
37.8	0.646666666666667
38.4	0.593333333333333
39	0.518333333333333
39.6	0.433333333333333
40.2	0.368333333333333
40.8	0.325
41.4	0.255
42	0.228333333333333
42.6	0.196666666666667
43.2	0.14
43.8	0.126666666666667
44.4	0.0983333333333333
45	0.105
45.6	0.0916666666666667
46.2	0.0833333333333333
46.8	0.0966666666666667
47.4	0.075
48	0.0883333333333333
48.6	0.0883333333333333
49.2	0.0966666666666667
49.8	0.105
50.4	0.123333333333333
51	0.085
51.6	0.095
52.2	0.0916666666666667
52.8	0.13
53.4	0.123333333333333
54	0.171666666666667
54.6	0.198333333333333
55.2	0.223333333333333
55.8	0.271666666666667
56.4	0.365
57	0.421666666666667
57.6	0.488333333333333
58.2	0.573333333333333
58.8	0.611666666666667
59.4	0.703333333333333
60	0.746666666666667
