# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.745
247	0.675
494	0.635
741	0.53
988	0.46
1235	0.335
1482	0.42
1729	0.49
1976	0.605
2223	0.84
2470	0.8
2717	0.845
2964	0.83
3211	0.695
3458	0.595
3705	0.51
3952	0.345
4199	0.365
4446	0.43
4693	0.645
4940	0.74
