# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 101
0	0.897
1500	0.892
3000	0.894
4500	0.879
6000	0.9
7500	0.867
9000	0.85
10500	0.859
12000	0.828
13500	0.817
15000	0.802
16500	0.812
18000	0.777
19500	0.793
21000	0.781
22500	0.77
24000	0.772
25500	0.756
27000	0.754
28500	0.779
30000	0.753
31500	0.761
33000	0.745
34500	0.728
36000	0.735
37500	0.712
39000	0.703
40500	0.671
42000	0.657
43500	0.663
45000	0.673
46500	0.674
48000	0.646
49500	0.62
51000	0.645
52500	0.632
54000	0.64
55500	0.632
57000	0.616
58500	0.647
60000	0.649
61500	0.635
63000	0.685
64500	0.648
66000	0.606
67500	0.613
69000	0.633
70500	0.628
72000	0.582
73500	0.602
75000	0.559
76500	0.601
78000	0.602
79500	0.623
81000	0.62
82500	0.579
84000	0.603
85500	0.609
87000	0.587
88500	0.626
90000	0.609
91500	0.598
93000	0.595
94500	0.598
96000	0.601
97500	0.593
99000	0.605
100500	0.597
102000	0.599
103500	0.587
105000	0.579
106500	0.58
108000	0.576
109500	0.572
111000	0.563
112500	0.63
114000	0.585
115500	0.603
117000	0.616
118500	0.582
120000	0.611
121500	0.575
123000	0.606
124500	0.582
126000	0.58
127500	0.591
129000	0.573
130500	0.604
132000	0.579
133500	0.609
135000	0.6
136500	0.615
138000	0.646
139500	0.622
141000	0.641
142500	0.6
144000	0.599
145500	0.596
147000	0.646
148500	0.605
150000	0.609
