# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.241666666666667
0.6	0.178333333333333
1.2	0.148333333333333
1.8	0.135
2.4	0.108333333333333
3	0.101666666666667
3.6	0.1
4.2	0.108333333333333
4.8	0.0816666666666667
5.4	0.0766666666666667
6	0.08
6.6	0.0716666666666667
7.2	0.0866666666666667
7.8	0.08
8.4	0.0683333333333333
9	0.08
9.6	0.09
10.2	0.0766666666666667
10.8	0.08
11.4	0.108333333333333
12	0.0983333333333333
12.6	0.0966666666666667
13.2	0.085
13.8	0.113333333333333
14.4	0.14
15	0.173333333333333
15.6	0.19
16.2	0.255
16.8	0.303333333333333
17.4	0.343333333333333
18	0.363333333333333
18.6	0.428333333333333
19.2	0.421666666666667
19.8	0.505
20.4	0.535
21	0.59
21.6	0.583333333333333
22.2	0.586666666666667
22.8	0.641666666666667
23.4	0.583333333333333
24	0.553333333333333
24.6	0.55
25.2	0.531666666666667
25.8	0.495
26.4	0.421666666666667
27	0.391666666666667
27.6	0.346666666666667
28.2	0.325
28.8	0.293333333333333
29.4	0.21
30	0.2
30.6	0.173333333333333
31.2	0.131666666666667
31.8	0.111666666666667
32.4	0.103333333333333
33	0.1
33.6	0.113333333333333
34.2	0.0966666666666667
34.8	0.065
35.4	0.0733333333333333
36	0.0666666666666667
36.6	0.0916666666666667
37.2	0.0666666666666667
37.8	0.095
38.4	0.0816666666666667
39	0.075
39.6	0.095
40.2	0.095
40.8	0.095
41.4	0.0883333333333333
42	0.095
42.6	0.12
43.2	0.148333333333333
43.8	0.148333333333333
44.4	0.175
45	0.201666666666667
45.6	0.27
46.2	0.291666666666667
46.8	0.336666666666667
47.4	0.361666666666667
48	0.421666666666667
48.6	0.445
49.2	0.51
49.8	0.528333333333333
50.4	0.551666666666667
51	0.565
51.6	0.605
52.2	0.58
52.8	0.595
53.4	0.605
54	0.613333333333333
54.6	0.551666666666667
55.2	0.491666666666667
55.8	0.485
56.4	0.436666666666667
57	0.35
57.6	0.321666666666667
58.2	0.29
58.8	0.25
59.4	0.195
60	0.193333333333333
