# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.391666666666667
0.6	0.513333333333333
1.2	0.598333333333333
1.8	0.635
2.4	0.68
3	0.73
3.6	0.678333333333333
4.2	0.678333333333333
4.8	0.606666666666667
5.4	0.56
6	0.488333333333333
6.6	0.475
7.2	0.328333333333333
7.8	0.273333333333333
8.4	0.176666666666667
9	0.113333333333333
9.6	0.115
10.2	0.0866666666666667
10.8	0.118333333333333
11.4	0.123333333333333
12	0.17
12.6	0.205
13.2	0.31
13.8	0.413333333333333
14.4	0.515
15	0.613333333333333
15.6	0.685
16.2	0.748333333333333
16.8	0.853333333333333
17.4	0.855
18	0.876666666666667
18.6	0.896666666666667
19.2	0.831666666666667
19.8	0.806666666666667
20.4	0.703333333333333
21	0.67
21.6	0.541666666666667
22.2	0.44
22.8	0.371666666666667
23.4	0.285
24	0.155
24.6	0.145
25.2	0.0966666666666667
25.8	0.0716666666666667
26.4	0.095
27	0.121666666666667
27.6	0.225
28.2	0.243333333333333
28.8	0.316666666666667
29.4	0.426666666666667
30	0.545
30.6	0.576666666666667
31.2	0.646666666666667
31.8	0.685
32.4	0.718333333333333
33	0.755
33.6	0.696666666666667
34.2	0.68
34.8	0.618333333333333
35.4	0.526666666666667
36	0.496666666666667
36.6	0.381666666666667
37.2	0.328333333333333
37.8	0.215
38.4	0.145
39	0.113333333333333
39.6	0.0716666666666667
40.2	0.0833333333333333
40.8	0.0816666666666667
41.4	0.155
42	0.24
42.6	0.303333333333333
43.2	0.366666666666667
43.8	0.491666666666667
44.4	0.578333333333333
45	0.696666666666667
45.6	0.791666666666667
46.2	0.796666666666667
46.8	0.851666666666667
47.4	0.863333333333333
48	0.881666666666667
48.6	0.861666666666667
49.2	0.813333333333333
49.8	0.715
50.4	0.641666666666667
51	0.545
51.6	0.436666666666667
52.2	0.376666666666667
52.8	0.24
53.4	0.176666666666667
54	0.183333333333333
54.6	0.135
55.2	0.0716666666666667
55.8	0.11
56.4	0.103333333333333
57	0.148333333333333
57.6	0.23
58.2	0.313333333333333
58.8	0.4
59.4	0.495
60	0.605
