# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.75
167	0.81
334	0.83
501	0.745
668	0.71
835	0.585
1002	0.615
1169	0.48
1336	0.51
1503	0.405
1670	0.31
1837	0.26
2004	0.225
2171	0.245
2338	0.33
2505	0.35
2672	0.44
2839	0.425
3006	0.535
3173	0.655
3340	0.725
3507	0.58
3674	0.765
3841	0.715
4008	0.635
4175	0.745
4342	0.755
4509	0.685
4676	0.685
4843	0.515
5010	0.605
