# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.79
260	0.74
520	0.69
780	0.705
1040	0.655
1300	0.605
1560	0.59
1820	0.525
2080	0.45
2340	0.49
2600	0.39
2860	0.42
3120	0.415
3380	0.385
3640	0.405
3900	0.4
4160	0.35
4420	0.505
4680	0.5
4940	0.62
5200	0.55
