# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 50
80	0.843333333333333
160	0.853333333333333
240	0.873333333333333
320	0.866666666666667
400	0.853333333333333
480	0.873333333333333
560	0.856666666666667
640	0.84
720	0.84
800	0.886666666666667
880	0.856666666666667
960	0.86
1040	0.786666666666667
1120	0.833333333333333
1200	0.773333333333333
1280	0.71
1360	0.773333333333333
1440	0.773333333333333
1520	0.793333333333333
1600	0.69
1680	0.706666666666667
1760	0.663333333333333
1840	0.71
1920	0.696666666666667
2000	0.63
2080	0.676666666666667
2160	0.606666666666667
2240	0.62
2320	0.61
2400	0.606666666666667
2480	0.626666666666667
2560	0.596666666666667
2640	0.64
2720	0.573333333333333
2800	0.6
2880	0.55
2960	0.573333333333333
3040	0.546666666666667
3120	0.51
3200	0.513333333333333
3280	0.49
3360	0.543333333333333
3440	0.51
3520	0.536666666666667
3600	0.516666666666667
3680	0.56
3760	0.57
3840	0.52
3920	0.543333333333333
4000	0.576666666666667
