# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.0883333333333333
0.6	0.0983333333333333
1.2	0.158333333333333
1.8	0.116666666666667
2.4	0.196666666666667
3	0.215
3.6	0.28
4.2	0.333333333333333
4.8	0.43
5.4	0.486666666666667
6	0.54
6.6	0.55
7.2	0.641666666666667
7.8	0.733333333333333
8.4	0.756666666666667
9	0.781666666666667
9.6	0.843333333333333
10.2	0.791666666666667
10.8	0.796666666666667
11.4	0.746666666666667
12	0.753333333333333
12.6	0.681666666666667
13.2	0.623333333333333
13.8	0.586666666666667
14.4	0.49
15	0.448333333333333
15.6	0.376666666666667
16.2	0.288333333333333
16.8	0.243333333333333
17.4	0.185
18	0.155
18.6	0.133333333333333
19.2	0.0883333333333333
19.8	0.095
20.4	0.095
21	0.113333333333333
21.6	0.075
22.2	0.118333333333333
22.8	0.125
23.4	0.151666666666667
24	0.16
24.6	0.155
25.2	0.126666666666667
25.8	0.141666666666667
26.4	0.128333333333333
27	0.128333333333333
27.6	0.11
28.2	0.0683333333333333
28.8	0.101666666666667
29.4	0.0883333333333333
30	0.095
30.6	0.111666666666667
31.2	0.138333333333333
31.8	0.145
32.4	0.19
33	0.238333333333333
33.6	0.291666666666667
34.2	0.36
34.8	0.455
35.4	0.553333333333333
36	0.608333333333333
36.6	0.656666666666667
37.2	0.705
37.8	0.74
38.4	0.765
39	0.796666666666667
39.6	0.8
40.2	0.803333333333333
40.8	0.805
41.4	0.75
42	0.71
42.6	0.625
43.2	0.57
43.8	0.525
44.4	0.45
45	0.366666666666667
45.6	0.358333333333333
46.2	0.261666666666667
46.8	0.203333333333333
47.4	0.148333333333333
48	0.115
48.6	0.116666666666667
49.2	0.085
49.8	0.0633333333333333
50.4	0.116666666666667
51	0.116666666666667
51.6	0.126666666666667
52.2	0.125
52.8	0.128333333333333
53.4	0.146666666666667
54	0.158333333333333
54.6	0.153333333333333
55.2	0.175
55.8	0.158333333333333
56.4	0.155
57	0.116666666666667
57.6	0.0883333333333333
58.2	0.0716666666666667
58.8	0.0933333333333333
59.4	0.075
60	0.0833333333333333
