# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.17
0.6	0.191666666666667
1.2	0.121666666666667
1.8	0.128333333333333
2.4	0.123333333333333
3	0.12
3.6	0.108333333333333
4.2	0.08
4.8	0.101666666666667
5.4	0.116666666666667
6	0.148333333333333
6.6	0.211666666666667
7.2	0.26
7.8	0.348333333333333
8.4	0.423333333333333
9	0.471666666666667
9.6	0.578333333333333
10.2	0.601666666666667
10.8	0.708333333333333
11.4	0.75
12	0.773333333333333
12.6	0.785
13.2	0.748333333333333
13.8	0.741666666666667
14.4	0.701666666666667
15	0.67
15.6	0.645
16.2	0.601666666666667
16.8	0.498333333333333
17.4	0.415
18	0.336666666666667
18.6	0.256666666666667
19.2	0.191666666666667
19.8	0.155
20.4	0.135
21	0.121666666666667
21.6	0.095
22.2	0.105
22.8	0.108333333333333
23.4	0.146666666666667
24	0.163333333333333
24.6	0.156666666666667
25.2	0.221666666666667
25.8	0.223333333333333
26.4	0.256666666666667
27	0.276666666666667
27.6	0.27
28.2	0.276666666666667
28.8	0.255
29.4	0.23
30	0.221666666666667
30.6	0.173333333333333
31.2	0.145
31.8	0.13
32.4	0.108333333333333
33	0.0816666666666667
33.6	0.0766666666666667
34.2	0.1
34.8	0.11
35.4	0.148333333333333
36	0.146666666666667
36.6	0.256666666666667
37.2	0.286666666666667
37.8	0.376666666666667
38.4	0.443333333333333
39	0.535
39.6	0.603333333333333
40.2	0.671666666666667
40.8	0.748333333333333
41.4	0.715
42	0.755
42.6	0.753333333333333
43.2	0.735
43.8	0.728333333333333
44.4	0.686666666666667
45	0.646666666666667
45.6	0.58
46.2	0.481666666666667
46.8	0.418333333333333
47.4	0.351666666666667
48	0.331666666666667
48.6	0.228333333333333
49.2	0.19
49.8	0.131666666666667
50.4	0.101666666666667
51	0.116666666666667
51.6	0.11
52.2	0.125
52.8	0.136666666666667
53.4	0.186666666666667
54	0.183333333333333
54.6	0.213333333333333
55.2	0.226666666666667
55.8	0.263333333333333
56.4	0.263333333333333
57	0.245
57.6	0.236666666666667
58.2	0.265
58.8	0.251666666666667
59.4	0.26
60	0.235
