# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.72
0.6	0.716666666666667
1.2	0.808333333333333
1.8	0.85
2.4	0.843333333333333
3	0.898333333333333
3.6	0.888333333333333
4.2	0.866666666666667
4.8	0.848333333333333
5.4	0.798333333333333
6	0.731666666666667
6.6	0.718333333333333
7.2	0.668333333333333
7.8	0.516666666666667
8.4	0.523333333333333
9	0.423333333333333
9.6	0.358333333333333
10.2	0.355
10.8	0.215
11.4	0.233333333333333
12	0.213333333333333
12.6	0.156666666666667
13.2	0.141666666666667
13.8	0.131666666666667
14.4	0.105
15	0.09
15.6	0.0583333333333333
16.2	0.0866666666666667
16.8	0.08
17.4	0.105
18	0.09
18.6	0.103333333333333
19.2	0.101666666666667
19.8	0.0733333333333333
20.4	0.085
21	0.105
21.6	0.103333333333333
22.2	0.111666666666667
22.8	0.111666666666667
23.4	0.13
24	0.211666666666667
24.6	0.268333333333333
25.2	0.271666666666667
25.8	0.356666666666667
26.4	0.37
27	0.473333333333333
27.6	0.548333333333333
28.2	0.575
28.8	0.665
29.4	0.73
30	0.771666666666667
30.6	0.803333333333333
31.2	0.856666666666667
31.8	0.895
32.4	0.88
33	0.895
33.6	0.875
34.2	0.886666666666667
34.8	0.823333333333333
35.4	0.768333333333333
36	0.706666666666667
36.6	0.653333333333333
37.2	0.59
37.8	0.53
38.4	0.435
39	0.388333333333333
39.6	0.323333333333333
40.2	0.348333333333333
40.8	0.243333333333333
41.4	0.195
42	0.158333333333333
42.6	0.123333333333333
43.2	0.11
43.8	0.1
44.4	0.0933333333333333
45	0.0933333333333333
45.6	0.085
46.2	0.0866666666666667
46.8	0.103333333333333
47.4	0.095
48	0.075
48.6	0.0966666666666667
49.2	0.1
49.8	0.085
50.4	0.106666666666667
51	0.105
51.6	0.1
52.2	0.131666666666667
52.8	0.143333333333333
53.4	0.175
54	0.226666666666667
54.6	0.256666666666667
55.2	0.34
55.8	0.405
56.4	0.458333333333333
57	0.513333333333333
57.6	0.543333333333333
58.2	0.62
58.8	0.701666666666667
59.4	0.781666666666667
60	0.805
