# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.885
170	0.89
340	0.76
510	0.625
680	0.545
850	0.4
1020	0.315
1190	0.26
1360	0.315
1530	0.425
1700	0.58
1870	0.71
2040	0.81
2210	0.885
2380	0.92
2550	0.875
2720	0.69
2890	0.63
3060	0.5
3230	0.4
3400	0.345
