# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 8	101
-76	0	167.02392578125	0.776666666666667
-76	3	174.647216796875	0.883333333333333
-76	6	168.605143229167	0.783333333333333
-76	9	152.562255859375	0.56
-76	12	142.83935546875	0.42
-76	15	132.265828450521	0.25
-76	18	128.914591471354	0.21
-76	21	139.236653645833	0.356666666666667
-76	24	151.206868489583	0.54
-76	27	166.703694661458	0.803333333333333
-76	30	169.297078450521	0.856666666666667
-76	33	170.130818684896	0.863333333333333
-76	36	159.639485677083	0.706666666666667
-76	39	142.690633138021	0.44
-76	42	135.056355794271	0.3
-76	45	126.373494466146	0.16
-76	48	132.135823567708	0.263333333333333
-76	51	145.350138346354	0.45
-76	54	159.507242838542	0.693333333333333
-76	57	164.802856445312	0.78
-76	60	170.766805013021	0.9
-76	63	161.843465169271	0.746666666666667
-76	66	153.373006184896	0.613333333333333
-76	69	135.992024739583	0.336666666666667
-76	72	132.799275716146	0.29
-76	75	133.526814778646	0.3
-76	78	133.629964192708	0.296666666666667
-76	81	146.703694661458	0.5
-76	84	160.618286132812	0.71
-76	87	168.238932291667	0.843333333333333
-76	90	168.271280924479	0.83
-76	93	162.738444010417	0.693333333333333
-76	96	151.121012369792	0.536666666666667
-76	99	137.35107421875	0.343333333333333
-76	102	133.656412760417	0.273333333333333
-76	105	134.221801757812	0.28
-76	108	142.795817057292	0.43
-76	111	153.977864583333	0.603333333333333
-76	114	164.8291015625	0.773333333333333
-76	117	169.480794270833	0.836666666666667
-76	120	166.887003580729	0.8
-76	123	156.3818359375	0.67
-76	126	146.107788085938	0.496666666666667
-76	129	133.258463541667	0.296666666666667
-76	132	130.376180013021	0.246666666666667
-76	135	138.754069010417	0.356666666666667
-76	138	148.670450846354	0.53
-76	141	153.002726236979	0.586666666666667
-76	144	166.219889322917	0.77
-76	147	164.907633463542	0.776666666666667
-76	150	167.491861979167	0.803333333333333
-76	153	160.781860351562	0.683333333333333
-76	156	140.517374674479	0.396666666666667
-76	159	134.827880859375	0.306666666666667
-76	162	132.390950520833	0.28
-76	165	139.451293945312	0.383333333333333
-76	168	144.043986002604	0.463333333333333
-76	171	157.866414388021	0.653333333333333
-76	174	166.000366210938	0.783333333333333
-76	177	167.135823567708	0.806666666666667
-76	180	158.191324869792	0.67
-76	183	152.694091796875	0.583333333333333
-76	186	141.828816731771	0.43
-76	189	133.475748697917	0.31
-76	192	130.881754557292	0.26
-76	195	137.621053059896	0.37
-76	198	149.473470052083	0.57
-76	201	159.940592447917	0.74
-76	204	162.880859375	0.79
-76	207	164.751790364583	0.8
-76	210	157.842814127604	0.69
-76	213	153.658650716146	0.633333333333333
-76	216	143.675130208333	0.47
-76	219	134.039306640625	0.313333333333333
-76	222	133.635660807292	0.313333333333333
-76	225	135.563151041667	0.34
-76	228	145.471598307292	0.5
-76	231	149.74853515625	0.596666666666667
-76	234	158.789469401042	0.713333333333333
-76	237	162.923177083333	0.77
-76	240	156.821695963542	0.686666666666667
-76	243	151.353352864583	0.613333333333333
-76	246	143.866577148438	0.483333333333333
-76	249	135.362345377604	0.333333333333333
-76	252	137.033487955729	0.346666666666667
-76	255	142.612915039062	0.45
-76	258	152.881673177083	0.626666666666667
-76	261	158.138427734375	0.68
-76	264	166.100667317708	0.806666666666667
-76	267	161.977132161458	0.763333333333333
-76	270	154.095662434896	0.63
-76	273	147.191365559896	0.506666666666667
-76	276	137.566528320312	0.35
-76	279	131.381022135417	0.263333333333333
-76	282	136.710815429688	0.34
