# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.8875
1.5	0.6
3	0.425
4.5	0.2125
6	0.4
7.5	0.775
9	0.8
10.5	0.65
12	0.2375
13.5	0.2375
15	0.5125
16.5	0.875
18	0.825
19.5	0.45
21	0.2
22.5	0.35
24	0.775
25.5	0.85
27	0.7875
28.5	0.4
30	0.15
31.5	0.4125
33	0.625
34.5	0.8875
36	0.625
37.5	0.375
39	0.1875
40.5	0.425
42	0.625
43.5	0.875
45	0.65
46.5	0.2625
48	0.1625
49.5	0.4625
51	0.825
52.5	0.7375
54	0.3875
55.5	0.2125
57	0.425
58.5	0.6875
60	0.8125
61.5	0.625
63	0.3625
64.5	0.3125
66	0.425
67.5	0.725
69	0.65
70.5	0.2875
72	0.3
73.5	0.3
75	0.525
