# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.83
172	0.555
344	0.305
516	0.46
688	0.775
860	0.77
1032	0.43
1204	0.29
1376	0.56
1548	0.77
1720	0.55
1892	0.27
2064	0.33
2236	0.775
2408	0.72
2580	0.42
2752	0.265
2924	0.64
3096	0.81
3268	0.645
3440	0.325
3612	0.495
3784	0.7
3956	0.685
4128	0.6
4300	0.26
4472	0.455
4644	0.8
4816	0.665
4988	0.435
5160	0.44
