# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.785
167.5	0.775
335	0.75
502.5	0.705
670	0.64
837.5	0.515
1005	0.415
1172.5	0.385
1340	0.245
1507.5	0.27
1675	0.235
1842.5	0.295
2010	0.29
2177.5	0.4
2345	0.53
2512.5	0.685
2680	0.75
2847.5	0.775
3015	0.81
3182.5	0.71
3350	0.665
3517.5	0.745
3685	0.575
3852.5	0.49
4020	0.285
4187.5	0.355
4355	0.47
4522.5	0.37
4690	0.38
4857.5	0.33
5025	0.565
