# wait_q2_set	avg_S_North	su_S_North
# "wait_q2"	"avg_S_North"	"su_S_North"
# 121
0	138.02001953125	0.13
0.25	135.850524902344	0.115
0.5	132.671508789062	0.07
0.75	133.641052246094	0.095
1	140.632629394531	0.17
1.25	139.424133300781	0.17
1.5	145.086669921875	0.29
1.75	153.159790039062	0.425
2	158.343811035156	0.51
2.25	162.090454101562	0.565
2.5	171.312866210938	0.7
2.75	173.489074707031	0.735
3	177.068176269531	0.775
3.25	180.706481933594	0.865
3.5	184.990234375	0.895
3.75	185.625305175781	0.915
4	183.509216308594	0.9
4.25	181.642761230469	0.88
4.5	183.358459472656	0.885
4.75	175.262145996094	0.78
5	172.8955078125	0.745
5.25	166.341247558594	0.65
5.5	166.199340820312	0.62
5.75	159.616394042969	0.47
6	150.499877929688	0.395
6.25	143.215942382812	0.265
6.5	139.884948730469	0.19
6.75	136.116333007812	0.15
7	135.038757324219	0.125
7.25	135.313720703125	0.125
7.5	132.275085449219	0.06
7.75	136.264953613281	0.135
8	137.511291503906	0.165
8.25	138.163757324219	0.185
8.5	140.655212402344	0.225
8.75	151.495971679688	0.39
9	157.632751464844	0.49
9.25	158.353576660156	0.505
9.5	166.37939453125	0.625
9.75	163.3642578125	0.61
10	171.017150878906	0.72
10.25	176.834716796875	0.8
10.5	180.330200195312	0.845
10.75	179.695434570312	0.83
11	183.705444335938	0.895
11.25	181.733703613281	0.865
11.5	177.097778320312	0.805
11.75	176.141052246094	0.775
12	168.004150390625	0.66
12.25	167.313537597656	0.66
12.5	162.774353027344	0.565
12.75	156.456909179688	0.47
13	150.447082519531	0.37
13.25	144.618225097656	0.29
13.5	139.914245605469	0.185
13.75	136.299438476562	0.145
14	135.126647949219	0.11
14.25	134.701538085938	0.1
14.5	132.218933105469	0.07
14.75	132.960815429688	0.075
15	138.066711425781	0.175
15.25	139.198608398438	0.185
15.5	142.550659179688	0.255
15.75	149.647827148438	0.3
16	160.237426757812	0.49
16.25	161.625366210938	0.53
16.5	164.252319335938	0.555
16.75	168.966674804688	0.655
17	177.133178710938	0.805
17.25	174.77294921875	0.765
17.5	181.586303710938	0.87
17.75	181.119079589844	0.89
18	180.049133300781	0.905
18.25	182.21435546875	0.9
18.5	181.189270019531	0.855
18.75	179.913940429688	0.845
19	171.832580566406	0.705
19.25	171.565856933594	0.695
19.5	162.147216796875	0.56
19.75	163.607177734375	0.58
20	151.673278808594	0.405
20.25	146.946716308594	0.33
20.5	141.167297363281	0.245
20.75	137.158203125	0.18
21	133.948974609375	0.11
21.25	135.423583984375	0.12
21.5	133.938903808594	0.11
21.75	134.395446777344	0.105
22	132.486572265625	0.105
22.25	136.688842773438	0.18
22.5	143.072814941406	0.255
22.75	149.173583984375	0.35
23	153.154907226562	0.425
23.25	154.569396972656	0.445
23.5	158.022766113281	0.505
23.75	168.206787109375	0.68
24	168.006896972656	0.645
24.25	173.067321777344	0.74
24.5	178.480834960938	0.83
24.75	181.7578125	0.89
25	175.858154296875	0.83
25.25	180.367126464844	0.855
25.5	176.799011230469	0.815
25.75	175.205993652344	0.775
26	174.1015625	0.745
26.25	172.018432617188	0.7
26.5	165.838012695312	0.62
26.75	153.774719238281	0.445
27	147.31201171875	0.305
27.25	149.170227050781	0.36
27.5	147.069091796875	0.33
27.75	135.911865234375	0.14
28	134.987182617188	0.135
28.25	131.665344238281	0.07
28.5	133.125610351562	0.095
28.75	137.867736816406	0.14
29	137.610168457031	0.135
29.25	139.84130859375	0.175
29.5	147.099609375	0.275
29.75	151.737976074219	0.355
30	153.2958984375	0.425
