# wait_q2_set	avg_S_North	su_S_North
# "wait_q2"	"avg_S_North"	"su_S_North"
# 121
0	142.988586425781	0.295
0.25	136.422424316406	0.205
0.5	135.747680664062	0.175
0.75	132.45361328125	0.145
1	132.969360351562	0.14
1.25	131.065673828125	0.12
1.5	133.697509765625	0.155
1.75	127.130432128906	0.075
2	128.658447265625	0.06
2.25	129.61181640625	0.065
2.5	129.786682128906	0.1
2.75	131.538696289062	0.105
3	136.585388183594	0.175
3.25	139.179077148438	0.2
3.5	135.072326660156	0.16
3.75	139.346008300781	0.205
4	142.494812011719	0.26
4.25	144.138488769531	0.3
4.5	146.245422363281	0.325
4.75	148.936462402344	0.385
5	151.952209472656	0.42
5.25	147.991638183594	0.375
5.5	159.281005859375	0.535
5.75	156.887817382812	0.495
6	153.890380859375	0.48
6.25	153.837890625	0.465
6.5	151.652221679688	0.415
6.75	150.404968261719	0.41
7	153.467102050781	0.46
7.25	151.157531738281	0.415
7.5	144.560852050781	0.31
7.75	144.839172363281	0.29
8	142.7197265625	0.25
8.25	142.020568847656	0.25
8.5	135.718994140625	0.16
8.75	133.900146484375	0.15
9	132.620239257812	0.11
9.25	133.872680664062	0.13
9.5	132.617797851562	0.11
9.75	130.94970703125	0.07
10	131.392211914062	0.085
10.25	128.609619140625	0.05
10.5	129.602966308594	0.09
10.75	129.885864257812	0.1
11	135.715026855469	0.135
11.25	137.431335449219	0.215
11.5	140.814208984375	0.25
11.75	140.386962890625	0.245
12	142.217712402344	0.245
12.25	144.594421386719	0.29
12.5	141.240234375	0.285
12.75	146.444396972656	0.35
13	142.349548339844	0.285
13.25	148.543701171875	0.355
13.5	144.988708496094	0.315
13.75	143.373718261719	0.29
14	141.440124511719	0.255
14.25	143.748474121094	0.285
14.5	139.726257324219	0.235
14.75	139.537048339844	0.23
15	134.452209472656	0.13
15.25	134.967041015625	0.155
15.5	137.089233398438	0.16
15.75	130.885925292969	0.08
16	133.402404785156	0.135
16.25	129.92919921875	0.095
16.5	127.830505371094	0.06
16.75	129.432067871094	0.1
17	135.574340820312	0.14
17.25	135.091247558594	0.14
17.5	135.578308105469	0.155
17.75	139.722900390625	0.195
18	141.537475585938	0.25
18.25	143.929748535156	0.285
18.5	142.906188964844	0.27
18.75	152.10205078125	0.425
19	151.134643554688	0.41
19.25	153.184814453125	0.435
19.5	151.847534179688	0.425
19.75	150.791931152344	0.43
20	152.754211425781	0.455
20.25	152.069702148438	0.42
20.5	157.825927734375	0.505
20.75	153.414306640625	0.45
21	151.841430664062	0.415
21.25	151.251831054688	0.395
21.5	147.805480957031	0.36
21.75	145.492248535156	0.325
22	143.0322265625	0.265
22.25	140.281372070312	0.25
22.5	136.411743164062	0.155
22.75	139.148254394531	0.225
23	131.425170898438	0.1
23.25	130.091552734375	0.105
23.5	131.622314453125	0.11
23.75	131.963806152344	0.105
24	129.59228515625	0.08
24.25	128.531799316406	0.065
24.5	130.759582519531	0.09
24.75	132.466125488281	0.125
25	135.191345214844	0.15
25.25	135.138854980469	0.16
25.5	137.839050292969	0.215
25.75	137.450256347656	0.225
26	138.312072753906	0.205
26.25	139.845275878906	0.25
26.5	143.503112792969	0.305
26.75	149.329223632812	0.37
27	145.979919433594	0.335
27.25	143.827819824219	0.27
27.5	147.116088867188	0.325
27.75	144.873962402344	0.32
28	141.297607421875	0.27
28.25	139.544982910156	0.215
28.5	140.287780761719	0.24
28.75	136.687316894531	0.205
29	135.299377441406	0.165
29.25	134.889221191406	0.13
29.5	132.784423828125	0.135
29.75	129.694213867188	0.105
30	128.328552246094	0.075
