# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.91
227	0.925
454	0.925
681	0.89
908	0.875
1135	0.875
1362	0.885
1589	0.8
1816	0.845
2043	0.785
2270	0.725
2497	0.755
2724	0.79
2951	0.725
3178	0.525
3405	0.635
3632	0.56
3859	0.445
4086	0.66
4313	0.465
4540	0.475
4767	0.465
4994	0.505
5221	0.515
5448	0.385
5675	0.42
5902	0.435
6129	0.34
6356	0.375
6583	0.335
6810	0.365
