# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 101
0	0.896666666666667
1440	0.916666666666667
2880	0.84
4320	0.866666666666667
5760	0.786666666666667
7200	0.74
8640	0.74
10080	0.713333333333333
11520	0.653333333333333
12960	0.663333333333333
14400	0.656666666666667
15840	0.613333333333333
17280	0.583333333333333
18720	0.563333333333333
20160	0.59
21600	0.57
23040	0.566666666666667
24480	0.58
25920	0.543333333333333
27360	0.523333333333333
28800	0.516666666666667
30240	0.516666666666667
31680	0.526666666666667
33120	0.476666666666667
34560	0.493333333333333
36000	0.503333333333333
37440	0.556666666666667
38880	0.466666666666667
40320	0.566666666666667
41760	0.533333333333333
43200	0.49
44640	0.513333333333333
46080	0.526666666666667
47520	0.563333333333333
48960	0.536666666666667
50400	0.503333333333333
51840	0.516666666666667
53280	0.513333333333333
54720	0.483333333333333
56160	0.51
57600	0.493333333333333
59040	0.51
60480	0.506666666666667
61920	0.543333333333333
63360	0.606666666666667
64800	0.54
66240	0.51
67680	0.523333333333333
69120	0.556666666666667
70560	0.583333333333333
72000	0.5
73440	0.52
74880	0.52
76320	0.506666666666667
77760	0.56
79200	0.566666666666667
80640	0.56
82080	0.526666666666667
83520	0.54
84960	0.496666666666667
86400	0.48
87840	0.576666666666667
89280	0.456666666666667
90720	0.523333333333333
92160	0.46
93600	0.486666666666667
95040	0.506666666666667
96480	0.516666666666667
97920	0.496666666666667
99360	0.54
100800	0.506666666666667
102240	0.51
103680	0.55
105120	0.516666666666667
106560	0.543333333333333
108000	0.54
109440	0.52
110880	0.516666666666667
112320	0.5
113760	0.513333333333333
115200	0.503333333333333
116640	0.58
118080	0.543333333333333
119520	0.463333333333333
120960	0.513333333333333
122400	0.53
123840	0.54
125280	0.516666666666667
126720	0.506666666666667
128160	0.466666666666667
129600	0.483333333333333
131040	0.47
132480	0.483333333333333
133920	0.526666666666667
135360	0.52
136800	0.483333333333333
138240	0.48
139680	0.533333333333333
141120	0.51
142560	0.503333333333333
144000	0.466666666666667
