# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 8	101
-76	0	150.4443359375	0.49
-76	3	130.315755208333	0.21
-76	6	147.430013020833	0.486666666666667
-76	9	168.305867513021	0.823333333333333
-76	12	166.569417317708	0.79
-76	15	137.577514648438	0.326666666666667
-76	18	131.894938151042	0.236666666666667
-76	21	147.493082682292	0.49
-76	24	170.704956054688	0.843333333333333
-76	27	163.689575195312	0.736666666666667
-76	30	131.810709635417	0.25
-76	33	135.1318359375	0.29
-76	36	152.260335286458	0.58
-76	39	171.461181640625	0.866666666666667
-76	42	161.318969726562	0.713333333333333
-76	45	130.244954427083	0.22
-76	48	131.908365885417	0.236666666666667
-76	51	158.779500325521	0.66
-76	54	172.667236328125	0.886666666666667
-76	57	156.839192708333	0.64
-76	60	131.053466796875	0.243333333333333
-76	63	134.591064453125	0.286666666666667
-76	66	160.611979166667	0.683333333333333
-76	69	171.929117838542	0.88
-76	72	148.306477864583	0.51
-76	75	128.05908203125	0.203333333333333
-76	78	139.31396484375	0.36
-76	81	166.297200520833	0.78
-76	84	168.617757161458	0.836666666666667
-76	87	142.1435546875	0.406666666666667
-76	90	127.354736328125	0.176666666666667
-76	93	146.434326171875	0.47
-76	96	169.306030273438	0.84
-76	99	165.481363932292	0.763333333333333
-76	102	139.945882161458	0.376666666666667
-76	105	128.693440755208	0.203333333333333
-76	108	150.178629557292	0.54
-76	111	171.666463216146	0.88
-76	114	163.010864257812	0.763333333333333
-76	117	139.912312825521	0.39
-76	120	132.756754557292	0.273333333333333
-76	123	154.297078450521	0.606666666666667
-76	126	170.799357096354	0.886666666666667
-76	129	156.226399739583	0.646666666666667
-76	132	133.571370442708	0.27
-76	135	132.125854492188	0.253333333333333
-76	138	154.994303385417	0.626666666666667
-76	141	172.088826497396	0.88
-76	144	149.35302734375	0.54
-76	147	128.304646809896	0.216666666666667
-76	150	131.587117513021	0.28
-76	153	157.657877604167	0.676666666666667
-76	156	168.777058919271	0.86
-76	159	151.865641276042	0.603333333333333
-76	162	127.339274088542	0.206666666666667
-76	165	138.336588541667	0.376666666666667
-76	168	165.497843424479	0.793333333333333
-76	171	164.221801757812	0.8
-76	174	139.373372395833	0.383333333333333
-76	177	128.369750976562	0.21
-76	180	142.834879557292	0.45
-76	183	168.4912109375	0.843333333333333
-76	186	164.34814453125	0.766666666666667
-76	189	137.222900390625	0.33
-76	192	134.557902018229	0.283333333333333
-76	195	158.841349283854	0.666666666666667
-76	198	169.796956380208	0.866666666666667
-76	201	158.921915690104	0.696666666666667
-76	204	130.820515950521	0.246666666666667
-76	207	132.260538736979	0.266666666666667
-76	210	155.452473958333	0.663333333333333
-76	213	166.614176432292	0.836666666666667
-76	216	152.660522460938	0.61
-76	219	126.405436197917	0.19
-76	222	136.713053385417	0.366666666666667
-76	225	155.909830729167	0.663333333333333
-76	228	170.006306966146	0.883333333333333
-76	231	144.887898763021	0.486666666666667
-76	234	125.166422526042	0.18
-76	237	139.310709635417	0.413333333333333
-76	240	166.425374348958	0.833333333333333
-76	243	160.5419921875	0.746666666666667
-76	246	138.754475911458	0.4
-76	249	126.924845377604	0.19
-76	252	151.305948893229	0.58
-76	255	167.888997395833	0.846666666666667
-76	258	160.516153971354	0.733333333333333
-76	261	130.761108398438	0.253333333333333
-76	264	127.962849934896	0.223333333333333
-76	267	156.815388997396	0.69
-76	270	167.147216796875	0.853333333333333
-76	273	154.20166015625	0.646666666666667
-76	276	130.376993815104	0.27
-76	279	134.576009114583	0.336666666666667
-76	282	157.377726236979	0.69
-76	285	169.189046223958	0.866666666666667
-76	288	145.5908203125	0.496666666666667
-76	291	129.477335611979	0.25
-76	294	144.344482421875	0.48
-76	297	161.05224609375	0.743333333333333
-76	300	162.967529296875	0.78

-78	0	138.860473632812	0.373333333333333
-78	3	128.404337565104	0.196666666666667
-78	6	147.920125325521	0.5
-78	9	170.985717773438	0.873333333333333
-78	12	163.2373046875	0.743333333333333
-78	15	138.148803710938	0.34
-78	18	131.666870117188	0.233333333333333
-78	21	159.106241861979	0.65
-78	24	171.663004557292	0.876666666666667
