# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.236666666666667
0.6	0.21
1.2	0.2
1.8	0.176666666666667
2.4	0.148333333333333
3	0.121666666666667
3.6	0.09
4.2	0.0916666666666667
4.8	0.0983333333333333
5.4	0.0883333333333333
6	0.075
6.6	0.0733333333333333
7.2	0.095
7.8	0.0616666666666667
8.4	0.0766666666666667
9	0.11
9.6	0.101666666666667
10.2	0.0716666666666667
10.8	0.0633333333333333
11.4	0.0566666666666667
12	0.075
12.6	0.095
13.2	0.0916666666666667
13.8	0.0966666666666667
14.4	0.131666666666667
15	0.11
15.6	0.163333333333333
16.2	0.148333333333333
16.8	0.218333333333333
17.4	0.25
18	0.275
18.6	0.286666666666667
19.2	0.318333333333333
19.8	0.366666666666667
20.4	0.42
21	0.388333333333333
21.6	0.45
22.2	0.436666666666667
22.8	0.473333333333333
23.4	0.496666666666667
24	0.495
24.6	0.491666666666667
25.2	0.445
25.8	0.46
26.4	0.401666666666667
27	0.37
27.6	0.37
28.2	0.34
28.8	0.286666666666667
29.4	0.225
30	0.206666666666667
30.6	0.173333333333333
31.2	0.156666666666667
31.8	0.143333333333333
32.4	0.13
33	0.116666666666667
33.6	0.0933333333333333
34.2	0.09
34.8	0.0883333333333333
35.4	0.0883333333333333
36	0.106666666666667
36.6	0.0983333333333333
37.2	0.07
37.8	0.0683333333333333
38.4	0.085
39	0.0866666666666667
39.6	0.0883333333333333
40.2	0.0783333333333333
40.8	0.085
41.4	0.118333333333333
42	0.09
42.6	0.121666666666667
43.2	0.128333333333333
43.8	0.123333333333333
44.4	0.143333333333333
45	0.156666666666667
45.6	0.153333333333333
46.2	0.23
46.8	0.236666666666667
47.4	0.27
48	0.296666666666667
48.6	0.325
49.2	0.366666666666667
49.8	0.383333333333333
50.4	0.43
51	0.415
51.6	0.49
52.2	0.475
52.8	0.48
53.4	0.508333333333333
54	0.428333333333333
54.6	0.461666666666667
55.2	0.431666666666667
55.8	0.38
56.4	0.371666666666667
57	0.316666666666667
57.6	0.285
58.2	0.268333333333333
58.8	0.218333333333333
59.4	0.22
60	0.18
