# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 81
0	0.9
229	0.898
458	0.88
687	0.868
916	0.882
1145	0.824
1374	0.8
1603	0.742
1832	0.746
2061	0.708
2290	0.638
2519	0.598
2748	0.52
2977	0.446
3206	0.406
3435	0.412
3664	0.34
3893	0.256
4122	0.322
4351	0.308
4580	0.298
4809	0.238
5038	0.232
5267	0.264
5496	0.28
5725	0.254
5954	0.312
6183	0.298
6412	0.38
6641	0.39
6870	0.434
7099	0.38
7328	0.472
7557	0.488
7786	0.486
8015	0.57
8244	0.664
8473	0.738
8702	0.754
8931	0.762
9160	0.764
9389	0.8
9618	0.792
9847	0.78
10076	0.812
10305	0.828
10534	0.882
10763	0.84
10992	0.832
11221	0.828
11450	0.818
11679	0.794
11908	0.766
12137	0.804
12366	0.702
12595	0.698
12824	0.654
13053	0.732
13282	0.598
13511	0.42
13740	0.522
13969	0.522
14198	0.488
14427	0.376
14656	0.344
14885	0.378
15114	0.368
15343	0.424
15572	0.338
15801	0.35
16030	0.384
16259	0.426
16488	0.368
16717	0.442
16946	0.472
17175	0.496
17404	0.47
17633	0.546
17862	0.53
18091	0.584
18320	0.644
