# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.795
252	0.705
504	0.68
756	0.57
1008	0.54
1260	0.44
1512	0.445
1764	0.375
2016	0.44
2268	0.43
2520	0.485
2772	0.575
3024	0.53
3276	0.71
3528	0.795
3780	0.755
4032	0.74
4284	0.67
4536	0.6
4788	0.625
5040	0.49
5292	0.38
5544	0.4
5796	0.465
6048	0.415
6300	0.46
6552	0.56
6804	0.66
7056	0.725
7308	0.805
7560	0.805
