# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.39
0.6	0.435
1.2	0.513333333333333
1.8	0.625
2.4	0.66
3	0.705
3.6	0.725
4.2	0.751666666666667
4.8	0.73
5.4	0.72
6	0.63
6.6	0.581666666666667
7.2	0.503333333333333
7.8	0.391666666666667
8.4	0.288333333333333
9	0.208333333333333
9.6	0.148333333333333
10.2	0.115
10.8	0.0916666666666667
11.4	0.0933333333333333
12	0.0966666666666667
12.6	0.16
13.2	0.245
13.8	0.313333333333333
14.4	0.391666666666667
15	0.52
15.6	0.551666666666667
16.2	0.7
16.8	0.785
17.4	0.848333333333333
18	0.901666666666667
18.6	0.886666666666667
19.2	0.895
19.8	0.863333333333333
20.4	0.805
21	0.711666666666667
21.6	0.653333333333333
22.2	0.476666666666667
22.8	0.451666666666667
23.4	0.376666666666667
24	0.228333333333333
24.6	0.193333333333333
25.2	0.106666666666667
25.8	0.0866666666666667
26.4	0.0766666666666667
27	0.0983333333333333
27.6	0.133333333333333
28.2	0.206666666666667
28.8	0.276666666666667
29.4	0.371666666666667
30	0.436666666666667
30.6	0.541666666666667
31.2	0.601666666666667
31.8	0.703333333333333
32.4	0.711666666666667
33	0.715
33.6	0.758333333333333
34.2	0.706666666666667
34.8	0.648333333333333
35.4	0.666666666666667
36	0.59
36.6	0.466666666666667
37.2	0.42
37.8	0.353333333333333
38.4	0.26
39	0.193333333333333
39.6	0.131666666666667
40.2	0.0966666666666667
40.8	0.08
41.4	0.0933333333333333
42	0.156666666666667
42.6	0.21
43.2	0.316666666666667
43.8	0.385
44.4	0.498333333333333
45	0.585
45.6	0.686666666666667
46.2	0.771666666666667
46.8	0.846666666666667
47.4	0.873333333333333
48	0.875
48.6	0.911666666666667
49.2	0.853333333333333
49.8	0.806666666666667
50.4	0.793333333333333
51	0.611666666666667
51.6	0.616666666666667
52.2	0.443333333333333
52.8	0.37
53.4	0.305
54	0.183333333333333
54.6	0.133333333333333
55.2	0.08
55.8	0.0933333333333333
56.4	0.105
57	0.126666666666667
57.6	0.195
58.2	0.263333333333333
58.8	0.348333333333333
59.4	0.398333333333333
60	0.53
