# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.075
0.6	0.115
1.2	0.165
1.8	0.188333333333333
2.4	0.306666666666667
3	0.378333333333333
3.6	0.481666666666667
4.2	0.578333333333333
4.8	0.685
5.4	0.75
6	0.855
6.6	0.868333333333333
7.2	0.906666666666667
7.8	0.931666666666667
8.4	0.9
9	0.848333333333333
9.6	0.79
10.2	0.651666666666667
10.8	0.603333333333333
11.4	0.465
12	0.415
12.6	0.295
13.2	0.183333333333333
13.8	0.13
14.4	0.125
15	0.0916666666666667
15.6	0.136666666666667
16.2	0.173333333333333
16.8	0.2
17.4	0.296666666666667
18	0.373333333333333
18.6	0.513333333333333
19.2	0.606666666666667
19.8	0.683333333333333
20.4	0.796666666666667
21	0.858333333333333
21.6	0.896666666666667
22.2	0.906666666666667
22.8	0.91
23.4	0.851666666666667
24	0.863333333333333
24.6	0.711666666666667
25.2	0.656666666666667
25.8	0.535
26.4	0.446666666666667
27	0.333333333333333
27.6	0.225
28.2	0.165
28.8	0.138333333333333
29.4	0.113333333333333
30	0.161666666666667
30.6	0.156666666666667
31.2	0.185
31.8	0.233333333333333
32.4	0.336666666666667
33	0.466666666666667
33.6	0.573333333333333
34.2	0.646666666666667
34.8	0.781666666666667
35.4	0.825
36	0.883333333333333
36.6	0.935
37.2	0.926666666666667
37.8	0.891666666666667
38.4	0.861666666666667
39	0.783333333333333
39.6	0.688333333333333
40.2	0.62
40.8	0.543333333333333
41.4	0.395
42	0.306666666666667
42.6	0.193333333333333
43.2	0.163333333333333
43.8	0.118333333333333
44.4	0.0916666666666667
45	0.133333333333333
45.6	0.161666666666667
46.2	0.208333333333333
46.8	0.271666666666667
47.4	0.396666666666667
48	0.486666666666667
48.6	0.611666666666667
49.2	0.683333333333333
49.8	0.776666666666667
50.4	0.865
51	0.881666666666667
51.6	0.926666666666667
52.2	0.928333333333333
52.8	0.871666666666667
53.4	0.831666666666667
54	0.775
54.6	0.645
55.2	0.58
55.8	0.501666666666667
56.4	0.313333333333333
57	0.266666666666667
57.6	0.138333333333333
58.2	0.115
58.8	0.08
59.4	0.0833333333333333
60	0.115
