# wait_q2_set	avg_S_North	su_S_North
# "wait_q2"	"avg_S_North"	"su_S_North"
# 121
0	145.140686035156	0.3
0.25	149.127502441406	0.37
0.5	148.682250976562	0.345
0.75	153.879089355469	0.45
1	152.800598144531	0.425
1.25	155.059814453125	0.47
1.5	158.700256347656	0.525
1.75	158.220825195312	0.505
2	158.425598144531	0.54
2.25	156.799926757812	0.5
2.5	158.198547363281	0.52
2.75	159.718322753906	0.555
3	159.55078125	0.55
3.25	157.835693359375	0.515
3.5	154.743957519531	0.465
3.75	153.676147460938	0.455
4	155.05859375	0.435
4.25	150.449523925781	0.37
4.5	153.069763183594	0.43
4.75	145.032958984375	0.3
5	148.065795898438	0.335
5.25	146.001281738281	0.31
5.5	142.50244140625	0.255
5.75	141.4208984375	0.245
6	143.681335449219	0.265
6.25	140.599975585938	0.24
6.5	133.043823242188	0.115
6.75	135.324096679688	0.145
7	131.773986816406	0.09
7.25	132.372741699219	0.095
7.5	132.530822753906	0.08
7.75	132.766723632812	0.12
8	135.560302734375	0.11
8.25	131.336669921875	0.09
8.5	132.937622070312	0.1
8.75	131.093444824219	0.09
9	132.756652832031	0.105
9.25	131.473693847656	0.075
9.5	132.393798828125	0.11
9.75	131.698913574219	0.105
10	133.002014160156	0.11
10.25	131.572265625	0.1
10.5	130.850830078125	0.095
10.75	131.209106445312	0.095
11	132.49755859375	0.1
11.25	133.816223144531	0.115
11.5	133.644714355469	0.09
11.75	135.249328613281	0.11
12	132.88330078125	0.075
12.25	137.540893554688	0.18
12.5	136.734008789062	0.135
12.75	138.390502929688	0.16
13	136.472473144531	0.14
13.25	137.486572265625	0.165
13.5	145.689392089844	0.27
13.75	142.759399414062	0.24
14	147.018127441406	0.305
14.25	147.313537597656	0.32
14.5	149.431762695312	0.355
14.75	147.728271484375	0.355
15	158.956909179688	0.495
15.25	152.749328613281	0.4
15.5	158.877258300781	0.5
15.75	159.474792480469	0.51
16	158.302001953125	0.495
16.25	157.353210449219	0.52
16.5	161.658630371094	0.555
16.75	160.350036621094	0.535
17	159.163818359375	0.505
17.25	157.974243164062	0.495
17.5	160.942687988281	0.54
17.75	156.329650878906	0.475
18	156.546325683594	0.455
18.25	155.206909179688	0.43
18.5	155.275573730469	0.45
18.75	147.647705078125	0.31
19	145.884704589844	0.295
19.25	152.313537597656	0.375
19.5	144.856872558594	0.28
19.75	143.203735351562	0.245
20	144.572448730469	0.255
20.25	139.324645996094	0.18
20.5	137.886352539062	0.145
20.75	135.360717773438	0.12
21	136.928100585938	0.145
21.25	133.283386230469	0.08
21.5	132.18017578125	0.075
21.75	132.144775390625	0.065
22	134.016418457031	0.1
22.25	132.873840332031	0.07
22.5	137.104797363281	0.115
22.75	130.62255859375	0.055
23	135.741271972656	0.13
23.25	136.480407714844	0.1
23.5	138.654174804688	0.145
23.75	135.148010253906	0.135
24	136.169128417969	0.11
24.25	135.403137207031	0.125
24.5	133.590087890625	0.105
24.75	137.587890625	0.135
25	133.149719238281	0.1
25.25	135.169372558594	0.085
25.5	136.334228515625	0.105
25.75	136.185607910156	0.095
26	133.087463378906	0.075
26.25	139.937133789062	0.145
26.5	136.659240722656	0.13
26.75	137.580871582031	0.15
27	138.32275390625	0.14
27.25	140.071716308594	0.19
27.5	144.888610839844	0.24
27.75	145.492248535156	0.265
28	146.355590820312	0.29
28.25	149.351501464844	0.31
28.5	150.32470703125	0.355
28.75	153.252258300781	0.395
29	155.182800292969	0.415
29.25	154.278564453125	0.405
29.5	157.595825195312	0.465
29.75	159.035034179688	0.51
30	159.332885742188	0.53
