# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 8	101
-80	25.5	133.903401692708	0.25
-80	27	148.931274414062	0.483333333333333
-80	28.5	168.896891276042	0.796666666666667
-80	30	171.439819335938	0.86
-80	31.5	160.352376302083	0.686666666666667
-80	33	146.47705078125	0.453333333333333
-80	34.5	128.557942708333	0.203333333333333
-80	36	133.157145182292	0.283333333333333
-80	37.5	147.475382486979	0.5
-80	39	167.731730143229	0.816666666666667
-80	40.5	169.591064453125	0.843333333333333
-80	42	158.154703776042	0.64
-80	43.5	140.618082682292	0.363333333333333
-80	45	130.638427734375	0.22
-80	46.5	135.962320963542	0.273333333333333
-80	48	153.741455078125	0.573333333333333
-80	49.5	168.489786783854	0.803333333333333
-80	51	168.943074544271	0.826666666666667
-80	52.5	161.578776041667	0.7
-80	54	141.030476888021	0.386666666666667
-80	55.5	129.46533203125	0.176666666666667
-80	57	139.063517252604	0.323333333333333
-80	58.5	154.429728190104	0.586666666666667
-80	60	169.470621744792	0.826666666666667
-80	61.5	168.436889648438	0.823333333333333
-80	63	146.284586588542	0.48
-80	64.5	135.491129557292	0.303333333333333
-80	66	131.903483072917	0.213333333333333
-80	67.5	148.940836588542	0.486666666666667
-80	69	164.431966145833	0.74
-80	70.5	167.134602864583	0.766666666666667
-80	72	171.262817382812	0.823333333333333
-80	73.5	155.798136393229	0.57
-80	75	138.555908203125	0.326666666666667
-80	76.5	134.517415364583	0.266666666666667
-80	78	137.529500325521	0.29
-80	79.5	158.818155924479	0.66
-80	81	168.913167317708	0.806666666666667
-80	82.5	166.713256835938	0.78
-80	84	156.254272460938	0.586666666666667
-80	85.5	140.858154296875	0.356666666666667
-80	87	130.005900065104	0.183333333333333
-80	88.5	136.375122070312	0.306666666666667
-80	90	162.206827799479	0.703333333333333
-80	91.5	170.342407226562	0.836666666666667
-80	93	163.833821614583	0.71
-80	94.5	152.277425130208	0.536666666666667
-80	96	136.231689453125	0.293333333333333
-80	97.5	135.172119140625	0.273333333333333
-80	99	146.5869140625	0.466666666666667
-80	100.5	162.98095703125	0.713333333333333
-80	102	170.983072916667	0.806666666666667
-80	103.5	167.174886067708	0.753333333333333
-80	105	152.847290039062	0.536666666666667
-80	106.5	141.616821289062	0.36
-80	108	133.855387369792	0.266666666666667
-80	109.5	144.15771484375	0.413333333333333
-80	111	164.939982096354	0.743333333333333
-80	112.5	169.876912434896	0.85
-80	114	161.077677408854	0.706666666666667
-80	115.5	147.770182291667	0.493333333333333
-80	117	137.971598307292	0.343333333333333
-80	118.5	132.689412434896	0.25
-80	120	148.170166015625	0.49
-80	121.5	159.979044596354	0.69
-80	123	169.100341796875	0.81
-80	124.5	166.069539388021	0.76
-80	126	139.906819661458	0.38
-80	127.5	133.122965494792	0.273333333333333
-80	129	136.465047200521	0.33
-80	130.5	154.983317057292	0.613333333333333
-80	132	164.722900390625	0.76
-80	133.5	162.408040364583	0.753333333333333
-80	135	151.640625	0.58
-80	136.5	144.517822265625	0.43
-80	138	135.246175130208	0.29
-80	139.5	146.528523763021	0.466666666666667
-80	141	159.621378580729	0.68
-80	142.5	165.174763997396	0.746666666666667
-80	144	165.33935546875	0.783333333333333
-80	145.5	158.632202148438	0.656666666666667
-80	147	137.605387369792	0.333333333333333
-80	148.5	133.003336588542	0.273333333333333
-80	150	142.327270507812	0.393333333333333

-82	0	158.900553385417	0.67
-82	1.5	138.360392252604	0.333333333333333
-82	3	132.495727539062	0.256666666666667
-82	4.5	131.962890625	0.26
-82	6	153.239949544271	0.58
-82	7.5	168.491821289062	0.823333333333333
-82	9	167.925415039062	0.813333333333333
-82	10.5	160.595906575521	0.683333333333333
-82	12	143.511352539062	0.423333333333333
-82	13.5	132.456665039062	0.246666666666667
-82	15	137.450764973958	0.313333333333333
-82	16.5	157.738444010417	0.65
-82	18	169.868977864583	0.84
-82	19.5	168.564656575521	0.813333333333333
-82	21	158.106689453125	0.666666666666667
-82	22.5	141.257120768229	0.353333333333333
-82	24	132.808634440104	0.21
-82	25.5	138.441365559896	0.31
-82	27	161.081339518229	0.656666666666667
-82	28.5	171.415812174479	0.823333333333333
-82	30	171.149495442708	0.796666666666667
-82	31.5	156.22314453125	0.573333333333333
-82	33	140.176188151042	0.336666666666667
-82	34.5	132.669270833333	0.223333333333333
-82	36	143.787841796875	0.413333333333333
-82	37.5	167.315470377604	0.78
-82	39	173.255615234375	0.86
-82	40.5	171.732788085938	0.823333333333333
-82	42	155.524698893229	0.563333333333333
-82	43.5	134.927368164062	0.266666666666667
-82	45	141.037394205729	0.373333333333333
-82	46.5	149.318033854167	0.47
-82	48	166.12548828125	0.773333333333333
-82	49.5	169.945882161458	0.83
-82	51	168.362223307292	0.773333333333333
-82	52.5	143.830769856771	0.38
-82	54	131.805826822917	0.213333333333333
-82	55.5	135.612386067708	0.263333333333333
-82	57	150.527954101562	0.48
-82	58.5	171.696980794271	0.816666666666667
-82	60	173.445841471354	0.85
-82	61.5	159.266560872396	0.636666666666667
-82	63	139.014892578125	0.343333333333333
-82	64.5	130.129191080729	0.226666666666667
-82	66	138.444010416667	0.343333333333333
-82	67.5	158.668823242188	0.65
-82	69	171.232503255208	0.826666666666667
-82	70.5	170.81298828125	0.83
-82	72	159.948933919271	0.64
-82	73.5	144.219563802083	0.406666666666667
-82	75	139.383341471354	0.333333333333333
-82	76.5	147.871297200521	0.463333333333333
-82	78	166.398722330729	0.763333333333333
-82	79.5	171.266479492188	0.82
-82	81	164.386800130208	0.723333333333333
-82	82.5	141.32568359375	0.39
-82	84	133.639729817708	0.276666666666667
-82	85.5	135.898234049479	0.3
-82	87	148.894653320312	0.51
-82	88.5	165.143432617188	0.77
-82	90	167.425130208333	0.83
-82	91.5	151.651000976562	0.566666666666667
-82	93	140.121256510417	0.376666666666667
-82	94.5	135.94970703125	0.306666666666667
-82	96	146.589152018229	0.46
-82	97.5	161.699015299479	0.723333333333333
-82	99	166.322224934896	0.79
-82	100.5	163.587443033854	0.753333333333333
-82	102	152.726643880208	0.56
-82	103.5	140.774943033854	0.373333333333333
-82	105	139.982299804688	0.363333333333333
-82	106.5	157.677001953125	0.65
-82	108	163.23974609375	0.766666666666667
-82	109.5	161.63818359375	0.713333333333333
-82	111	153.240763346354	0.603333333333333
-82	112.5	142.150268554688	0.433333333333333
-82	114	137.623697916667	0.356666666666667
-82	115.5	141.844278971354	0.426666666666667
-82	117	159.132080078125	0.69
-82	118.5	162.160441080729	0.763333333333333
-82	120	159.539184570312	0.716666666666667
-82	121.5	145.988972981771	0.486666666666667
-82	123	140.67138671875	0.41
-82	124.5	137.158406575521	0.34
-82	126	157.026774088542	0.626666666666667
-82	127.5	156.660766601562	0.666666666666667
-82	129	164.136149088542	0.766666666666667
-82	130.5	160.494181315104	0.7
-82	132	139.919637044271	0.41
-82	133.5	138.920491536458	0.39
-82	135	141.953938802083	0.43
-82	136.5	151.911010742188	0.573333333333333
-82	138	163.001098632812	0.756666666666667
-82	139.5	163.277994791667	0.743333333333333
-82	141	147.696940104167	0.516666666666667
-82	142.5	140.733235677083	0.413333333333333
-82	144	147.865397135417	0.49
-82	145.5	154.088948567708	0.596666666666667
-82	147	157.360026041667	0.67
-82	148.5	160.645955403646	0.72
-82	150	150.934651692708	0.56

-84	0	159.547932942708	0.646666666666667
-84	1.5	144.402465820312	0.416666666666667
-84	3	127.7392578125	0.183333333333333
-84	4.5	141.134440104167	0.383333333333333
-84	6	158.121744791667	0.636666666666667
-84	7.5	172.911376953125	0.846666666666667
-84	9	174.178873697917	0.863333333333333
-84	10.5	156.876220703125	0.603333333333333
-84	12	141.435953776042	0.35
-84	13.5	136.063028971354	0.26
-84	15	151.168619791667	0.483333333333333
-84	16.5	165.485636393229	0.72
-84	18	173.927001953125	0.86
-84	19.5	166.881510416667	0.746666666666667
-84	21	145.797322591146	0.43
-84	22.5	130.975341796875	0.206666666666667
-84	24	136.036783854167	0.293333333333333
-84	25.5	145.658976236979	0.456666666666667
-84	27	167.471516927083	0.783333333333333
-84	28.5	170.601806640625	0.843333333333333
-84	30	160.240681966146	0.67
-84	31.5	148.036905924479	0.48
-84	33	133.131103515625	0.213333333333333
-84	34.5	144.528401692708	0.39
-84	36	163.016560872396	0.686666666666667
-84	37.5	173.093058268229	0.846666666666667
-84	39	166.397298177083	0.766666666666667
-84	40.5	152.440592447917	0.546666666666667
-84	42	139.020385742188	0.37
-84	43.5	145.764770507812	0.453333333333333
-84	45	150.878499348958	0.553333333333333
-84	46.5	167.980346679688	0.833333333333333
-84	48	169.166463216146	0.816666666666667
-84	49.5	157.867838541667	0.656666666666667
-84	51	137.829182942708	0.33
-84	52.5	132.935180664062	0.24
-84	54	137.167358398438	0.316666666666667
-84	55.5	155.827840169271	0.616666666666667
-84	57	170.846761067708	0.84
-84	58.5	160.859985351562	0.676666666666667
-84	60	143.285522460938	0.41
-84	61.5	133.037516276042	0.26
-84	63	141.500854492188	0.386666666666667
-84	64.5	160.584513346354	0.68
-84	66	166.998494466146	0.8
-84	67.5	166.17919921875	0.776666666666667
-84	69	151.59912109375	0.553333333333333
-84	70.5	141.988525390625	0.423333333333333
-84	72	141.223958333333	0.38
-84	73.5	150.927937825521	0.54
-84	75	167.250366210938	0.796666666666667
-84	76.5	162.796020507812	0.703333333333333
-84	78	153.756917317708	0.536666666666667
-84	79.5	146.346232096354	0.453333333333333
-84	81	133.546956380208	0.233333333333333
-84	82.5	147.309163411458	0.446666666666667
-84	84	156.592000325521	0.613333333333333
-84	85.5	167.853190104167	0.79
-84	87	156.764526367188	0.596666666666667
-84	88.5	143.023681640625	0.386666666666667
-84	90	140.510457356771	0.353333333333333
-84	91.5	141.995646158854	0.356666666666667
-84	93	160.659383138021	0.683333333333333
-84	94.5	170.296427408854	0.813333333333333
-84	96	162.62451171875	0.696666666666667
-84	97.5	157.63427734375	0.613333333333333
-84	99	148.485310872396	0.466666666666667
-84	100.5	142.785237630208	0.39
-84	102	158.919881184896	0.64
-84	103.5	169.266153971354	0.793333333333333
-84	105	167.617390950521	0.756666666666667
-84	106.5	147.389729817708	0.443333333333333
-84	108	141.38427734375	0.366666666666667
-84	109.5	151.577351888021	0.523333333333333
-84	111	153.283894856771	0.56
-84	112.5	165.519205729167	0.736666666666667
-84	114	164.407348632812	0.703333333333333
-84	115.5	154.304606119792	0.563333333333333
-84	117	148.497111002604	0.473333333333333
-84	118.5	141.858723958333	0.37
-84	120	147.623697916667	0.463333333333333
-84	121.5	146.611735026042	0.44
-84	123	166.713460286458	0.746666666666667
-84	124.5	162.815551757812	0.696666666666667
-84	126	157.465616861979	0.63
-84	127.5	149.773356119792	0.516666666666667
-84	129	148.466796875	0.486666666666667
-84	130.5	152.335611979167	0.546666666666667
-84	132	159.676513671875	0.653333333333333
-84	133.5	160.954793294271	0.686666666666667
-84	135	155.895792643229	0.593333333333333
-84	136.5	144.373168945312	0.423333333333333
-84	138	146.007893880208	0.443333333333333
-84	139.5	146.963704427083	0.466666666666667
-84	141	157.992350260417	0.64
-84	142.5	160.911458333333	0.663333333333333
-84	144	156.993611653646	0.616666666666667
-84	145.5	150.889485677083	0.503333333333333
-84	147	149.75341796875	0.506666666666667
-84	148.5	150.387166341146	0.496666666666667
-84	150	151.069946289062	0.526666666666667

-86	0	161.004842122396	0.663333333333333
-86	1.5	140.982462565104	0.353333333333333
-86	3	135.212809244792	0.266666666666667
-86	4.5	147.175496419271	0.45
-86	6	163.508707682292	0.69
-86	7.5	173.663330078125	0.873333333333333
-86	9	168.806762695312	0.78
-86	10.5	156.266479492188	0.576666666666667
-86	12	142.465209960938	0.34
-86	13.5	149.936319986979	0.473333333333333
-86	15	159.050496419271	0.616666666666667
-86	16.5	172.616577148438	0.833333333333333
-86	18	170.212198893229	0.803333333333333
-86	19.5	155.274861653646	0.563333333333333
-86	21	134.961344401042	0.236666666666667
-86	22.5	131.729125976562	0.193333333333333
-86	24	149.761759440104	0.483333333333333
-86	25.5	171.985880533854	0.816666666666667
-86	27	171.785888671875	0.823333333333333
-86	28.5	161.638590494792	0.66
-86	30	142.775675455729	0.37
-86	31.5	140.368855794271	0.35
-86	33	149.459431966146	0.49
-86	34.5	165.564371744792	0.73
-86	36	170.123697916667	0.84
-86	37.5	163.132731119792	0.696666666666667
-86	39	155.685831705729	0.573333333333333
-86	40.5	145.313924153646	0.426666666666667
-86	42	153.219604492188	0.56
-86	43.5	166.364135742188	0.763333333333333
-86	45	166.974283854167	0.793333333333333
-86	46.5	155.651041666667	0.59
-86	48	138.228149414062	0.33
-86	49.5	133.774617513021	0.25
-86	51	135.936686197917	0.313333333333333
-86	52.5	158.906656901042	0.67
-86	54	166.385091145833	0.78
-86	55.5	164.314575195312	0.76
-86	57	148.763427734375	0.513333333333333
-86	58.5	137.752075195312	0.34
-86	60	147.055867513021	0.473333333333333
-86	61.5	162.392781575521	0.686666666666667
-86	63	167.418009440104	0.773333333333333
-86	64.5	155.748291015625	0.593333333333333
-86	66	146.0009765625	0.446666666666667
-86	67.5	147.069498697917	0.47
-86	69	154.476521809896	0.6
-86	70.5	165.363362630208	0.75
-86	72	168.023478190104	0.793333333333333
-86	73.5	149.522908528646	0.513333333333333
-86	75	144.541829427083	0.426666666666667
-86	76.5	138.421834309896	0.333333333333333
-86	78	150.9912109375	0.52
-86	79.5	156.19873046875	0.6
-86	81	170.381469726562	0.796666666666667
-86	82.5	161.782023111979	0.68
-86	84	156.859537760417	0.58
-86	85.5	146.749471028646	0.43
-86	87	153.658243815104	0.583333333333333
-86	88.5	160.484415690104	0.663333333333333
-86	90	164.172770182292	0.716666666666667
-86	91.5	154.1748046875	0.583333333333333
-86	93	150.722452799479	0.486666666666667
-86	94.5	156.116739908854	0.586666666666667
-86	96	155.813191731771	0.58
-86	97.5	162.481892903646	0.693333333333333
-86	99	165.902099609375	0.746666666666667
-86	100.5	151.439005533854	0.52
-86	102	143.701171875	0.406666666666667
-86	103.5	144.593912760417	0.423333333333333
-86	105	147.637125651042	0.48
-86	106.5	158.953247070312	0.646666666666667
-86	108	158.406168619792	0.656666666666667
-86	109.5	158.300374348958	0.64
-86	111	153.896280924479	0.56
-86	112.5	154.737752278646	0.603333333333333
-86	114	154.655965169271	0.626666666666667
-86	115.5	156.892293294271	0.64
-86	117	156.328125	0.63
-86	118.5	151.484375	0.556666666666667
-86	120	147.229207356771	0.48
-86	121.5	158.474934895833	0.653333333333333
-86	123	159.305216471354	0.67
-86	124.5	161.690673828125	0.68
-86	126	155.643513997396	0.6
-86	127.5	153.354899088542	0.583333333333333
-86	129	142.635498046875	0.406666666666667
-86	130.5	153.157348632812	0.57
-86	132	158.345947265625	0.646666666666667
-86	133.5	157.422078450521	0.636666666666667
-86	135	153.582763671875	0.576666666666667
-86	136.5	158.855997721354	0.663333333333333
-86	138	153.013102213542	0.573333333333333
-86	139.5	154.932454427083	0.613333333333333
-86	141	153.431803385417	0.603333333333333
-86	142.5	154.121297200521	0.6
-86	144	150.447794596354	0.523333333333333
-86	145.5	152.198893229167	0.56
-86	147	154.547932942708	0.593333333333333
-86	148.5	156.868693033854	0.633333333333333
-86	150	156.717936197917	0.643333333333333

-88	0	160.334676106771	0.663333333333333
-88	1.5	141.351114908854	0.38
-88	3	139.329630533854	0.316666666666667
-88	4.5	149.819539388021	0.483333333333333
-88	6	169.287719726562	0.793333333333333
-88	7.5	173.563232421875	0.873333333333333
-88	9	163.60595703125	0.683333333333333
-88	10.5	150.208129882812	0.48
-88	12	148.824869791667	0.47
-88	13.5	159.823404947917	0.656666666666667
-88	15	169.001668294271	0.806666666666667
-88	16.5	171.412150065104	0.823333333333333
-88	18	162.035115559896	0.663333333333333
-88	19.5	139.534098307292	0.31
-88	21	132.982991536458	0.23
-88	22.5	145.068766276042	0.41
-88	24	164.735107421875	0.723333333333333
-88	25.5	170.381469726562	0.806666666666667
-88	27	160.512898763021	0.643333333333333
-88	28.5	150.343221028646	0.496666666666667
-88	30	146.750691731771	0.46
-88	31.5	151.545003255208	0.573333333333333
-88	33	168.481852213542	0.776666666666667
-88	34.5	170.074055989583	0.826666666666667
-88	36	153.913981119792	0.583333333333333
-88	37.5	140.744018554688	0.36
-88	39	150.858154296875	0.523333333333333
-88	40.5	164.670817057292	0.743333333333333
-88	42	166.63330078125	0.786666666666667
-88	43.5	160.559692382812	0.683333333333333
-88	45	142.4609375	0.396666666666667
-88	46.5	135.808919270833	0.313333333333333
-88	48	148.890787760417	0.493333333333333
-88	49.5	164.759114583333	0.74
-88	51	163.334147135417	0.723333333333333
-88	52.5	163.992919921875	0.733333333333333
-88	54	151.800944010417	0.523333333333333
-88	55.5	154.492594401042	0.573333333333333
-88	57	161.934204101562	0.686666666666667
-88	58.5	164.082234700521	0.726666666666667
-88	60	157.541910807292	0.643333333333333
-88	61.5	142.50244140625	0.403333333333333
-88	63	144.627482096354	0.45
-88	64.5	154.208577473958	0.603333333333333
-88	66	164.300333658854	0.76
-88	67.5	160.213216145833	0.696666666666667
-88	69	151.337280273438	0.563333333333333
-88	70.5	144.607950846354	0.436666666666667
-88	72	152.334594726562	0.58
-88	73.5	157.652384440104	0.64
-88	75	161.423746744792	0.696666666666667
-88	76.5	153.711344401042	0.573333333333333
-88	78	150.236002604167	0.526666666666667
-88	79.5	147.9736328125	0.523333333333333
-88	81	160.324300130208	0.713333333333333
-88	82.5	161.165161132812	0.72
-88	84	153.142700195312	0.596666666666667
-88	85.5	144.025268554688	0.443333333333333
-88	87	140.951538085938	0.396666666666667
-88	88.5	142.327677408854	0.416666666666667
-88	90	152.118733723958	0.566666666666667
-88	91.5	158.495686848958	0.65
-88	93	158.539021809896	0.676666666666667
-88	94.5	159.554443359375	0.666666666666667
-88	96	161.042683919271	0.706666666666667
-88	97.5	161.205851236979	0.703333333333333
-88	99	151.700439453125	0.566666666666667
-88	100.5	150.831298828125	0.53
-88	102	147.810668945312	0.506666666666667
-88	103.5	149.410400390625	0.53
-88	105	151.686604817708	0.576666666666667
-88	106.5	155.127156575521	0.603333333333333
-88	108	162.435099283854	0.723333333333333
-88	109.5	159.559529622396	0.693333333333333
-88	111	151.774088541667	0.56
-88	112.5	148.126831054688	0.493333333333333
-88	114	150.515747070312	0.523333333333333
-88	115.5	152.991333007812	0.556666666666667
-88	117	157.666625976562	0.606666666666667
-88	118.5	157.165120442708	0.613333333333333
-88	120	160.172729492188	0.68
-88	121.5	163.849080403646	0.723333333333333
-88	123	159.358520507812	0.65
-88	124.5	152.931111653646	0.556666666666667
-88	126	148.524780273438	0.513333333333333
-88	127.5	153.366902669271	0.58
-88	129	150.440470377604	0.513333333333333
-88	130.5	156.177571614583	0.616666666666667
-88	132	159.024861653646	0.643333333333333
-88	133.5	162.288818359375	0.71
-88	135	157.836303710938	0.636666666666667
-88	136.5	158.240356445312	0.646666666666667
-88	138	158.564046223958	0.64
-88	139.5	149.783325195312	0.503333333333333
-88	141	147.035319010417	0.493333333333333
-88	142.5	149.217936197917	0.513333333333333
-88	144	153.627726236979	0.6
