# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.491666666666667
0.6	0.49
1.2	0.516666666666667
1.8	0.556666666666667
2.4	0.543333333333333
3	0.508333333333333
3.6	0.41
4.2	0.366666666666667
4.8	0.323333333333333
5.4	0.241666666666667
6	0.221666666666667
6.6	0.138333333333333
7.2	0.103333333333333
7.8	0.1
8.4	0.0916666666666667
9	0.0833333333333333
9.6	0.14
10.2	0.2
10.8	0.241666666666667
11.4	0.381666666666667
12	0.435
12.6	0.506666666666667
13.2	0.671666666666667
13.8	0.668333333333333
14.4	0.738333333333333
15	0.801666666666667
15.6	0.795
16.2	0.841666666666667
16.8	0.836666666666667
17.4	0.795
18	0.74
18.6	0.646666666666667
19.2	0.596666666666667
19.8	0.543333333333333
20.4	0.423333333333333
21	0.335
21.6	0.255
22.2	0.175
22.8	0.131666666666667
23.4	0.103333333333333
24	0.1
24.6	0.126666666666667
25.2	0.128333333333333
25.8	0.185
26.4	0.196666666666667
27	0.28
27.6	0.378333333333333
28.2	0.425
28.8	0.501666666666667
29.4	0.543333333333333
30	0.523333333333333
30.6	0.53
31.2	0.553333333333333
31.8	0.508333333333333
32.4	0.478333333333333
33	0.463333333333333
33.6	0.423333333333333
34.2	0.355
34.8	0.35
35.4	0.253333333333333
36	0.198333333333333
36.6	0.111666666666667
37.2	0.103333333333333
37.8	0.0916666666666667
38.4	0.0783333333333333
39	0.125
39.6	0.18
40.2	0.27
40.8	0.283333333333333
41.4	0.408333333333333
42	0.481666666666667
42.6	0.59
43.2	0.66
43.8	0.746666666666667
44.4	0.768333333333333
45	0.818333333333333
45.6	0.836666666666667
46.2	0.831666666666667
46.8	0.798333333333333
47.4	0.746666666666667
48	0.678333333333333
48.6	0.548333333333333
49.2	0.523333333333333
49.8	0.466666666666667
50.4	0.353333333333333
51	0.293333333333333
51.6	0.211666666666667
52.2	0.131666666666667
52.8	0.085
53.4	0.08
54	0.095
54.6	0.0983333333333333
55.2	0.14
55.8	0.178333333333333
56.4	0.271666666666667
57	0.336666666666667
57.6	0.393333333333333
58.2	0.405
58.8	0.483333333333333
59.4	0.543333333333333
60	0.53
