# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.7
223	0.71
446	0.58
669	0.535
892	0.48
1115	0.31
1338	0.345
1561	0.38
1784	0.55
2007	0.63
2230	0.695
2453	0.735
2676	0.675
2899	0.54
3122	0.53
3345	0.535
3568	0.345
3791	0.3
4014	0.39
4237	0.665
4460	0.64
4683	0.725
4906	0.645
5129	0.64
5352	0.67
5575	0.61
5798	0.525
6021	0.37
6244	0.38
6467	0.465
6690	0.4
