# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 7	101
-85	0	169.788004557292	0.77
-85	1.5	144.475911458333	0.393333333333333
-85	3	133.181762695312	0.25
-85	4.5	143.733723958333	0.416666666666667
-85	6	155.779825846354	0.593333333333333
-85	7.5	176.2109375	0.89
-85	9	170.928751627604	0.816666666666667
-85	10.5	156.88720703125	0.596666666666667
-85	12	139.997965494792	0.323333333333333
-85	13.5	141.019694010417	0.34
-85	15	155.066528320312	0.546666666666667
-85	16.5	167.584635416667	0.75
-85	18	174.384562174479	0.876666666666667
-85	19.5	169.151611328125	0.783333333333333
-85	21	141.923624674479	0.37
-85	22.5	131.043701171875	0.21
-85	24	132.964070638021	0.26
-85	25.5	158.894856770833	0.643333333333333
-85	27	172.245686848958	0.83
-85	28.5	168.962605794271	0.78
-85	30	153.610432942708	0.546666666666667
-85	31.5	136.930135091146	0.296666666666667
-85	33	139.394734700521	0.32
-85	34.5	154.12353515625	0.563333333333333
-85	36	164.826863606771	0.773333333333333
-85	37.5	173.353474934896	0.876666666666667
-85	39	162.327677408854	0.696666666666667
-85	40.5	149.06494140625	0.496666666666667
-85	42	140.100911458333	0.363333333333333
-85	43.5	153.56689453125	0.546666666666667
-85	45	168.478190104167	0.776666666666667
-85	46.5	172.594197591146	0.85
-85	48	162.111409505208	0.693333333333333
-85	49.5	146.335856119792	0.446666666666667
-85	51	136.834920247396	0.266666666666667
-85	52.5	146.05712890625	0.443333333333333
-85	54	165.027669270833	0.74
-85	55.5	167.72705078125	0.803333333333333
-85	57	160.652262369792	0.703333333333333
-85	58.5	144.925333658854	0.463333333333333
-85	60	136.798299153646	0.33
-85	61.5	140.192464192708	0.373333333333333
-85	63	157.600301106771	0.636666666666667
-85	64.5	169.592895507812	0.793333333333333
-85	66	163.190714518229	0.71
-85	67.5	152.951049804688	0.546666666666667
-85	69	145.547281901042	0.44
-85	70.5	150.225626627604	0.516666666666667
-85	72	159.8291015625	0.676666666666667
-85	73.5	167.969360351562	0.806666666666667
-85	75	168.074951171875	0.77
-85	76.5	152.388509114583	0.516666666666667
-85	78	138.482869466146	0.3
-85	79.5	138.396402994792	0.33
-85	81	147.847086588542	0.48
-85	82.5	159.480183919271	0.65
-85	84	165.238850911458	0.75
-85	85.5	154.577840169271	0.57
-85	87	157.065633138021	0.58
-85	88.5	151.145629882812	0.473333333333333
-85	90	149.665120442708	0.503333333333333
-85	91.5	154.631144205729	0.596666666666667
-85	93	163.436889648438	0.72
