# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 51
0	0.856666666666667
320	0.903333333333333
640	0.916666666666667
960	0.886666666666667
1280	0.85
1600	0.836666666666667
1920	0.876666666666667
2240	0.773333333333333
2560	0.77
2880	0.753333333333333
3200	0.653333333333333
3520	0.563333333333333
3840	0.553333333333333
4160	0.603333333333333
4480	0.576666666666667
4800	0.526666666666667
5120	0.616666666666667
5440	0.58
5760	0.536666666666667
6080	0.49
6400	0.49
6720	0.55
7040	0.503333333333333
7360	0.543333333333333
7680	0.523333333333333
8000	0.533333333333333
8320	0.493333333333333
8640	0.53
8960	0.546666666666667
9280	0.546666666666667
9600	0.47
9920	0.543333333333333
10240	0.483333333333333
10560	0.536666666666667
10880	0.523333333333333
11200	0.486666666666667
11520	0.5
11840	0.47
12160	0.563333333333333
12480	0.52
12800	0.523333333333333
13120	0.506666666666667
13440	0.483333333333333
13760	0.496666666666667
14080	0.516666666666667
14400	0.573333333333333
14720	0.566666666666667
15040	0.55
15360	0.556666666666667
15680	0.52
16000	0.51
