# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.3875
3	0.2125
6	0.175
9	0.3625
12	0.675
15	0.9
18	0.875
21	0.475
24	0.2125
27	0.175
30	0.5
33	0.55
36	0.7625
39	0.85
42	0.6375
45	0.425
48	0.2125
51	0.25
54	0.4125
57	0.7625
60	0.8875
63	0.775
66	0.6
69	0.275
72	0.1375
75	0.2875
78	0.5375
81	0.8375
84	0.875
87	0.7625
90	0.45
93	0.25
96	0.225
99	0.45
102	0.8375
105	0.85
108	0.7625
111	0.525
114	0.1625
117	0.125
120	0.35
123	0.5125
126	0.75
129	0.9125
132	0.7125
135	0.35
138	0.1625
141	0.3375
144	0.5125
147	0.725
150	0.9125
