# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.775
227	0.66
454	0.395
681	0.375
908	0.495
1135	0.585
1362	0.75
1589	0.67
1816	0.445
2043	0.27
2270	0.46
2497	0.675
2724	0.745
2951	0.71
3178	0.475
3405	0.26
3632	0.35
3859	0.56
4086	0.685
4313	0.685
4540	0.56
4767	0.435
4994	0.35
5221	0.485
5448	0.735
5675	0.725
5902	0.41
6129	0.375
6356	0.385
6583	0.525
6810	0.595
