# wait_q2_set	avg_S_North	su_S_North
# "wait_q2"	"avg_S_North"	"su_S_North"
# 121
0	150.8447265625	0.39
0.25	144.116516113281	0.28
0.5	136.898498535156	0.195
0.75	136.488952636719	0.165
1	132.027587890625	0.13
1.25	130.140380859375	0.09
1.5	131.532592773438	0.09
1.75	130.606079101562	0.055
2	131.872863769531	0.095
2.25	138.982238769531	0.195
2.5	139.727478027344	0.225
2.75	145.865173339844	0.31
3	149.169616699219	0.36
3.25	154.45068359375	0.45
3.5	156.089477539062	0.51
3.75	168.9306640625	0.69
4	173.325805664062	0.785
4.25	175.318298339844	0.775
4.5	179.497985839844	0.87
4.75	180.949096679688	0.915
5	177.159729003906	0.85
5.25	180.742797851562	0.9
5.5	180.894165039062	0.915
5.75	178.160400390625	0.865
6	178.494262695312	0.835
6.25	179.068603515625	0.84
6.5	168.455810546875	0.675
6.75	165.076904296875	0.655
7	156.011962890625	0.485
7.25	153.04443359375	0.445
7.5	152.092590332031	0.43
7.75	144.404602050781	0.315
8	140.7373046875	0.265
8.25	134.7119140625	0.15
8.5	134.523010253906	0.135
8.75	132.991943359375	0.12
9	132.979736328125	0.115
9.25	132.113342285156	0.08
9.5	131.81640625	0.12
9.75	136.81884765625	0.18
10	138.941040039062	0.205
10.25	142.76123046875	0.25
10.5	144.409484863281	0.29
10.75	149.702758789062	0.375
11	150.849304199219	0.41
11.25	158.2666015625	0.495
11.5	161.9970703125	0.56
11.75	162.909240722656	0.56
12	164.203796386719	0.595
12.25	165.7763671875	0.66
12.5	164.898071289062	0.625
12.75	161.220092773438	0.545
13	162.806701660156	0.585
13.25	158.899536132812	0.505
13.5	151.437377929688	0.4
13.75	151.684265136719	0.41
14	143.338928222656	0.275
14.25	143.37646484375	0.29
14.5	144.539184570312	0.295
14.75	136.697082519531	0.185
15	136.882629394531	0.175
15.25	129.807739257812	0.06
15.5	129.992065429688	0.06
15.75	133.010559082031	0.08
16	132.457885742188	0.11
16.25	132.757263183594	0.14
16.5	135.208129882812	0.16
16.75	146.676940917969	0.34
17	139.904479980469	0.235
17.25	148.597412109375	0.4
17.5	155.208129882812	0.495
17.75	161.063232421875	0.565
18	173.092041015625	0.76
18.25	171.692504882812	0.74
18.5	176.260681152344	0.805
18.75	180.483093261719	0.875
19	180.843811035156	0.885
19.25	184.153137207031	0.935
19.5	184.668579101562	0.92
19.75	183.801879882812	0.92
20	180.934448242188	0.88
20.25	176.296997070312	0.805
20.5	170.563659667969	0.705
20.75	173.192138671875	0.74
21	164.351501464844	0.615
21.25	158.254089355469	0.495
21.5	155.423889160156	0.465
21.75	146.171569824219	0.33
22	143.00537109375	0.245
22.25	141.166381835938	0.22
22.5	136.743774414062	0.16
22.75	132.998657226562	0.125
23	131.541137695312	0.085
23.25	129.204406738281	0.085
23.5	130.48828125	0.125
23.75	132.04345703125	0.12
24	135.3662109375	0.195
24.25	136.861572265625	0.22
24.5	141.845092773438	0.28
24.75	149.5849609375	0.365
25	151.831970214844	0.43
25.25	151.945495605469	0.445
25.5	158.277587890625	0.515
25.75	159.346923828125	0.545
26	163.250427246094	0.615
26.25	163.757934570312	0.645
26.5	164.764709472656	0.65
26.75	159.523315429688	0.545
27	160.921325683594	0.575
27.25	161.092529296875	0.56
27.5	156.116943359375	0.505
27.75	151.668701171875	0.455
28	147.776489257812	0.365
28.25	144.21630859375	0.29
28.5	142.709045410156	0.25
28.75	139.002990722656	0.215
29	135.588989257812	0.145
29.25	132.888793945312	0.125
29.5	131.135864257812	0.075
29.75	135.230712890625	0.1
30	136.617431640625	0.135
