# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 21
0	0.78
245	0.675
490	0.57
735	0.44
980	0.38
1225	0.38
1470	0.37
1715	0.4
1960	0.65
2205	0.73
2450	0.755
2695	0.765
2940	0.755
3185	0.635
3430	0.55
3675	0.41
3920	0.31
4165	0.435
4410	0.425
4655	0.565
4900	0.66
