# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.296666666666667
0.6	0.3
1.2	0.296666666666667
1.8	0.241666666666667
2.4	0.201666666666667
3	0.238333333333333
3.6	0.153333333333333
4.2	0.15
4.8	0.11
5.4	0.105
6	0.0783333333333333
6.6	0.0816666666666667
7.2	0.105
7.8	0.14
8.4	0.181666666666667
9	0.251666666666667
9.6	0.315
10.2	0.353333333333333
10.8	0.438333333333333
11.4	0.548333333333333
12	0.628333333333333
12.6	0.705
13.2	0.836666666666667
13.8	0.875
14.4	0.898333333333333
15	0.92
15.6	0.948333333333333
16.2	0.93
16.8	0.905
17.4	0.873333333333333
18	0.795
18.6	0.686666666666667
19.2	0.661666666666667
19.8	0.583333333333333
20.4	0.461666666666667
21	0.386666666666667
21.6	0.31
22.2	0.243333333333333
22.8	0.171666666666667
23.4	0.13
24	0.115
24.6	0.08
25.2	0.1
25.8	0.09
26.4	0.148333333333333
27	0.146666666666667
27.6	0.176666666666667
28.2	0.203333333333333
28.8	0.23
29.4	0.24
30	0.258333333333333
30.6	0.253333333333333
31.2	0.27
31.8	0.236666666666667
32.4	0.208333333333333
33	0.188333333333333
33.6	0.145
34.2	0.133333333333333
34.8	0.103333333333333
35.4	0.09
36	0.108333333333333
36.6	0.0966666666666667
37.2	0.133333333333333
37.8	0.166666666666667
38.4	0.215
39	0.253333333333333
39.6	0.398333333333333
40.2	0.455
40.8	0.54
41.4	0.633333333333333
42	0.671666666666667
42.6	0.8
43.2	0.833333333333333
43.8	0.883333333333333
44.4	0.915
45	0.945
45.6	0.916666666666667
46.2	0.901666666666667
46.8	0.888333333333333
47.4	0.795
48	0.753333333333333
48.6	0.64
49.2	0.575
49.8	0.473333333333333
50.4	0.383333333333333
51	0.346666666666667
51.6	0.273333333333333
52.2	0.19
52.8	0.158333333333333
53.4	0.0983333333333333
54	0.108333333333333
54.6	0.0766666666666667
55.2	0.118333333333333
55.8	0.123333333333333
56.4	0.138333333333333
57	0.166666666666667
57.6	0.203333333333333
58.2	0.238333333333333
58.8	0.243333333333333
59.4	0.26
60	0.238333333333333
