# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.91
223	0.87
446	0.85
669	0.715
892	0.69
1115	0.555
1338	0.52
1561	0.405
1784	0.4
2007	0.31
2230	0.41
2453	0.395
2676	0.465
2899	0.505
3122	0.58
3345	0.715
3568	0.73
3791	0.835
4014	0.875
4237	0.89
4460	0.92
4683	0.85
4906	0.785
5129	0.74
5352	0.52
5575	0.705
5798	0.565
6021	0.55
6244	0.35
6467	0.395
6690	0.42
