# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.77
232	0.5
464	0.375
696	0.625
928	0.76
1160	0.555
1392	0.32
1624	0.535
1856	0.74
2088	0.545
2320	0.38
2552	0.595
2784	0.715
3016	0.43
3248	0.315
3480	0.645
3712	0.69
3944	0.46
4176	0.415
4408	0.685
4640	0.67
4872	0.42
5104	0.515
5336	0.73
5568	0.71
5800	0.475
6032	0.345
6264	0.67
6496	0.615
6728	0.41
6960	0.46
