# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.103333333333333
0.6	0.105
1.2	0.146666666666667
1.8	0.143333333333333
2.4	0.176666666666667
3	0.145
3.6	0.13
4.2	0.15
4.8	0.101666666666667
5.4	0.101666666666667
6	0.095
6.6	0.118333333333333
7.2	0.095
7.8	0.0866666666666667
8.4	0.0716666666666667
9	0.0583333333333333
9.6	0.0933333333333333
10.2	0.0833333333333333
10.8	0.095
11.4	0.103333333333333
12	0.075
12.6	0.108333333333333
13.2	0.113333333333333
13.8	0.085
14.4	0.111666666666667
15	0.126666666666667
15.6	0.0966666666666667
16.2	0.0883333333333333
16.8	0.101666666666667
17.4	0.08
18	0.0833333333333333
18.6	0.075
19.2	0.095
19.8	0.09
20.4	0.113333333333333
21	0.095
21.6	0.126666666666667
22.2	0.116666666666667
22.8	0.133333333333333
23.4	0.121666666666667
24	0.146666666666667
24.6	0.175
25.2	0.173333333333333
25.8	0.156666666666667
26.4	0.21
27	0.171666666666667
27.6	0.21
28.2	0.173333333333333
28.8	0.213333333333333
29.4	0.2
30	0.205
30.6	0.211666666666667
31.2	0.176666666666667
31.8	0.146666666666667
32.4	0.191666666666667
33	0.151666666666667
33.6	0.161666666666667
34.2	0.12
34.8	0.128333333333333
35.4	0.133333333333333
36	0.0933333333333333
36.6	0.11
37.2	0.0866666666666667
37.8	0.126666666666667
38.4	0.075
39	0.1
39.6	0.106666666666667
40.2	0.0616666666666667
40.8	0.0683333333333333
41.4	0.08
42	0.0866666666666667
42.6	0.0916666666666667
43.2	0.09
43.8	0.095
44.4	0.08
45	0.105
45.6	0.0866666666666667
46.2	0.095
46.8	0.08
47.4	0.0933333333333333
48	0.08
48.6	0.0883333333333333
49.2	0.12
49.8	0.113333333333333
50.4	0.141666666666667
51	0.15
51.6	0.123333333333333
52.2	0.15
52.8	0.195
53.4	0.176666666666667
54	0.16
54.6	0.156666666666667
55.2	0.19
55.8	0.19
56.4	0.178333333333333
57	0.173333333333333
57.6	0.203333333333333
58.2	0.146666666666667
58.8	0.211666666666667
59.4	0.171666666666667
60	0.178333333333333
