# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 51
0	0.913333333333333
1608	0.926666666666667
3216	0.923333333333333
4824	0.876666666666667
6432	0.803333333333333
8040	0.766666666666667
9648	0.663333333333333
11256	0.613333333333333
12864	0.596666666666667
14472	0.603333333333333
16080	0.62
17688	0.566666666666667
19296	0.593333333333333
20904	0.63
22512	0.623333333333333
24120	0.596666666666667
25728	0.563333333333333
27336	0.516666666666667
28944	0.54
30552	0.573333333333333
32160	0.536666666666667
33768	0.55
35376	0.553333333333333
36984	0.576666666666667
38592	0.546666666666667
40200	0.55
41808	0.49
43416	0.536666666666667
45024	0.513333333333333
46632	0.596666666666667
48240	0.496666666666667
49848	0.52
51456	0.51
53064	0.593333333333333
54672	0.523333333333333
56280	0.506666666666667
57888	0.583333333333333
59496	0.583333333333333
61104	0.503333333333333
62712	0.563333333333333
64320	0.526666666666667
65928	0.543333333333333
67536	0.526666666666667
69144	0.566666666666667
70752	0.503333333333333
72360	0.53
73968	0.513333333333333
75576	0.556666666666667
77184	0.533333333333333
78792	0.503333333333333
80400	0.543333333333333
