# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.9
171	0.91
342	0.825
513	0.81
684	0.65
855	0.575
1026	0.41
1197	0.38
1368	0.33
1539	0.295
1710	0.28
1881	0.29
2052	0.435
2223	0.525
2394	0.625
2565	0.735
2736	0.825
2907	0.84
3078	0.895
3249	0.905
3420	0.86
3591	0.685
3762	0.555
3933	0.675
4104	0.5
4275	0.375
4446	0.28
4617	0.39
4788	0.275
4959	0.345
5130	0.45
