# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.915
220	0.87
440	0.74
660	0.675
880	0.435
1100	0.35
1320	0.29
1540	0.42
1760	0.53
1980	0.55
2200	0.815
2420	0.885
2640	0.94
2860	0.9
3080	0.74
3300	0.635
3520	0.505
3740	0.41
3960	0.37
4180	0.36
4400	0.385
4620	0.47
4840	0.74
5060	0.715
5280	0.795
5500	0.89
5720	0.885
5940	0.9
6160	0.73
6380	0.68
6600	0.345
