# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.71
224	0.685
448	0.615
672	0.475
896	0.38
1120	0.345
1344	0.45
1568	0.575
1792	0.645
2016	0.695
2240	0.725
2464	0.695
2688	0.42
2912	0.385
3136	0.385
3360	0.42
3584	0.515
3808	0.66
4032	0.695
4256	0.705
4480	0.655
4704	0.475
4928	0.32
5152	0.35
5376	0.575
5600	0.665
5824	0.67
6048	0.695
6272	0.705
6496	0.69
6720	0.695
