# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.438333333333333
0.6	0.353333333333333
1.2	0.271666666666667
1.8	0.193333333333333
2.4	0.146666666666667
3	0.09
3.6	0.106666666666667
4.2	0.0883333333333333
4.8	0.115
5.4	0.141666666666667
6	0.195
6.6	0.296666666666667
7.2	0.39
7.8	0.51
8.4	0.595
9	0.641666666666667
9.6	0.776666666666667
10.2	0.838333333333333
10.8	0.885
11.4	0.94
12	0.928333333333333
12.6	0.921666666666667
13.2	0.883333333333333
13.8	0.865
14.4	0.776666666666667
15	0.708333333333333
15.6	0.596666666666667
16.2	0.468333333333333
16.8	0.418333333333333
17.4	0.34
18	0.251666666666667
18.6	0.185
19.2	0.0983333333333333
19.8	0.111666666666667
20.4	0.0933333333333333
21	0.1
21.6	0.145
22.2	0.195
22.8	0.238333333333333
23.4	0.298333333333333
24	0.37
24.6	0.406666666666667
25.2	0.485
25.8	0.525
26.4	0.575
27	0.565
27.6	0.53
28.2	0.51
28.8	0.48
29.4	0.418333333333333
30	0.341666666666667
30.6	0.288333333333333
31.2	0.211666666666667
31.8	0.178333333333333
32.4	0.125
33	0.095
33.6	0.0733333333333333
34.2	0.0983333333333333
34.8	0.138333333333333
35.4	0.198333333333333
36	0.26
36.6	0.338333333333333
37.2	0.433333333333333
37.8	0.568333333333333
38.4	0.651666666666667
39	0.75
39.6	0.815
40.2	0.876666666666667
40.8	0.9
41.4	0.965
42	0.916666666666667
42.6	0.896666666666667
43.2	0.886666666666667
43.8	0.808333333333333
44.4	0.678333333333333
45	0.606666666666667
45.6	0.53
46.2	0.406666666666667
46.8	0.35
47.4	0.231666666666667
48	0.183333333333333
48.6	0.123333333333333
49.2	0.09
49.8	0.0633333333333333
50.4	0.085
51	0.115
51.6	0.206666666666667
52.2	0.23
52.8	0.346666666666667
53.4	0.393333333333333
54	0.446666666666667
54.6	0.508333333333333
55.2	0.525
55.8	0.576666666666667
56.4	0.558333333333333
57	0.575
57.6	0.535
58.2	0.48
58.8	0.435
59.4	0.363333333333333
60	0.28
