# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 7	101
-85	0	129.191487630208	0.203333333333333
-85	3	138.625691731771	0.36
-85	6	163.324788411458	0.73
-85	9	171.6015625	0.846666666666667
-85	12	146.956380208333	0.473333333333333
-85	15	127.631429036458	0.166666666666667
-85	18	148.473714192708	0.486666666666667
-85	21	172.1826171875	0.843333333333333
-85	24	166.639200846354	0.753333333333333
-85	27	139.806111653646	0.35
-85	30	131.387939453125	0.2
-85	33	155.216674804688	0.603333333333333
-85	36	173.857625325521	0.876666666666667
-85	39	153.331298828125	0.573333333333333
-85	42	128.268636067708	0.19
-85	45	140.630289713542	0.396666666666667
-85	48	167.310791015625	0.796666666666667
-85	51	166.828206380208	0.776666666666667
-85	54	140.314127604167	0.39
-85	57	126.02294921875	0.17
-85	60	151.6650390625	0.593333333333333
-85	63	169.953409830729	0.846666666666667
-85	66	158.612670898438	0.65
-85	69	134.068603515625	0.273333333333333
-85	72	138.874715169271	0.34
-85	75	167.663370768229	0.783333333333333
-85	78	168.966267903646	0.823333333333333
-85	81	144.397786458333	0.43
-85	84	128.436686197917	0.183333333333333
-85	87	150.475056966146	0.526666666666667
-85	90	173.602498372396	0.89
-85	93	163.446858723958	0.716666666666667
-85	96	133.486938476562	0.283333333333333
-85	99	133.068644205729	0.266666666666667
-85	102	164.583129882812	0.756666666666667
-85	105	171.802978515625	0.876666666666667
-85	108	147.561645507812	0.486666666666667
-85	111	126.597086588542	0.17
-85	114	145.719197591146	0.463333333333333
-85	117	170.391642252604	0.856666666666667
-85	120	164.052734375	0.746666666666667
-85	123	135.238647460938	0.283333333333333
-85	126	133.2568359375	0.266666666666667
-85	129	161.104532877604	0.686666666666667
-85	132	170.561726888021	0.836666666666667
-85	135	148.068237304688	0.49
-85	138	130.592854817708	0.216666666666667
-85	141	144.901326497396	0.45
-85	144	172.743123372396	0.87
-85	147	163.938395182292	0.73
-85	150	137.521362304688	0.31
-85	153	135.344034830729	0.28
-85	156	159.546508789062	0.69
-85	159	172.462768554688	0.876666666666667
-85	162	145.846150716146	0.5
-85	165	125.211995442708	0.16
-85	168	142.267252604167	0.436666666666667
-85	171	168.395182291667	0.836666666666667
-85	174	163.117065429688	0.77
-85	177	133.711140950521	0.303333333333333
-85	180	129.234415690104	0.226666666666667
-85	183	155.395100911458	0.62
-85	186	172.516682942708	0.873333333333333
-85	189	156.001383463542	0.62
-85	192	129.109293619792	0.22
-85	195	137.833658854167	0.353333333333333
-85	198	168.400675455729	0.823333333333333
-85	201	168.274943033854	0.836666666666667
-85	204	140.322062174479	0.4
-85	207	125.885213216146	0.183333333333333
-85	210	152.790730794271	0.583333333333333
-85	213	172.032267252604	0.89
-85	216	156.293334960938	0.643333333333333
-85	219	128.692220052083	0.21
-85	222	131.7822265625	0.26
-85	225	165.189412434896	0.77
-85	228	171.20849609375	0.866666666666667
-85	231	142.437540690104	0.403333333333333
-85	234	130.435587565104	0.223333333333333
-85	237	148.681844075521	0.536666666666667
-85	240	170.254109700521	0.87
-85	243	156.007283528646	0.63
-85	246	135.787556966146	0.323333333333333
-85	249	139.085286458333	0.37
-85	252	166.443888346354	0.79
-85	255	165.164794921875	0.803333333333333
-85	258	143.540649414062	0.426666666666667
-85	261	126.392618815104	0.18
-85	264	146.383463541667	0.493333333333333
-85	267	167.669881184896	0.836666666666667
-85	270	157.799886067708	0.666666666666667
-85	273	128.816935221354	0.23
-85	276	133.245646158854	0.296666666666667
-85	279	161.812133789062	0.743333333333333
-85	282	167.097778320312	0.8
-85	285	143.035888671875	0.45
-85	288	130.634969075521	0.263333333333333
-85	291	148.618570963542	0.556666666666667
-85	294	170.253499348958	0.883333333333333
-85	297	156.892700195312	0.67
-85	300	133.577677408854	0.306666666666667

-80	0	141.704711914062	0.396666666666667
-80	3	128.652140299479	0.183333333333333
-80	6	156.390177408854	0.613333333333333
-80	9	173.904418945312	0.87
-80	12	160.013834635417	0.68
-80	15	134.883219401042	0.283333333333333
-80	18	130.265706380208	0.203333333333333
-80	21	159.178059895833	0.646666666666667
-80	24	173.225504557292	0.876666666666667
-80	27	152.194213867188	0.546666666666667
-80	30	130.326538085938	0.2
-80	33	141.513264973958	0.39
-80	36	164.370930989583	0.773333333333333
-80	39	167.931518554688	0.836666666666667
-80	42	144.665323893229	0.446666666666667
-80	45	126.924845377604	0.166666666666667
-80	48	148.787231445312	0.51
-80	51	169.424845377604	0.823333333333333
-80	54	164.462483723958	0.773333333333333
-80	57	135.508015950521	0.3
-80	60	133.384195963542	0.27
-80	63	152.977091471354	0.556666666666667
-80	66	173.84521484375	0.893333333333333
-80	69	157.206624348958	0.636666666666667
-80	72	129.357299804688	0.196666666666667
-80	75	135.309651692708	0.3
-80	78	164.974365234375	0.723333333333333
-80	81	173.880004882812	0.876666666666667
-80	84	150.038248697917	0.503333333333333
-80	87	129.890747070312	0.186666666666667
-80	90	144.577840169271	0.416666666666667
-80	93	170.393880208333	0.816666666666667
-80	96	163.912353515625	0.743333333333333
-80	99	134.379069010417	0.26
-80	102	136.111450195312	0.29
-80	105	156.631266276042	0.603333333333333
-80	108	173.307698567708	0.853333333333333
-80	111	162.165323893229	0.696666666666667
-80	114	134.052530924479	0.25
-80	117	136.780802408854	0.306666666666667
-80	120	163.799641927083	0.726666666666667
-80	123	169.360148111979	0.82
-80	126	147.911783854167	0.49
-80	129	125.732421875	0.16
-80	132	143.161010742188	0.436666666666667
-80	135	166.141967773438	0.8
-80	138	165.675455729167	0.786666666666667
-80	141	141.7529296875	0.413333333333333
-80	144	131.96533203125	0.27
-80	147	154.931233723958	0.633333333333333
-80	150	172.015177408854	0.886666666666667
-80	153	153.55224609375	0.62
-80	156	131.227620442708	0.26
-80	159	133.222249348958	0.31
-80	162	161.512451171875	0.73
-80	165	167.052205403646	0.83
-80	168	148.148193359375	0.533333333333333
-80	171	126.895548502604	0.206666666666667
-80	174	141.517944335938	0.443333333333333
-80	177	167.877807617188	0.856666666666667
-80	180	165.581665039062	0.806666666666667
-80	183	137.327270507812	0.373333333333333
-80	186	128.7890625	0.226666666666667
-80	189	154.281209309896	0.626666666666667
-80	192	166.894327799479	0.83
-80	195	149.962972005208	0.57
-80	198	128.602905273438	0.226666666666667
-80	201	132.858479817708	0.286666666666667
-80	204	159.093221028646	0.71
-80	207	168.573811848958	0.856666666666667
-80	210	146.18896484375	0.503333333333333
-80	213	127.782185872396	0.22
-80	216	139.849243164062	0.406666666666667
-80	219	167.115275065104	0.806666666666667
-80	222	163.588053385417	0.753333333333333
-80	225	138.451741536458	0.363333333333333
-80	228	127.393595377604	0.21
-80	231	154.073486328125	0.61
-80	234	167.512817382812	0.813333333333333
-80	237	154.5703125	0.636666666666667
-80	240	131.739095052083	0.266666666666667
-80	243	132.940673828125	0.29
-80	246	162.185465494792	0.74
-80	249	165.262858072917	0.82
-80	252	150.587361653646	0.543333333333333
-80	255	132.197469075521	0.243333333333333
-80	258	143.024495442708	0.416666666666667
-80	261	165.644327799479	0.77
-80	264	168.284301757812	0.806666666666667
-80	267	146.600545247396	0.453333333333333
-80	270	131.769612630208	0.233333333333333
-80	273	155.47607421875	0.636666666666667
-80	276	168.527628580729	0.836666666666667
-80	279	155.866292317708	0.65
-80	282	131.275634765625	0.266666666666667
-80	285	134.545084635417	0.313333333333333
-80	288	159.262084960938	0.726666666666667
-80	291	167.712809244792	0.85
-80	294	147.306315104167	0.516666666666667
-80	297	128.659871419271	0.226666666666667
-80	300	137.11669921875	0.37

-75	0	149.344075520833	0.503333333333333
-75	3	124.757080078125	0.15
-75	6	138.248901367188	0.366666666666667
-75	9	166.9970703125	0.8
-75	12	167.151082356771	0.803333333333333
-75	15	143.154093424479	0.456666666666667
-75	18	127.655843098958	0.206666666666667
-75	21	141.358642578125	0.4
-75	24	167.920328776042	0.85
-75	27	163.489583333333	0.766666666666667
-75	30	138.986409505208	0.383333333333333
-75	33	126.87744140625	0.196666666666667
-75	36	147.430216471354	0.51
-75	39	170.036010742188	0.853333333333333
-75	42	162.432657877604	0.766666666666667
-75	45	133.943277994792	0.323333333333333
-75	48	124.630737304688	0.176666666666667
-75	51	149.566650390625	0.546666666666667
-75	54	169.885864257812	0.866666666666667
-75	57	158.523152669271	0.69
-75	60	134.027913411458	0.31
-75	63	130.093587239583	0.243333333333333
-75	66	156.390177408854	0.643333333333333
-75	69	169.245808919271	0.853333333333333
-75	72	154.93408203125	0.64
-75	75	133.517049153646	0.296666666666667
-75	78	128.936971028646	0.233333333333333
-75	81	160.439453125	0.716666666666667
-75	84	170.141398111979	0.843333333333333
-75	87	149.575805664062	0.546666666666667
-75	90	127.419230143229	0.206666666666667
-75	93	137.101847330729	0.353333333333333
-75	96	156.8896484375	0.663333333333333
-75	99	168.286539713542	0.84
-75	102	149.021606445312	0.543333333333333
-75	105	130.730387369792	0.256666666666667
-75	108	140.981241861979	0.383333333333333
-75	111	168.117472330729	0.81
-75	114	166.95068359375	0.81
-75	117	143.541259765625	0.446666666666667
-75	120	125.348714192708	0.176666666666667
-75	123	146.496175130208	0.51
-75	126	169.218953450521	0.866666666666667
-75	129	159.911092122396	0.746666666666667
-75	132	134.118448893229	0.33
-75	135	123.828125	0.166666666666667
-75	138	151.231079101562	0.566666666666667
-75	141	169.083251953125	0.83
-75	144	159.452921549479	0.693333333333333
-75	147	136.829223632812	0.336666666666667
-75	150	130.611979166667	0.24
-75	153	153.471069335938	0.6
-75	156	172.544759114583	0.88
-75	159	162.51220703125	0.736666666666667
-75	162	132.843424479167	0.27
-75	165	134.266560872396	0.306666666666667
-75	168	155.294189453125	0.646666666666667
-75	171	171.476440429688	0.866666666666667
-75	174	152.763264973958	0.586666666666667
-75	177	130.171508789062	0.226666666666667
-75	180	136.233113606771	0.333333333333333
-75	183	163.138427734375	0.75
-75	186	166.470133463542	0.83
-75	189	147.7392578125	0.52
-75	192	128.666178385417	0.223333333333333
-75	195	143.759358723958	0.463333333333333
-75	198	164.130452473958	0.8
-75	201	163.924153645833	0.793333333333333
-75	204	142.828369140625	0.436666666666667
-75	207	129.420979817708	0.226666666666667
-75	210	148.413492838542	0.52
-75	213	165.187174479167	0.796666666666667
-75	216	161.718953450521	0.75
-75	219	139.149780273438	0.4
-75	222	126.885986328125	0.206666666666667
-75	225	150.379435221354	0.56
-75	228	165.589396158854	0.823333333333333
-75	231	157.624715169271	0.673333333333333
-75	234	135.333862304688	0.343333333333333
-75	237	134.266560872396	0.333333333333333
-75	240	150.703125	0.606666666666667
-75	243	164.239908854167	0.806666666666667
-75	246	157.826131184896	0.696666666666667
-75	249	129.029541015625	0.24
-75	252	135.728963216146	0.36
-75	255	153.429158528646	0.636666666666667
-75	258	160.599975585938	0.786666666666667
-75	261	148.710530598958	0.58
-75	264	129.069010416667	0.25
-75	267	139.763590494792	0.42
-75	270	156.482137044271	0.683333333333333
-75	273	160.572713216146	0.766666666666667
-75	276	142.552286783854	0.48
-75	279	128.175048828125	0.256666666666667
-75	282	134.955647786458	0.346666666666667
-75	285	162.40478515625	0.783333333333333
-75	288	158.807779947917	0.716666666666667
-75	291	145.457356770833	0.486666666666667
-75	294	128.524576822917	0.226666666666667
-75	297	132.760823567708	0.283333333333333
-75	300	160.407511393229	0.71

-70	0	155.519205729167	0.58
-70	3	128.754069010417	0.2
-70	6	127.506713867188	0.173333333333333
-70	9	159.585978190104	0.676666666666667
-70	12	173.629150390625	0.896666666666667
-70	15	153.64013671875	0.586666666666667
-70	18	131.361287434896	0.26
-70	21	131.965535481771	0.26
-70	24	156.997884114583	0.633333333333333
-70	27	174.857991536458	0.883333333333333
-70	30	162.573038736979	0.7
-70	33	130.827229817708	0.236666666666667
-70	36	132.140909830729	0.243333333333333
-70	39	157.776082356771	0.653333333333333
-70	42	170.971069335938	0.873333333333333
-70	45	154.987996419271	0.63
-70	48	131.973876953125	0.263333333333333
-70	51	128.947143554688	0.21
-70	54	158.071899414062	0.65
-70	57	172.426961263021	0.883333333333333
-70	60	158.011678059896	0.656666666666667
-70	63	134.580281575521	0.27
-70	66	132.837931315104	0.24
-70	69	152.39990234375	0.553333333333333
-70	72	176.393229166667	0.91
-70	75	163.766072591146	0.706666666666667
-70	78	138.833211263021	0.323333333333333
-70	81	130.674031575521	0.203333333333333
-70	84	147.068074544271	0.46
-70	87	168.190511067708	0.793333333333333
-70	90	167.875162760417	0.773333333333333
-70	93	141.478881835938	0.386666666666667
-70	96	126.039632161458	0.153333333333333
-70	99	148.128255208333	0.476666666666667
-70	102	173.024291992188	0.866666666666667
-70	105	157.154337565104	0.65
-70	108	132.835693359375	0.25
-70	111	136.210530598958	0.31
-70	114	155.786539713542	0.613333333333333
-70	117	170.913899739583	0.856666666666667
-70	120	162.120971679688	0.716666666666667
-70	123	136.329142252604	0.29
-70	126	133.524983723958	0.256666666666667
-70	129	156.028238932292	0.606666666666667
-70	132	171.200154622396	0.846666666666667
-70	135	158.704020182292	0.67
-70	138	135.265502929688	0.306666666666667
-70	141	133.72802734375	0.28
-70	144	152.546997070312	0.563333333333333
-70	147	170.896606445312	0.843333333333333
-70	150	161.445109049479	0.683333333333333
-70	153	135.100504557292	0.276666666666667
-70	156	131.492716471354	0.226666666666667
-70	159	157.122395833333	0.633333333333333
-70	162	171.46728515625	0.883333333333333
-70	165	158.297119140625	0.676666666666667
-70	168	133.548787434896	0.263333333333333
-70	171	133.794555664062	0.266666666666667
-70	174	158.223673502604	0.65
-70	177	173.269449869792	0.873333333333333
-70	180	165.194295247396	0.766666666666667
-70	183	138.460286458333	0.34
-70	186	132.549031575521	0.243333333333333
-70	189	154.212849934896	0.583333333333333
-70	192	173.071085611979	0.886666666666667
-70	195	159.710896809896	0.71
-70	198	133.574625651042	0.296666666666667
-70	201	130.545043945312	0.236666666666667
-70	204	149.451497395833	0.556666666666667
-70	207	169.857381184896	0.87
-70	210	158.671671549479	0.693333333333333
-70	213	138.883870442708	0.38
-70	216	129.826456705729	0.243333333333333
-70	219	146.832275390625	0.506666666666667
-70	222	164.977213541667	0.816666666666667
-70	225	158.453572591146	0.706666666666667
-70	228	139.976399739583	0.396666666666667
-70	231	131.296183268229	0.246666666666667
-70	234	148.989461263021	0.54
-70	237	167.738647460938	0.833333333333333
-70	240	157.540283203125	0.64
-70	243	137.620849609375	0.33
-70	246	131.543986002604	0.233333333333333
-70	249	152.157185872396	0.573333333333333
-70	252	170.37109375	0.856666666666667
-70	255	159.950764973958	0.7
-70	258	138.148396809896	0.33
-70	261	131.425374348958	0.223333333333333
-70	264	154.252319335938	0.606666666666667
-70	267	167.914835611979	0.826666666666667
-70	270	163.8134765625	0.75
-70	273	143.400268554688	0.44
-70	276	133.557942708333	0.276666666666667
-70	279	150.578409830729	0.553333333333333
-70	282	166.946207682292	0.816666666666667
-70	285	163.770548502604	0.75
-70	288	139.8681640625	0.383333333333333
-70	291	128.331909179688	0.2
-70	294	152.373250325521	0.556666666666667
-70	297	171.690470377604	0.853333333333333
-70	300	155.067545572917	0.593333333333333

-65	0	162.371012369792	0.686666666666667
-65	3	136.252034505208	0.28
-65	6	127.593383789062	0.156666666666667
-65	9	154.819132486979	0.566666666666667
-65	12	174.900105794271	0.88
-65	15	167.502644856771	0.776666666666667
-65	18	145.103149414062	0.416666666666667
-65	21	130.123697916667	0.193333333333333
-65	24	146.896769205729	0.466666666666667
-65	27	172.550862630208	0.826666666666667
-65	30	170.070190429688	0.8
-65	33	146.453247070312	0.433333333333333
-65	36	133.887125651042	0.246666666666667
-65	39	144.004109700521	0.406666666666667
-65	42	163.890584309896	0.723333333333333
-65	45	172.845662434896	0.863333333333333
-65	48	151.665649414062	0.543333333333333
-65	51	128.488362630208	0.183333333333333
-65	54	133.37646484375	0.29
-65	57	157.627563476562	0.646666666666667
-65	60	172.955525716146	0.876666666666667
-65	63	158.382568359375	0.656666666666667
-65	66	132.500203450521	0.27
-65	69	132.115681966146	0.266666666666667
-65	72	153.248494466146	0.596666666666667
-65	75	174.611612955729	0.92
-65	78	162.021280924479	0.726666666666667
-65	81	139.416097005208	0.363333333333333
-65	84	127.404174804688	0.173333333333333
-65	87	153.272298177083	0.563333333333333
-65	90	171.373494466146	0.853333333333333
-65	93	167.385660807292	0.8
-65	96	146.976318359375	0.486666666666667
-65	99	130.398356119792	0.226666666666667
-65	102	139.984334309896	0.376666666666667
-65	105	167.558797200521	0.813333333333333
-65	108	171.211954752604	0.87
-65	111	146.946818033854	0.473333333333333
-65	114	130.830281575521	0.213333333333333
-65	117	138.419189453125	0.346666666666667
-65	120	160.203450520833	0.71
-65	123	171.022135416667	0.853333333333333
-65	126	155.938517252604	0.603333333333333
-65	129	128.460489908854	0.183333333333333
-65	132	134.8291015625	0.293333333333333
-65	135	162.046712239583	0.72
-65	138	175.336303710938	0.913333333333333
-65	141	159.357503255208	0.69
-65	144	132.037760416667	0.256666666666667
-65	147	132.475789388021	0.253333333333333
-65	150	155.00244140625	0.596666666666667
-65	153	169.848429361979	0.843333333333333
-65	156	160.092366536458	0.67
-65	159	135.236612955729	0.276666666666667
-65	162	134.957885742188	0.27
-65	165	155.756632486979	0.623333333333333
-65	168	170.965983072917	0.86
-65	171	166.4208984375	0.783333333333333
-65	174	144.306437174479	0.433333333333333
-65	177	129.109293619792	0.206666666666667
-65	180	146.262817382812	0.483333333333333
-65	183	168.416137695312	0.846666666666667
-65	186	168.3349609375	0.836666666666667
-65	189	145.497639973958	0.473333333333333
-65	192	127.041625976562	0.19
-65	195	135.655110677083	0.32
-65	198	164.201049804688	0.746666666666667
-65	201	169.412841796875	0.806666666666667
-65	204	149.391682942708	0.513333333333333
-65	207	131.007486979167	0.203333333333333
-65	210	140.877278645833	0.363333333333333
-65	213	162.614949544271	0.726666666666667
-65	216	171.268513997396	0.866666666666667
-65	219	155.947672526042	0.623333333333333
-65	222	132.3193359375	0.25
-65	225	133.907877604167	0.276666666666667
-65	228	155.752766927083	0.613333333333333
-65	231	171.567586263021	0.87
-65	234	159.390258789062	0.67
-65	237	132.342325846354	0.243333333333333
-65	240	135.843912760417	0.29
-65	243	150.913492838542	0.55
-65	246	171.070149739583	0.866666666666667
-65	249	163.380330403646	0.736666666666667
-65	252	135.62744140625	0.306666666666667
-65	255	128.079630533854	0.196666666666667
-65	258	145.513102213542	0.49
-65	261	169.217122395833	0.853333333333333
-65	264	161.545206705729	0.72
-65	267	144.579264322917	0.45
-65	270	129.564819335938	0.216666666666667
-65	273	146.219482421875	0.466666666666667
-65	276	161.839599609375	0.736666666666667
-65	279	168.905639648438	0.85
