# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 31
0	0.815
170	0.72
340	0.475
510	0.295
680	0.29
850	0.51
1020	0.755
1190	0.75
1360	0.705
1530	0.53
1700	0.4
1870	0.305
2040	0.445
2210	0.775
2380	0.785
2550	0.555
2720	0.365
2890	0.25
3060	0.39
3230	0.69
3400	0.735
3570	0.795
3740	0.57
3910	0.31
4080	0.325
4250	0.425
4420	0.605
4590	0.68
4760	0.55
4930	0.37
5100	0.47
