# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.4875
0.75	0.45
1.5	0.2625
2.25	0.1375
3	0.175
3.75	0.3125
4.5	0.5875
5.25	0.5875
6	0.75
6.75	0.8375
7.5	0.875
8.25	0.8375
9	0.7375
9.75	0.6625
10.5	0.425
11.25	0.4
12	0.2625
12.75	0.125
13.5	0.2125
14.25	0.2125
15	0.3875
15.75	0.525
16.5	0.7125
17.25	0.775
18	0.8
18.75	0.8375
19.5	0.725
20.25	0.75
21	0.5375
21.75	0.375
22.5	0.325
23.25	0.1125
24	0.2
24.75	0.275
25.5	0.325
26.25	0.5125
27	0.6125
27.75	0.8625
28.5	0.875
29.25	0.8625
30	0.8
30.75	0.6375
31.5	0.525
32.25	0.425
33	0.325
33.75	0.3
34.5	0.15
35.25	0.25
36	0.3875
36.75	0.4
37.5	0.5125
